index,logits
0,"[0.9998078942298889, 0.000845721922814846, 0.000862059707287699, 0.0009936572751030326]"
1,"[0.9998471736907959, 0.0007676639361307025, 0.0007133434410206974, 0.0019420007010921836]"
2,"[0.9963226318359375, 0.0003285873681306839, 0.27276748418807983, 0.00020040193339809775]"
3,"[0.9986925721168518, 0.00016213729395531118, 0.029976869001984596, 0.0005128656630404294]"
4,"[0.9998612403869629, 0.001323059550486505, 0.0008448194130323827, 0.0010481361532583833]"
5,"[0.018195727840065956, 0.0004817663866560906, 0.998957633972168, 0.0005832815659232438]"
6,"[0.999731719493866, 0.000653121795039624, 0.002473211381584406, 0.0004298877902328968]"
7,"[0.9998005032539368, 0.0005080567207187414, 0.0009529177914373577, 0.002382028615102172]"
8,"[0.001763577340170741, 0.0016929495614022017, 0.0028092218562960625, 0.9997132420539856]"
9,"[0.9997689127922058, 0.0008364887326024473, 0.0007126459968276322, 0.0009406273602508008]"
10,"[0.005739422515034676, 0.001965540461242199, 0.9994056224822998, 0.0005046639125794172]"
11,"[0.9996138215065002, 0.0014383599627763033, 0.004039090126752853, 0.00019194856577087194]"
12,"[0.9997511506080627, 0.0006351540214382112, 0.0005842618993483484, 0.0021420789416879416]"
13,"[0.9997401833534241, 0.0008905516006052494, 0.0022042980417609215, 0.00035383692011237144]"
14,"[0.0006859808345325291, 0.0016539751086384058, 0.9994033575057983, 0.0020047284197062254]"
15,"[0.9905164837837219, 0.00153408816549927, 0.0003013095702044666, 0.06629133224487305]"
16,"[0.001897397800348699, 0.002304091351106763, 0.9990434050559998, 0.0007524972315877676]"
17,"[0.01096123643219471, 0.0014643233735114336, 0.9990898370742798, 0.0003177204343955964]"
18,"[0.9848752617835999, 0.11716921627521515, 0.01844627782702446, 1.917861845868174e-05]"
19,"[0.9995312690734863, 0.00042202239274047315, 0.0011250301031395793, 0.0011320743942633271]"
20,"[0.00031902044429443777, 0.9989763498306274, 0.00540576595813036, 0.0006631428259424865]"
21,"[0.00179260631557554, 0.0018851937493309379, 0.002186299068853259, 0.9996938705444336]"
22,"[0.0006107986555434763, 0.009466459043323994, 0.002708317246288061, 0.9990342855453491]"
23,"[0.0010541038354858756, 0.0034978860057890415, 0.0016766412882134318, 0.9996021389961243]"
24,"[0.0007774978294037282, 0.9995693564414978, 0.003570212284103036, 0.00160028540994972]"
25,"[0.999784529209137, 0.0005283812060952187, 0.0008875592611730099, 0.0016304106684401631]"
26,"[0.7851375341415405, 0.9940444827079773, 3.422936060815118e-05, 0.005016570910811424]"
27,"[0.7851375341415405, 0.9940444827079773, 3.422936060815118e-05, 0.005016570910811424]"
28,"[0.00798096600919962, 0.0025156396441161633, 0.00028363012825138867, 0.9989307522773743]"
29,"[0.0022920924238860607, 0.001599605311639607, 0.00181179353967309, 0.9996501207351685]"
30,"[0.0399707593023777, 0.0004397041629999876, 0.0010416624136269093, 0.9975628852844238]"
31,"[0.9995120763778687, 0.00045495061203837395, 0.0006585763185285032, 0.0022819777950644493]"
32,"[0.0009582032798789442, 0.07811850309371948, 0.0006795270601287484, 0.9956275224685669]"
33,"[0.0012518633157014847, 0.002188366139307618, 0.002445292193442583, 0.9996296167373657]"
34,"[0.0014658112777397037, 0.0024646713864058256, 0.0019006929360330105, 0.9996477365493774]"
35,"[0.0008909463067539036, 0.0053658680990338326, 0.0021021519787609577, 0.999279797077179]"
36,"[0.00010582328832242638, 0.9979981780052185, 0.0039560855366289616, 0.015101125463843346]"
37,"[0.0004221169510856271, 0.9985881447792053, 0.004689123015850782, 0.003314228495582938]"
38,"[0.9987982511520386, 0.0003954733838327229, 0.0004459517658688128, 0.050197016447782516]"
39,"[0.00027434321236796677, 0.15968401730060577, 0.0012944586342200637, 0.9967441558837891]"
40,"[0.004128100350499153, 0.0006840357091277838, 0.0018305531702935696, 0.9991520643234253]"
41,"[0.0021582443732768297, 0.0014756486052647233, 0.001857634517364204, 0.9996139407157898]"
42,"[0.0017491882899776101, 0.7715480923652649, 0.00023478298680856824, 0.4438241422176361]"
43,"[0.0013692941283807158, 0.004253718536347151, 0.0009065044578164816, 0.9995008707046509]"
44,"[0.005075462162494659, 0.0009625238599255681, 0.0011584096355363727, 0.9986681938171387]"
45,"[0.0006894719554111362, 0.9988783001899719, 0.0036258380860090256, 0.0003787196474149823]"
46,"[0.009553906507790089, 0.8068269491195679, 0.2400362491607666, 6.393745570676401e-05]"
47,"[0.0020509990863502026, 0.9998027682304382, 0.0008473339257761836, 0.0007651427877135575]"
48,"[0.025658544152975082, 0.9996242523193359, 0.000692748639266938, 0.0002722939825616777]"
49,"[0.9997616410255432, 0.0006235645269043744, 0.0009873557137325406, 0.00119601225014776]"
50,"[0.002254561288282275, 0.005240608472377062, 0.00042908123577944934, 0.9986244440078735]"
51,"[0.008141253143548965, 0.9997274279594421, 0.0003642865631263703, 0.0008088574395515025]"
52,"[0.0007769878720864654, 0.017466919496655464, 0.9988594055175781, 0.00046785015729255974]"
53,"[0.001110870041884482, 0.999769389629364, 0.0010610779281705618, 0.0008865449926815927]"
54,"[0.0008195630507543683, 0.9997726082801819, 0.0010538885835558176, 0.0016512366710230708]"
55,"[0.0005267140222713351, 0.9994423985481262, 0.0022302139550447464, 0.0007183018024079502]"
56,"[0.0012132868869230151, 0.999782145023346, 0.0009223361848853528, 0.000928108929656446]"
57,"[0.3062429130077362, 0.9899201393127441, 8.251659164670855e-05, 0.0007054735324345529]"
58,"[0.001107627060264349, 0.9997791647911072, 0.000902917527128011, 0.0011414041509851813]"
59,"[0.9995216131210327, 0.008214738219976425, 0.00031457978184334934, 0.00039098819252103567]"
60,"[0.0012447135522961617, 0.9998094439506531, 0.0009000160498544574, 0.0014874160988256335]"
61,"[0.0013281001010909677, 0.9998123049736023, 0.0008472484187223017, 0.0011939472751691937]"
62,"[0.0012483722530305386, 0.9998045563697815, 0.0009211755241267383, 0.0009954499546438456]"
63,"[0.0013843284687027335, 0.9998226761817932, 0.0007370234816335142, 0.0015158657915890217]"
