index,logits
0,"[0.9968715310096741, 0.025838736444711685, 0.01471618376672268, 0.013381550088524818]"
1,"[0.9963772892951965, 0.0205837395042181, 0.006467101164162159, 0.09321018308401108]"
2,"[0.9949914813041687, 0.02012559026479721, 0.12604743242263794, 0.005313174799084663]"
3,"[0.9883898496627808, 0.01339417789131403, 0.2747657597064972, 0.006099166348576546]"
4,"[0.994175374507904, 0.09277113527059555, 0.00512742530554533, 0.012769576162099838]"
5,"[0.9380143284797668, 0.023290004581212997, 0.7917209267616272, 0.0058797975070774555]"
6,"[0.996327817440033, 0.021316085010766983, 0.058305490761995316, 0.006732098758220673]"
7,"[0.9938132762908936, 0.006434916518628597, 0.02249906212091446, 0.14831480383872986]"
8,"[0.1878713220357895, 0.042841020971536636, 0.04167412966489792, 0.9887250065803528]"
9,"[0.9799340963363647, 0.07334226369857788, 0.006649119779467583, 0.010998321697115898]"
10,"[0.9571757912635803, 0.05989730358123779, 0.5451967120170593, 0.0026311534456908703]"
11,"[0.9949837923049927, 0.058298930525779724, 0.03121505118906498, 0.00466793542727828]"
12,"[0.9922091960906982, 0.01783035881817341, 0.005027655512094498, 0.19916784763336182]"
13,"[0.9826128482818604, 0.11644113808870316, 0.10971228033304214, 0.002076792996376753]"
14,"[0.11024344712495804, 0.04944232106208801, 0.8702986836433411, 0.03489208221435547]"
15,"[0.9528763890266418, 0.019706226885318756, 0.004462525248527527, 0.8273837566375732]"
16,"[0.22302822768688202, 0.18125981092453003, 0.8928040266036987, 0.008933229371905327]"
17,"[0.47232919931411743, 0.23582737147808075, 0.9505836367607117, 0.003942376002669334]"
18,"[0.9651489853858948, 0.310721218585968, 0.053029485046863556, 0.0016742469742894173]"
19,"[0.9929572343826294, 0.013636098243296146, 0.009249073453247547, 0.08785725384950638]"
20,"[0.019578268751502037, 0.9875841736793518, 0.17447152733802795, 0.006465309299528599]"
21,"[0.18204273283481598, 0.04857773333787918, 0.023258211091160774, 0.9890791773796082]"
22,"[0.03252513334155083, 0.563926637172699, 0.016526944935321808, 0.9649403095245361]"
23,"[0.12410493195056915, 0.057969823479652405, 0.01805906742811203, 0.9897720217704773]"
24,"[0.9272615313529968, 0.6767221093177795, 0.028189240023493767, 0.0018288210267201066]"
25,"[0.9934913516044617, 0.007206296548247337, 0.014656251296401024, 0.3114721477031708]"
26,"[0.8651103973388672, 0.7427322864532471, 0.0011724047362804413, 0.03208556026220322]"
27,"[0.8651103973388672, 0.7427322864532471, 0.0011724047362804413, 0.03208556026220322]"
28,"[0.39290720224380493, 0.04693630710244179, 0.004550154786556959, 0.986501157283783]"
29,"[0.38261231780052185, 0.03533369302749634, 0.008165921084582806, 0.9895853400230408]"
30,"[0.9563154578208923, 0.015380735509097576, 0.005558416247367859, 0.8835476636886597]"
31,"[0.9909636974334717, 0.015893207862973213, 0.004726194776594639, 0.3268231749534607]"
32,"[0.1456279754638672, 0.09022369235754013, 0.005360737442970276, 0.9828416109085083]"
33,"[0.13581989705562592, 0.05077139288187027, 0.0167887881398201, 0.9884259700775146]"
34,"[0.11042369157075882, 0.09145107120275497, 0.012142055667936802, 0.9884670972824097]"
35,"[0.05373785272240639, 0.33146893978118896, 0.008804523386061192, 0.9774152636528015]"
36,"[0.02429758943617344, 0.5857303738594055, 0.0443953275680542, 0.4334816336631775]"
37,"[0.7112209796905518, 0.8583457469940186, 0.015814123675227165, 0.002773049520328641]"
38,"[0.9454016089439392, 0.0164530910551548, 0.005763111636042595, 0.9032871127128601]"
39,"[0.03483191877603531, 0.3180871307849884, 0.012646973133087158, 0.9846834540367126]"
40,"[0.40270283818244934, 0.021870244294404984, 0.012002299539744854, 0.9876317381858826]"
41,"[0.2072240114212036, 0.034393560141325, 0.027464041486382484, 0.9852869510650635]"
42,"[0.9562612771987915, 0.09791433066129684, 0.0019806355703622103, 0.05724175646901131]"
43,"[0.15916424989700317, 0.11849553883075714, 0.0035715254489332438, 0.9717440605163574]"
44,"[0.4294124245643616, 0.04810633510351181, 0.003936732653528452, 0.9690764546394348]"
45,"[0.07561396062374115, 0.3252916932106018, 0.8893530368804932, 0.007371538318693638]"
46,"[0.9084823727607727, 0.40365639328956604, 0.11163688451051712, 0.0015270275762304664]"
47,"[0.03735397011041641, 0.9955815672874451, 0.014835893176496029, 0.015213440172374249]"
48,"[0.882375955581665, 0.8602449297904968, 0.009092556312680244, 0.002906110603362322]"
49,"[0.9954348206520081, 0.027484096586704254, 0.004469233099371195, 0.06748003512620926]"
50,"[0.3156774044036865, 0.060126893222332, 0.0033842367120087147, 0.9722745418548584]"
51,"[0.24614298343658447, 0.9865358471870422, 0.004002212546765804, 0.015467350371181965]"
52,"[0.06928861141204834, 0.3200492262840271, 0.9870873689651489, 0.012895253486931324]"
53,"[0.023554189130663872, 0.995821475982666, 0.015386500395834446, 0.03088121861219406]"
54,"[0.029817838221788406, 0.9940624833106995, 0.006634431425482035, 0.09449651092290878]"
55,"[0.011660735122859478, 0.8527219891548157, 0.9418280124664307, 0.024486489593982697]"
56,"[0.018042612820863724, 0.9945970773696899, 0.02262382209300995, 0.028649689629673958]"
57,"[0.9807001352310181, 0.10361768305301666, 0.0018793742638081312, 0.050005435943603516]"
58,"[0.031053507700562477, 0.9955794215202332, 0.00894678570330143, 0.05075700208544731]"
59,"[0.977277398109436, 0.24970678985118866, 0.0014642431633546948, 0.04535583034157753]"
60,"[0.04743136465549469, 0.9955726861953735, 0.008882127702236176, 0.024968672543764114]"
61,"[0.03210483118891716, 0.9956670999526978, 0.009519395418465137, 0.041941653937101364]"
62,"[0.023932788521051407, 0.9954925775527954, 0.010744008235633373, 0.04994768276810646]"
