index,logits
0,"[0.9998725652694702, 0.0005913731874898076, 0.0005561289144679904, 0.0009308551670983434]"
1,"[0.9998939037322998, 0.0005855307681486011, 0.00047548545990139246, 0.0018671242287382483]"
2,"[0.9760633111000061, 7.710278441663831e-05, 0.7643222808837891, 0.0003038012364413589]"
3,"[0.9706885814666748, 6.920724990777671e-05, 0.6993518471717834, 0.0002914512006100267]"
4,"[0.9999110698699951, 0.0009471555822528899, 0.0004803187621291727, 0.0014073537895455956]"
5,"[0.003733351593837142, 0.0005005486309528351, 0.9996645450592041, 0.0006658339989371598]"
6,"[0.9998249411582947, 0.0003865703474730253, 0.0011605352628976107, 0.0006114778807386756]"
7,"[0.9998494386672974, 0.0003743019769899547, 0.0006391530623659492, 0.002610975643619895]"
8,"[0.001464199391193688, 0.0012766941217705607, 0.0018542160978540778, 0.9998214840888977]"
9,"[0.9998233914375305, 0.0005296995514072478, 0.00048033182974904776, 0.0008479938842356205]"
10,"[0.0023925048299133778, 0.001166401314549148, 0.999718964099884, 0.0006084431661292911]"
11,"[0.9996727705001831, 0.0007816293509677052, 0.005236220546066761, 0.00014222244499251246]"
12,"[0.9998373985290527, 0.00048362615052610636, 0.00039591602399013937, 0.001799793797545135]"
13,"[0.9998413324356079, 0.000527354481164366, 0.001121364999562502, 0.00044059052015654743]"
14,"[0.0007295304094441235, 0.0008641938911750913, 0.9997076392173767, 0.00136698002461344]"
15,"[0.9978249073028564, 0.0006893848185427487, 0.0002715600130613893, 0.06845629215240479]"
16,"[0.0024940548464655876, 0.0012065034825354815, 0.9993298053741455, 0.00044220517156645656]"
17,"[0.005327736027538776, 0.0007077184855006635, 0.9996442794799805, 0.00039985086186788976]"
18,"[0.9994586110115051, 0.0028985440731048584, 0.004472564905881882, 7.600927347084507e-05]"
19,"[0.9997671246528625, 0.0003345416043885052, 0.0009776824153959751, 0.0006693243631161749]"
20,"[0.00023547413002233952, 0.9989099502563477, 0.006663995794951916, 0.00039417558582499623]"
21,"[0.0016361682210117579, 0.0013404946075752378, 0.0013927473919466138, 0.9998149275779724]"
22,"[0.0005297773168422282, 0.004065559245646, 0.0018652890576049685, 0.9995619654655457]"
23,"[0.0011019312078133225, 0.001474875956773758, 0.0016772712115198374, 0.9997729659080505]"
24,"[0.0027211119886487722, 0.9995191097259521, 0.003070381237193942, 0.00042841830872930586]"
25,"[0.9998466968536377, 0.00039383041439577937, 0.0005216636345721781, 0.0019126631086692214]"
26,"[0.9997028708457947, 0.21852649748325348, 0.0001190143811982125, 0.004255298059433699]"
27,"[0.9997028708457947, 0.21852649748325348, 0.0001190143811982125, 0.004255298059433699]"
28,"[0.015587635338306427, 0.0012032538652420044, 0.0002530706988181919, 0.9995654225349426]"
29,"[0.00197224086150527, 0.0011398406932130456, 0.0011984480079263449, 0.9997896552085876]"
30,"[0.006726174149662256, 0.0005691476399078965, 0.0008096969104371965, 0.9995648264884949]"
31,"[0.9997115731239319, 0.00031430789385922253, 0.0004160595708526671, 0.002459937008097768]"
32,"[0.004209401085972786, 0.004255338571965694, 0.0001810453541111201, 0.9971229434013367]"
33,"[0.000884920300450176, 0.001593119348399341, 0.0017882856773212552, 0.9997484087944031]"
34,"[0.001207970199175179, 0.0017052826005965471, 0.001321248128078878, 0.999789297580719]"
35,"[0.0007393904379568994, 0.002620801329612732, 0.001467619906179607, 0.9996649026870728]"
36,"[2.6036515919258818e-05, 0.3813202977180481, 0.8726409077644348, 0.006224860902875662]"
37,"[0.0037743807770311832, 0.982829749584198, 0.0017322946805506945, 0.0051599168218672276]"
38,"[0.9990204572677612, 0.00031119503546506166, 0.00028546457178890705, 0.1156618669629097]"
39,"[0.00022937239555176347, 0.04406008496880531, 0.0010313881793990731, 0.9989784955978394]"
40,"[0.003939341753721237, 0.0003613998123910278, 0.002191678388044238, 0.9993821382522583]"
41,"[0.001603880780749023, 0.001107089570723474, 0.0012641545617952943, 0.9997450709342957]"
42,"[0.34093838930130005, 0.0005041314288973808, 0.00020427032723091543, 0.2566121518611908]"
43,"[0.0013687530299648643, 0.0017778761684894562, 0.0008967141038738191, 0.9997645020484924]"
44,"[0.009526065550744534, 0.0004641154664568603, 0.0006804823642596602, 0.9985283613204956]"
45,"[0.0009428603807464242, 0.9993178844451904, 0.002455485286191106, 0.00017763466166798025]"
46,"[0.7832809090614319, 0.29447585344314575, 0.015468409284949303, 1.861505188571755e-05]"
47,"[0.006418224889785051, 0.9998546838760376, 0.000401460740249604, 0.00045507162576541305]"
48,"[0.9983689188957214, 0.49468865990638733, 0.00039238110184669495, 0.00010408769594505429]"
49,"[0.9998326301574707, 0.0003950882819481194, 0.0005066933808848262, 0.0020053640473634005]"
50,"[0.0020715827122330666, 0.002178584923967719, 0.0003819744160864502, 0.999491810798645]"
51,"[0.6028962135314941, 0.9957755208015442, 4.8409030569018796e-05, 0.0005628279177471995]"
52,"[0.0018391675548627973, 0.3852544128894806, 0.9897543787956238, 7.081739749992266e-05]"
53,"[0.0008941864944063127, 0.9998359680175781, 0.0006743691628798842, 0.000685587408952415]"
54,"[0.0006587865645997226, 0.999842643737793, 0.0006722272373735905, 0.0013244065921753645]"
55,"[0.00044748728396371007, 0.999616265296936, 0.0016701261047273874, 0.0005045352154411376]"
56,"[0.0009364968864247203, 0.9998279809951782, 0.0007181874825619161, 0.0005999213899485767]"
57,"[0.9996522665023804, 0.00461955089122057, 0.00017996346286963671, 0.00036305736284703016]"
58,"[0.0008942444692365825, 0.9998468160629272, 0.0005932946223765612, 0.0008907824521884322]"
59,"[0.9998189806938171, 0.002458007074892521, 0.0002406830171821639, 0.0005727278185077012]"
60,"[0.0011180354049429297, 0.9998682737350464, 0.0005200541345402598, 0.0012270783772692084]"
61,"[0.0011413319734856486, 0.9998708963394165, 0.0005258439341560006, 0.0009422528673894703]"
62,"[0.0010972169693559408, 0.9998568296432495, 0.0006182409706525505, 0.0006716778152622283]"
63,"[0.0011668902589008212, 0.9998759031295776, 0.0004363106854725629, 0.0013712000800296664]"
64,"[0.0014474624767899513, 0.9998809099197388, 0.0006579401670023799, 0.0006709264125674963]"
65,"[0.0006323342095129192, 0.9998032450675964, 0.0008279485045932233, 0.000844371214043349]"
66,"[0.0009854856180027127, 0.9998821020126343, 0.000542241323273629, 0.0013718687696382403]"
67,"[0.0014727903762832284, 0.001351331826299429, 0.0009904754115268588, 0.9996987581253052]"
68,"[0.00021018990082666278, 0.3260168433189392, 0.0020101030822843313, 0.5640028119087219]"
