index,logits
0,"[0.12202097475528717, 0.366213321685791, 0.10441309213638306, 0.010914073325693607]"
1,"[0.2749980092048645, 0.16240213811397552, 0.12096411734819412, 0.01890830509364605]"
2,"[0.1262006014585495, 0.15245404839515686, 0.08837699890136719, 0.017421338707208633]"
3,"[0.4316370189189911, 0.21528907120227814, 0.13712093234062195, 0.024200046434998512]"
4,"[0.2844408452510834, 0.2143670916557312, 0.23607277870178223, 0.06631405651569366]"
5,"[0.9766744375228882, 0.22989395260810852, 0.22885273396968842, 0.06564801931381226]"
6,"[0.038796406239271164, 0.23019520938396454, 0.0407448448240757, 0.0037014102563261986]"
7,"[0.6898578405380249, 0.518538236618042, 0.12660816311836243, 0.04052251949906349]"
8,"[0.8142378926277161, 0.39489486813545227, 0.13126327097415924, 0.02414730004966259]"
9,"[0.07577002793550491, 0.29475265741348267, 0.05182217061519623, 0.007493610493838787]"
10,"[0.7011072039604187, 0.41172489523887634, 0.10393641889095306, 0.08056917041540146]"
11,"[0.8462167978286743, 0.4052935242652893, 0.2944515347480774, 0.14360302686691284]"
12,"[0.7119437456130981, 0.3663201332092285, 0.19165870547294617, 0.06389766186475754]"
13,"[0.06076561659574509, 0.1948861926794052, 0.08706454932689667, 0.028162704780697823]"
14,"[0.877129077911377, 0.41178098320961, 0.2801447808742523, 0.14049175381660461]"
15,"[0.23496580123901367, 0.25158098340034485, 0.12295033037662506, 0.05654289573431015]"
16,"[0.6228591799736023, 0.3133965730667114, 0.12974487245082855, 0.04795904830098152]"
17,"[0.2543177008628845, 0.15179184079170227, 0.0871567651629448, 0.04540370777249336]"
18,"[0.11738581210374832, 0.3107225000858307, 0.1086052879691124, 0.02983446605503559]"
19,"[0.495930552482605, 0.13623039424419403, 0.18607324361801147, 0.08469109237194061]"
20,"[0.8514954447746277, 0.356557697057724, 0.26041117310523987, 0.1936655193567276]"
21,"[0.3547362983226776, 0.31870031356811523, 0.10570884495973587, 0.09242884069681168]"
22,"[0.07253621518611908, 0.30721232295036316, 0.08821621537208557, 0.05599332973361015]"
23,"[0.06023508682847023, 0.1684938669204712, 0.06917774677276611, 0.005669263191521168]"
24,"[0.8099982738494873, 0.3062534034252167, 0.1335085779428482, 0.06929212808609009]"
25,"[0.18782037496566772, 0.40261292457580566, 0.17078255116939545, 0.05469988286495209]"
26,"[0.885185182094574, 0.2891314923763275, 0.11177051812410355, 0.034907594323158264]"
27,"[0.1861153095960617, 0.4317893385887146, 0.27698245644569397, 0.02309066615998745]"
28,"[0.41084372997283936, 0.655821681022644, 0.1388693004846573, 0.09081173688173294]"
29,"[0.8276411890983582, 0.3637183606624603, 0.2083796262741089, 0.04344972223043442]"
30,"[0.09567439556121826, 0.3582938015460968, 0.09598445147275925, 0.023511214181780815]"
31,"[0.5589122772216797, 0.569171130657196, 0.18796555697917938, 0.04250962659716606]"
32,"[0.8434843420982361, 0.28486451506614685, 0.12085049599409103, 0.07267101854085922]"
