index,logits
501,"[0.9997223019599915, 0.0010905514936894178, 0.00033040271955542266, 0.00042309670243412256]"
25,"[0.0003331466286908835, 0.9998645782470703, 0.002160466741770506, 0.003142575966194272]"
424,"[0.0011410585138946772, 0.0008550247875973582, 0.0012174996081739664, 0.9996083378791809]"
528,"[0.0009253001771867275, 0.9998144507408142, 0.0012249973369762301, 0.0003490440722089261]"
161,"[0.9997346997261047, 0.0012752526672556996, 0.00028558517806231976, 0.0004243634466547519]"
2,"[0.9997370839118958, 0.0013358803698793054, 0.00030248650000430644, 0.0003871921799145639]"
229,"[0.9998389482498169, 0.0006694754702039063, 0.0013966197147965431, 0.0003905854537151754]"
156,"[0.9997857213020325, 0.002226283773779869, 0.00023201911244541407, 0.0003910327213816345]"
423,"[0.00011228740186197683, 0.7961759567260742, 0.00024304763064719737, 0.9984039664268494]"
481,"[0.001158539205789566, 0.000986664555966854, 0.00092413550009951, 0.9995930790901184]"
466,"[0.0009556163568049669, 0.0012059438740834594, 0.0009278087527491152, 0.9996041655540466]"
379,"[0.99784255027771, 0.00043440869194455445, 0.0001363732444588095, 0.991748571395874]"
433,"[0.9999703168869019, 0.43107831478118896, 0.00028020268655382097, 0.002586962888017297]"
41,"[0.9998680353164673, 0.0025910125114023685, 0.00036648663808591664, 0.00041856602183543146]"
177,"[0.0015645950334146619, 0.0010340262670069933, 0.0007224840810522437, 0.9996140599250793]"
192,"[0.000831682700663805, 0.9998065829277039, 0.0010695374803617597, 0.0004099057405255735]"
246,"[0.999729335308075, 0.0010870228288695216, 0.00032425648532807827, 0.00043946909136138856]"
87,"[0.001073641236871481, 0.0013957122573629022, 0.9999076128005981, 0.001207232940942049]"
256,"[0.0014240111922845244, 0.9998703002929688, 0.0011002010433003306, 0.00038392352871596813]"
43,"[0.0007962950621731579, 0.9998161196708679, 0.0011969837360084057, 0.00041537635843269527]"
242,"[0.0002802163071464747, 0.9998446702957153, 0.08804574608802795, 0.00019992825400549918]"
112,"[0.9998161196708679, 0.0014043367700651288, 0.00020978385873604566, 0.0008252898114733398]"
1,"[0.9997338652610779, 0.0011343143414705992, 0.00028586029657162726, 0.0004872636345680803]"
191,"[0.0016556057380512357, 0.0006999542820267379, 0.001993078738451004, 0.9997678399085999]"
198,"[0.0008676659199409187, 0.9998334646224976, 0.0011672526597976685, 0.00043320178519934416]"
52,"[0.9998648166656494, 0.0020839939825236797, 0.0003267661377321929, 0.0005403773975558579]"
