index,logits
11,"[0.17787107825279236, 0.9969717264175415, 0.0007131622987799346, 0.06416451185941696]"
1,"[0.9977503418922424, 0.005224842112511396, 0.01123484130948782, 0.007524495478719473]"
17,"[0.16626927256584167, 0.01217824500054121, 0.0037182399537414312, 0.9991617202758789]"
502,"[0.005253967363387346, 0.9980692267417908, 0.008984838612377644, 0.0057443417608737946]"
45,"[0.006760158110409975, 0.9976288676261902, 0.0038520724046975374, 0.008065332658588886]"
127,"[0.002845308743417263, 0.998202919960022, 0.13858559727668762, 0.0030277357436716557]"
265,"[0.08046628534793854, 0.020892350003123283, 0.0035485478583723307, 0.9990295171737671]"
39,"[0.006767007056623697, 0.9976206421852112, 0.003738059662282467, 0.008256875909864902]"
290,"[0.9752839207649231, 0.006186909507960081, 0.0026377772446721792, 0.9960673451423645]"
239,"[0.7511967420578003, 0.9980884194374084, 0.0024610196705907583, 0.0018336549401283264]"
26,"[0.015966469421982765, 0.026943696662783623, 0.00556584820151329, 0.9984509944915771]"
420,"[0.014170153997838497, 0.024081967771053314, 0.004939445294439793, 0.9982790946960449]"
496,"[0.9980289340019226, 0.006670912727713585, 0.007205489091575146, 0.011411848478019238]"
137,"[0.9976183772087097, 0.0023303229827433825, 0.09532345086336136, 0.0059952582232654095]"
487,"[0.010731669142842293, 0.998666524887085, 0.020819827914237976, 0.002851048018783331]"
367,"[0.9979077577590942, 0.004706989508122206, 0.006450467277318239, 0.025023676455020905]"
213,"[0.9809237718582153, 0.0065710716880857944, 0.004349644761532545, 0.9948309063911438]"
312,"[0.9989855885505676, 0.16544361412525177, 0.0023072119802236557, 0.004813188686966896]"
468,"[0.972956120967865, 0.0009456804255023599, 0.9512569308280945, 0.009491422213613987]"
444,"[0.006601794622838497, 0.9975723624229431, 0.0041534737683832645, 0.007385312579572201]"
262,"[0.8621914386749268, 0.005383855197578669, 0.0031301320996135473, 0.997093677520752]"
57,"[0.9981653094291687, 0.007630548905581236, 0.005455990321934223, 0.012489935383200645]"
357,"[0.006579986307770014, 0.9976586103439331, 0.004570452496409416, 0.006897452287375927]"
486,"[0.9980180263519287, 0.009853921830654144, 0.007385725155472755, 0.005846841726452112]"
376,"[0.004653037991374731, 0.017208905890583992, 0.9979798197746277, 0.006473289802670479]"
351,"[0.9984079003334045, 0.04621988162398338, 0.002778692403808236, 0.004382763057947159]"
331,"[0.010972397401928902, 0.025378940626978874, 0.005953833926469088, 0.9980347752571106]"
432,"[0.007015136536210775, 0.9977037310600281, 0.003578266827389598, 0.008636772632598877]"
414,"[0.7517945766448975, 0.9981074333190918, 0.0023899159859865904, 0.0019097113981842995]"
178,"[0.9505749344825745, 0.00566820940002799, 0.00235840049572289, 0.99703049659729]"
272,"[0.004743621218949556, 0.016032779589295387, 0.9979840517044067, 0.006895232014358044]"
281,"[0.9982538819313049, 0.05601109191775322, 0.0032641617581248283, 0.003494953503832221]"
492,"[0.0042467862367630005, 0.9982831478118896, 0.002108169486746192, 0.21484221518039703]"
103,"[0.9973504543304443, 0.0051254210993647575, 0.006809040438383818, 0.010676736012101173]"
315,"[0.006921678315848112, 0.9979038238525391, 0.0029688465874642134, 0.012986481189727783]"
427,"[0.0067846765741705894, 0.99763023853302, 0.004137015901505947, 0.007315776776522398]"
