index,logits
0,"[0.9999874830245972, 8.952322968980297e-05, 6.828845653217286e-05, 6.47057022433728e-05]"
1,"[0.9999872446060181, 5.9300559769326355e-06, 4.150184031459503e-05, 0.0001682341971900314]"
2,"[0.9956070780754089, 0.026064299046993256, 0.0014179926365613937, 0.0017154563684016466]"
3,"[0.9835471510887146, 0.9919489622116089, 7.936017937026918e-06, 2.721119244597503e-06]"
4,"[0.3870781660079956, 0.9926557540893555, 0.0004797778674401343, 0.00020473968470469117]"
5,"[0.999859094619751, 0.020350588485598564, 1.037811853166204e-05, 1.1421168892411515e-05]"
6,"[0.9998934268951416, 0.03385601192712784, 1.997184517676942e-05, 3.3437998354202136e-05]"
7,"[0.9030302166938782, 3.503566631479771e-06, 4.270068984624231e-06, 0.9999133348464966]"
8,"[0.00011385478137526661, 0.00037318660179153085, 0.00010273193765897304, 0.9999978542327881]"
9,"[0.9999363422393799, 6.0915201174793765e-05, 9.454137034481391e-05, 0.0003137561143375933]"
10,"[0.9998974800109863, 7.288720371434465e-05, 5.4153682867763564e-05, 0.006226619239896536]"
11,"[0.2885115146636963, 0.0005843334947712719, 2.9961693144286983e-06, 0.9997102618217468]"
12,"[0.9207038283348083, 0.0013921201461926103, 0.00022415161947719753, 0.7006421685218811]"
13,"[0.0023933902848511934, 0.0008515424560755491, 0.0011257141595706344, 0.9999363422393799]"
14,"[0.0465567409992218, 0.9977303147315979, 1.892940781544894e-05, 0.002162383636459708]"
15,"[0.0010575192281976342, 0.0014227707870304585, 0.0011729849502444267, 0.9999738931655884]"
16,"[0.9998353719711304, 8.057524610194378e-06, 5.195652920519933e-05, 0.024860655888915062]"
17,"[0.00032696060952730477, 0.0009689982980489731, 0.000770138343796134, 0.9999768733978271]"
18,"[0.012428841553628445, 0.01613773964345455, 0.0003980825131293386, 0.9986470341682434]"
19,"[0.25139591097831726, 0.9999792575836182, 1.1515096502989763e-06, 2.893675809900742e-05]"
20,"[0.9996004700660706, 0.002931618597358465, 0.0007795076235197484, 0.00034507090458646417]"
