index,logits
0,"[0.9999997615814209, 4.253983263424743e-07, 9.364885772811249e-05, 5.685247742803767e-05]"
1,"[0.9999998807907104, 1.4746150078792652e-08, 7.838696910766885e-05, 0.0025197290815413]"
2,"[0.004187517799437046, 0.0025088691618293524, 0.9994537234306335, 0.00032931871828623116]"
3,"[0.9999864101409912, 0.0018825532170012593, 1.4912981214365573e-06, 0.0001386650837957859]"
4,"[0.9985247254371643, 0.07882806658744812, 6.841249705757946e-05, 0.00011319336044834927]"
5,"[0.26851463317871094, 0.999797523021698, 3.8535031876563153e-07, 2.5048320821952075e-06]"
6,"[0.9999994039535522, 7.427051059494261e-06, 4.403136335895397e-05, 3.3338241337332875e-05]"
7,"[1.484565746068256e-05, 4.65160474050208e-06, 2.3039288862491958e-05, 1.0]"
8,"[0.0007572663016617298, 2.3279473680304363e-05, 5.17896387464134e-06, 0.9999996423721313]"
9,"[0.9999933242797852, 3.7068430174258538e-06, 3.690686571644619e-05, 0.00037394443643279374]"
10,"[0.001407592324540019, 4.038764745928347e-05, 3.4545948437880725e-05, 0.9999966621398926]"
11,"[1.7326750821666792e-05, 0.9870490431785583, 3.7802240058226744e-06, 0.831646740436554]"
12,"[0.000675043324008584, 0.0011594119714573026, 0.0006382147548720241, 0.9994780421257019]"
13,"[1.8236391042592004e-05, 5.067637630418176e-06, 5.537780816666782e-05, 1.0]"
14,"[0.5633262395858765, 0.9968256950378418, 1.6000221876311116e-06, 2.0449511794140562e-05]"
15,"[0.0002029842435149476, 0.00014694964920636266, 0.0012536776484921575, 0.9999957084655762]"
16,"[0.0010667990427464247, 1.2531321772257797e-05, 8.36546387290582e-05, 0.999998927116394]"
17,"[0.00014675880083814263, 0.00015108715160749853, 0.00015365979925263673, 0.9999935626983643]"
18,"[0.001585900317877531, 0.0009088702499866486, 0.0004893442383036017, 0.9999089241027832]"
19,"[0.001470303861424327, 0.003534050192683935, 5.701733243768103e-06, 0.9998960494995117]"
20,"[0.00010212314373347908, 0.9998785257339478, 0.00013337511336430907, 0.0011612196685746312]"
21,"[0.00018807016022037715, 0.000690396991558373, 0.00019823541515506804, 0.9999843835830688]"
22,"[3.6860576074104756e-05, 1.2384054571157321e-05, 6.133827264420688e-05, 0.9999998807907104]"
