index,logits
0,"[0.9999996423721313, 1.0229146027995739e-05, 4.963478659192333e-07, 3.397206819499843e-05]"
1,"[0.0003752827469725162, 6.4602763814036734e-06, 3.003627625730587e-06, 0.9999990463256836]"
2,"[0.008800819516181946, 0.9831489324569702, 0.00667759170755744, 6.420121644623578e-05]"
3,"[0.0001921329676406458, 0.9999998807907104, 2.2719817934557796e-05, 3.4521735869930126e-07]"
4,"[0.6286327838897705, 0.9943811297416687, 6.77651769365184e-06, 5.238777703198139e-06]"
5,"[0.999997615814209, 0.00010017523891292512, 8.1659499073794e-07, 8.156968647199392e-07]"
6,"[0.9999995231628418, 1.9190163584426045e-05, 1.2705974086202332e-06, 1.3906016647524666e-05]"
7,"[1.2086236438335618e-06, 3.0000092010595836e-06, 3.1848805519985035e-05, 1.0]"
8,"[1.208117919304641e-05, 5.7583300076657906e-05, 0.0001443727087462321, 0.9999982118606567]"
9,"[0.9999970197677612, 2.0893962755508255e-06, 3.8155844777065795e-06, 2.1537134671234526e-05]"
10,"[0.9964890480041504, 0.0001993649493670091, 4.531613285507774e-06, 0.006205663550645113]"
11,"[2.4859817131073214e-05, 0.9993510842323303, 3.7720958061981946e-05, 0.01345255970954895]"
12,"[0.0007107773562893271, 0.17585666477680206, 0.0013488290132954717, 0.42009684443473816]"
13,"[8.451944268017542e-06, 5.1811606681440026e-05, 6.830851634731516e-05, 0.9999998807907104]"
14,"[1.1079200703534298e-05, 0.9999979734420776, 2.402309655735735e-05, 0.0002254705032100901]"
15,"[0.00011903152335435152, 0.0005548526532948017, 0.0001890790299512446, 0.9999781847000122]"
16,"[8.853840881783981e-06, 6.46587650408037e-05, 9.401178249390796e-05, 0.9999991655349731]"
17,"[5.36725674464833e-05, 0.0001804471539799124, 6.60092628095299e-05, 0.9999898672103882]"
18,"[0.0003968978126067668, 0.005644803401082754, 0.0001356419234070927, 0.9997507929801941]"
19,"[0.8591195344924927, 0.02778128907084465, 3.964607628859085e-07, 0.21195848286151886]"
20,"[9.309522283729166e-05, 0.9999858140945435, 8.002555114217103e-05, 6.850461068097502e-05]"
21,"[0.00012621638597920537, 0.00041115315980277956, 0.0002616399433463812, 0.9999560117721558]"
22,"[3.7198501559032593e-06, 1.9484794393065386e-05, 6.0977381508564577e-05, 0.9999998807907104]"
23,"[9.783624409465119e-05, 0.00115109421312809, 6.160229531815276e-05, 0.9999648332595825]"
24,"[1.4533814464812167e-05, 0.003118121065199375, 1.1477028238005005e-05, 0.9999756813049316]"
25,"[0.00010320668661734089, 0.012475392781198025, 7.212684431578964e-05, 0.9997804760932922]"
26,"[0.0007019041804596782, 0.99946528673172, 0.00023847872216720134, 0.0007378091686405241]"
27,"[0.012940679676830769, 0.005444906651973724, 0.0002307120885234326, 0.9560519456863403]"
28,"[8.938009705161676e-05, 0.15646371245384216, 0.00027553329709917307, 0.9954451322555542]"
