index,logits
0,"[0.021220827475190163, 0.9605509638786316, 0.0042877704836428165, 0.13346873223781586]"
1,"[0.10902830213308334, 0.000726539408788085, 0.8190367817878723, 0.23709577322006226]"
2,"[0.04047422483563423, 0.008025959134101868, 0.9917682409286499, 0.0036118272691965103]"
3,"[0.8451344966888428, 0.6246302127838135, 0.009340460412204266, 0.0007407052908092737]"
4,"[0.02381354197859764, 0.011758084408938885, 0.9956550598144531, 0.003917419817298651]"
5,"[0.007969459518790245, 0.99695885181427, 0.025910554453730583, 0.0053650387562811375]"
6,"[0.23877833783626556, 0.0025532052386552095, 0.9817748069763184, 0.003334136214107275]"
7,"[0.8145086169242859, 0.002416980918496847, 0.8468397855758667, 0.0012428706977516413]"
8,"[0.012959341518580914, 0.00894172303378582, 0.016120033338665962, 0.991479218006134]"
9,"[0.005612308159470558, 0.01286575198173523, 0.9973908066749573, 0.015308991074562073]"
10,"[0.8032832145690918, 0.0027209101244807243, 0.0123479338362813, 0.4149443507194519]"
11,"[0.008728597313165665, 0.03259029984474182, 0.012063765898346901, 0.9963186979293823]"
12,"[0.00637982739135623, 0.018164504319429398, 0.022450590506196022, 0.996545135974884]"
13,"[0.017179790884256363, 0.012293042615056038, 0.9974052309989929, 0.0059702699072659016]"
14,"[0.998344898223877, 0.021283552050590515, 0.009324202314019203, 0.002475387416779995]"
15,"[0.012415405362844467, 0.017011722549796104, 0.998306155204773, 0.007472816854715347]"
16,"[0.010052572935819626, 0.017403636127710342, 0.9980311989784241, 0.008070098236203194]"
17,"[0.9798800349235535, 0.7030066251754761, 0.0012791911140084267, 0.009941387921571732]"
18,"[0.021885652095079422, 0.026619460433721542, 0.008932857774198055, 0.9986074566841125]"
19,"[0.005223640240728855, 0.030239174142479897, 0.014403068460524082, 0.9953824877738953]"
20,"[0.01200894545763731, 0.023288294672966003, 0.011660074815154076, 0.997870683670044]"
21,"[0.0032781711779534817, 0.013054297305643559, 0.041978612542152405, 0.9900626540184021]"
22,"[0.0009689558064565063, 0.007584548555314541, 0.7910766005516052, 0.8202626705169678]"
23,"[0.010378789156675339, 0.016641223803162575, 0.019710732623934746, 0.9975622892379761]"
24,"[0.0037708303425461054, 0.08838926255702972, 0.01267982367426157, 0.9918563365936279]"
25,"[0.011761132627725601, 0.0034483890049159527, 0.9948320388793945, 0.045007478445768356]"
26,"[0.021135080605745316, 0.013881991617381573, 0.9965446591377258, 0.004361667670309544]"
27,"[0.011809536255896091, 0.994170606136322, 0.005815135780721903, 0.03365588188171387]"
28,"[0.6092107892036438, 0.01924838125705719, 0.005642478354275227, 0.6205334663391113]"
29,"[0.9956353306770325, 0.004254665691405535, 0.0034172008745372295, 0.12877260148525238]"
30,"[0.01663891412317753, 0.05577053874731064, 0.0035863311495631933, 0.9961042404174805]"
31,"[0.9978528022766113, 0.03249054402112961, 0.001303198398090899, 0.0606783851981163]"
32,"[0.2713129222393036, 0.9805607795715332, 0.008908882737159729, 0.002532057464122772]"
33,"[0.0023261585738509893, 0.004870866425335407, 0.9809796214103699, 0.2420971393585205]"
34,"[0.9986549615859985, 0.017167091369628906, 0.0033795421477407217, 0.009972289204597473]"
35,"[0.5542578101158142, 0.009791890159249306, 0.0007813649717718363, 0.9456889629364014]"
36,"[0.974513590335846, 0.0044851237908005714, 0.4085612893104553, 0.0008792610024102032]"
37,"[0.002439772477373481, 0.00556236831471324, 0.24910758435726166, 0.9684798121452332]"
38,"[0.8458496332168579, 0.3570583164691925, 0.0789574459195137, 0.00019643871928565204]"
39,"[0.001526281121186912, 0.00546611100435257, 0.9734451174736023, 0.3004816770553589]"
40,"[0.277156800031662, 0.5290951132774353, 0.0006795876543037593, 0.224863201379776]"
41,"[0.016076061874628067, 0.025801286101341248, 0.006544914096593857, 0.9969135522842407]"
42,"[0.9985734224319458, 0.016079796478152275, 0.004237719811499119, 0.009146157652139664]"
43,"[0.012271461077034473, 0.9979963898658752, 0.011579779908061028, 0.008471133187413216]"
44,"[0.9973019361495972, 0.016788866370916367, 0.00891494657844305, 0.004483448341488838]"
45,"[0.009907344356179237, 0.9980529546737671, 0.008719000965356827, 0.014171374030411243]"
46,"[0.006703586783260107, 0.9963274598121643, 0.00446547893807292, 0.051580216735601425]"
