index,logits
169,"[0.00017856169142760336, 0.9999278783798218, 0.0003128263051621616, 0.0008301063789986074]"
202,"[0.0001749512302922085, 0.9999269247055054, 0.00033709738636389375, 0.000765881733968854]"
442,"[0.9998989105224609, 0.00025162973906844854, 0.00014997119433246553, 0.00037719085230492055]"
403,"[0.00018128511146642268, 0.999931812286377, 0.000316185993142426, 0.0008710303227417171]"
144,"[0.0005977835971862078, 0.0010135261109098792, 0.0008745210943743587, 0.9999593496322632]"
136,"[0.0004215827211737633, 0.0016285062301903963, 0.0005237197619862854, 0.999944806098938]"
305,"[4.076511686434969e-05, 0.00024656407185830176, 0.9994874000549316, 0.34567663073539734]"
198,"[0.00011610984074650332, 0.9999492168426514, 0.0019878007005900145, 0.0005106099415570498]"
93,"[0.00017283701163250953, 0.9999305009841919, 0.0003304654383100569, 0.0008675290737301111]"
296,"[0.0004519863869063556, 0.001420816290192306, 0.0005508216563612223, 0.9999446868896484]"
234,"[0.00023333821445703506, 0.00030574918491765857, 0.999846339225769, 0.0015711032319813967]"
436,"[0.0002585488837212324, 0.00033930226345546544, 0.9998617172241211, 0.001269704895094037]"
213,"[0.999895453453064, 0.000263060413999483, 0.00016850036627147347, 0.00030668775434605777]"
224,"[0.9999397993087769, 0.0003536044096108526, 0.0002608603099361062, 0.0003938266891054809]"
452,"[0.0002595496771391481, 0.00033750367583706975, 0.9998682737350464, 0.0013396472204476595]"
74,"[0.009267628192901611, 0.9999866485595703, 0.0001652088831178844, 0.0008094029617495835]"
16,"[0.00022885770886205137, 0.00034800340654328465, 0.9998507499694824, 0.0013722628355026245]"
453,"[0.9998892545700073, 0.00026204236201010644, 0.000140091244247742, 0.0003484344924800098]"
313,"[0.00023021349625196308, 0.00035366896190680563, 0.9999078512191772, 0.0023667814675718546]"
461,"[0.0002290806150995195, 0.00044640322448685765, 0.9999310970306396, 0.0023187040351331234]"
363,"[0.0004159507225267589, 0.0017885281704366207, 0.0005662768380716443, 0.9999514818191528]"
92,"[0.00017462506366427988, 0.9999274015426636, 0.00035414128797128797, 0.000728469924069941]"
55,"[0.9998869895935059, 0.0002769652637653053, 0.00012759787205141038, 0.00037540262565016747]"
318,"[0.00018257783085573465, 0.9999426603317261, 0.0002727193059399724, 0.001469735405407846]"
404,"[0.0001734672114253044, 0.9999384880065918, 0.00038726747152395546, 0.0008686138899065554]"
112,"[0.0004395201976876706, 0.0014794721500948071, 0.0005190940573811531, 0.9999421834945679]"
195,"[0.0001677598775131628, 0.99992835521698, 0.0002591157390270382, 0.0012251763837412]"
245,"[0.0005873056361451745, 0.0010627981973811984, 0.0005748921539634466, 0.9999468326568604]"
154,"[0.0001706524781184271, 0.9999274015426636, 0.00038183428114280105, 0.0007014180300757289]"
62,"[0.009076832793653011, 0.9999809265136719, 0.00016596961359027773, 0.0003157666651532054]"
360,"[0.00024347066937480122, 0.00032231234945356846, 0.9998490810394287, 0.0013824834022670984]"
153,"[0.00017658375145401806, 0.999924898147583, 0.00032180725247599185, 0.0007753632962703705]"
157,"[0.0001849908148869872, 0.9999343156814575, 0.0003133382124360651, 0.0009027450578287244]"
