index,logits
0,"[0.0033195095602422953, 0.1622592955827713, 0.9941927790641785, 0.05325596034526825]"
1,"[0.023025451228022575, 0.3168061375617981, 0.9895819425582886, 0.014274484477937222]"
2,"[0.008590811863541603, 0.07072321325540543, 0.9953331351280212, 0.12255091220140457]"
3,"[0.06508000195026398, 0.5848600268363953, 0.9477233290672302, 0.019999802112579346]"
4,"[0.006778567563742399, 0.26357898116111755, 0.995445728302002, 0.025755412876605988]"
5,"[0.035605426877737045, 0.6246408820152283, 0.9884823560714722, 0.0016136596677824855]"
6,"[0.0036686602979898453, 0.14043691754341125, 0.9888723492622375, 0.12476007640361786]"
7,"[0.003430754877626896, 0.061279941350221634, 0.9951321482658386, 0.23780696094036102]"
8,"[0.02933286875486374, 0.5176980495452881, 0.9778514504432678, 0.020777827128767967]"
9,"[0.01861327700316906, 0.34139567613601685, 0.9763910174369812, 0.05060528591275215]"
10,"[0.4113105535507202, 0.926903486251831, 0.4343981146812439, 0.00266664894297719]"
11,"[0.12753106653690338, 0.18235653638839722, 0.6387457251548767, 0.2733972668647766]"
12,"[0.9689087867736816, 0.24812118709087372, 0.00018324457050766796, 0.8424491286277771]"
13,"[0.9733130931854248, 0.7232632040977478, 0.021634330973029137, 0.012484348379075527]"
14,"[0.07205608487129211, 0.8875819444656372, 0.9397303462028503, 0.003043740289285779]"
15,"[0.005482073407620192, 0.21608927845954895, 0.9924877882003784, 0.06441143155097961]"
16,"[0.010807431302964687, 0.8806453347206116, 0.995881199836731, 0.00030265640816651285]"
17,"[0.010572743602097034, 0.14729700982570648, 0.9949356317520142, 0.06538495421409607]"
18,"[0.24423128366470337, 0.8408941626548767, 0.8440109491348267, 0.004926672205328941]"
19,"[0.06563478708267212, 0.03383335471153259, 0.00413554860278964, 0.9984884262084961]"
20,"[0.0649128258228302, 0.07354768365621567, 0.013462137430906296, 0.9925762414932251]"
21,"[0.7380146980285645, 0.06594052910804749, 0.0025013943668454885, 0.9733234643936157]"
22,"[0.06549006700515747, 0.05436496436595917, 0.006146589294075966, 0.9967010617256165]"
23,"[0.034667324274778366, 0.10336366295814514, 0.009230347350239754, 0.9942384958267212]"
24,"[0.3019009530544281, 0.1745646446943283, 0.005200119223445654, 0.9663801789283752]"
25,"[0.02692095935344696, 0.04651398956775665, 0.014821181073784828, 0.9972149133682251]"
26,"[0.7428088188171387, 0.029020925983786583, 0.0010578049113973975, 0.9940193891525269]"
27,"[0.029412364587187767, 0.0807863175868988, 0.003807281842455268, 0.9982821941375732]"
28,"[0.06314165145158768, 0.08558548241853714, 0.007257176097482443, 0.9951092600822449]"
29,"[0.5281663537025452, 0.05965127423405647, 0.0021027615293860435, 0.9900790452957153]"
30,"[0.28385040163993835, 0.2135290801525116, 0.02615497075021267, 0.8908379077911377]"
31,"[0.14372169971466064, 0.06886857748031616, 0.0037625902332365513, 0.9937430024147034]"
32,"[0.511746883392334, 0.07711340487003326, 0.0009363733697682619, 0.9919607043266296]"
33,"[0.2032276839017868, 0.2508716583251953, 0.007048580329865217, 0.9565934538841248]"
34,"[0.06481403112411499, 0.03996167704463005, 0.005520773585885763, 0.9979013204574585]"
35,"[0.05707323178648949, 0.06279195845127106, 0.01394408755004406, 0.9941243529319763]"
36,"[0.04631318897008896, 0.05920477956533432, 0.0044981809332966805, 0.9977946281433105]"
37,"[0.08256849646568298, 0.05912094935774803, 0.009637847542762756, 0.9941206574440002]"
38,"[0.03506062924861908, 0.050120316445827484, 0.010131043381989002, 0.9969679713249207]"
39,"[0.03609395772218704, 0.18356044590473175, 0.010827367193996906, 0.988906979560852]"
40,"[0.12804946303367615, 0.030149774625897408, 0.003007518360391259, 0.9981116056442261]"
41,"[0.34200403094291687, 0.09429166465997696, 0.007269599009305239, 0.9761655926704407]"
42,"[0.03374481573700905, 0.04672232270240784, 0.003045097691938281, 0.9989412426948547]"
43,"[0.07956301420927048, 0.09069760888814926, 0.006434300448745489, 0.9938092827796936]"
44,"[0.9798276424407959, 0.07357185333967209, 0.0005672184051945806, 0.8928753733634949]"
45,"[0.14075474441051483, 0.8007696270942688, 0.0029689555522054434, 0.8240838050842285]"
