index,logits
0,"[0.9998136162757874, 0.0005781631334684789, 0.0006121942424215376, 0.0002573337696958333]"
1,"[0.0008835289627313614, 0.000478914036648348, 0.9997592568397522, 0.00014125084271654487]"
2,"[0.0010830345563590527, 0.9985780715942383, 0.0021942933090031147, 0.0003167888498865068]"
3,"[0.0012711973395198584, 0.0004049950512126088, 0.9998435974121094, 0.0009713793988339603]"
4,"[0.0028831830713897943, 0.00042703241342678666, 0.9991959929466248, 0.0026171146892011166]"
5,"[0.9981048107147217, 0.0005995444371365011, 1.3845253306499217e-05, 0.00017219352594111115]"
6,"[0.9999938011169434, 8.965787856141105e-06, 3.2361163903260604e-05, 0.00015089711814653128]"
7,"[0.999998927116394, 2.3664058517169906e-06, 1.2172077731520403e-05, 0.0001255426468560472]"
8,"[0.9999951124191284, 0.00039909075712785125, 1.0857329471036792e-05, 3.710788587341085e-05]"
9,"[0.6746679544448853, 6.421536090783775e-05, 0.9635133147239685, 0.0004659142578020692]"
10,"[0.0006151240668259561, 0.9869785308837891, 0.02267254702746868, 0.000126494953292422]"
11,"[7.798585284035653e-05, 3.644665048341267e-05, 4.184760109637864e-05, 0.9999988079071045]"
12,"[0.0007830081740394235, 4.225502925692126e-05, 4.523994721239433e-05, 0.9999954700469971]"
13,"[0.0004217318200971931, 7.781320891808718e-05, 0.00015309717855416238, 0.9999834299087524]"
14,"[9.567812958266586e-05, 2.2832766717328923e-06, 3.586560706025921e-05, 0.9999998807907104]"
15,"[0.0005627244245260954, 0.0001366447686450556, 0.00015869793423917145, 0.9999736547470093]"
16,"[0.0003055515990126878, 2.411201421637088e-05, 2.8583152015926316e-05, 0.9999972581863403]"
17,"[0.0018808927852660418, 0.00026005523977801204, 0.0001578705559950322, 0.9998974800109863]"
18,"[0.00010633117199176922, 1.3597599718195852e-05, 1.9179862647433765e-05, 0.9999994039535522]"
19,"[0.000441669108113274, 0.0002849968441296369, 9.4334885943681e-05, 0.9999568462371826]"
20,"[0.0001940023503266275, 5.808085552416742e-05, 4.330491356085986e-05, 0.9999938011169434]"
21,"[0.000283776200376451, 9.040056465892121e-05, 0.00031391679658554494, 0.9999828338623047]"
22,"[8.10191486380063e-05, 1.681166577327531e-05, 3.0104649340501055e-05, 0.9999990463256836]"
23,"[0.0004398913588374853, 3.823458246188238e-05, 9.523956396151334e-05, 0.9999802112579346]"
24,"[2.2368270947481506e-05, 1.5749263866382535e-06, 1.8806965726980707e-06, 1.0]"
25,"[0.00019942427752539515, 2.8494017897173762e-05, 9.262961975764483e-05, 0.9999977350234985]"
26,"[7.87571661930997e-06, 1.3183939699956682e-06, 2.5701274353195913e-06, 1.0]"
27,"[0.00017546711023896933, 0.9999477863311768, 1.4210933841241058e-05, 0.0006723544211126864]"
28,"[8.918036473914981e-05, 0.9999567270278931, 0.00018357773660682142, 8.554138912586495e-05]"
29,"[3.399805791559629e-05, 0.9999505281448364, 5.0960396038135514e-05, 0.0007554974290542305]"
30,"[0.0008923256536945701, 0.998022198677063, 0.0001659672416280955, 0.002353174611926079]"
31,"[0.0009762280387803912, 0.9998427629470825, 3.549520261003636e-05, 0.0001472878793720156]"
32,"[0.009613778442144394, 0.989812433719635, 0.0007173212361522019, 0.0015646384563297033]"
33,"[0.00036485830787569284, 0.9996317625045776, 0.00034738139947876334, 0.0003120610781479627]"
34,"[0.0007998553337529302, 0.9979920387268066, 0.0002876666549127549, 0.0009341615368612111]"
35,"[0.0006743373232893646, 0.9984331727027893, 0.00046220931108109653, 0.0022354023531079292]"
36,"[0.9993104934692383, 0.00047351003740914166, 0.0002897580561693758, 0.0010635842336341739]"
37,"[0.003088210476562381, 0.9990977048873901, 0.00010396508878329769, 0.0012418105034157634]"
38,"[0.9967010617256165, 0.0372549369931221, 0.0001301990560023114, 0.00016307596524711698]"
39,"[0.0008717174059711397, 0.9996688365936279, 3.0930656066630036e-05, 0.0011549955233931541]"
