index,logits
0,"[0.9989907145500183, 0.00047090629232116044, 0.0005078093381598592, 0.0010006417287513614]"
1,"[0.00030539551516994834, 0.0014512442285194993, 0.9998026490211487, 7.662503776373342e-05]"
2,"[0.005791209638118744, 0.9989261031150818, 0.003257674165070057, 3.5536148061510175e-05]"
3,"[0.9272992014884949, 7.189871394075453e-05, 0.9280797839164734, 0.0001915609318530187]"
4,"[0.0007954922621138394, 9.3787835794501e-05, 0.9999470710754395, 0.0031958671752363443]"
5,"[1.0, 2.9490852426761194e-08, 2.2202066247700714e-06, 9.870459507510532e-06]"
6,"[0.999972939491272, 2.2669215468340553e-05, 2.0108589524170384e-05, 0.0001470310817239806]"
7,"[0.9999934434890747, 6.082539130147779e-06, 9.576337106409483e-06, 0.000147461993037723]"
8,"[0.9999951124191284, 7.356748392339796e-05, 4.315757905715145e-06, 2.0847008272539824e-05]"
9,"[0.6817395091056824, 3.1712181225884706e-05, 0.9843480587005615, 0.00032058480428531766]"
10,"[0.007311203051358461, 0.9637940526008606, 0.010483430698513985, 0.00012187090032966807]"
11,"[6.901526649016887e-05, 3.169561387039721e-05, 4.039496343466453e-05, 0.9999986886978149]"
12,"[0.00046005495823919773, 7.295354589587077e-05, 4.134052505833097e-05, 0.9999946355819702]"
13,"[0.00028685241704806685, 0.00015533137775491923, 0.00012055753177264705, 0.9999814033508301]"
14,"[0.00011732307029888034, 2.2580532004212728e-06, 2.7983629479422234e-05, 0.9999998807907104]"
15,"[0.00041549018351361156, 0.00011777188046835363, 8.848962897900492e-05, 0.9999904632568359]"
16,"[0.0001482484076404944, 7.655937952222303e-05, 3.395616295165382e-05, 0.9999948740005493]"
17,"[0.0008143034065142274, 0.0001261910074390471, 0.00014675963029731065, 0.9999887943267822]"
18,"[8.543053263565525e-05, 2.0149804186075926e-05, 2.2896218069945462e-05, 0.9999995231628418]"
19,"[0.00043523081694729626, 0.00022485671797767282, 6.949552334845066e-05, 0.9999817609786987]"
20,"[0.00013392309483606368, 0.00011776031169574708, 4.649319453164935e-05, 0.9999842643737793]"
21,"[0.0001782458130037412, 0.00010336959530832246, 0.00021478038979694247, 0.9999878406524658]"
22,"[6.680520164081827e-05, 1.7877553545986302e-05, 4.192529013380408e-05, 0.9999992847442627]"
23,"[0.0001612872292753309, 1.3254259101813659e-05, 4.658364559873007e-05, 0.999997615814209]"
