index,logits
0,"[0.9990829229354858, 0.00883830152451992, 0.0008973513031378388, 0.0008303060894832015]"
1,"[0.0015601805644109845, 0.0034132981672883034, 0.9995230436325073, 0.0003717321960721165]"
2,"[0.00634799525141716, 0.9963006973266602, 0.004212876316159964, 0.0004904306260868907]"
3,"[0.002105112187564373, 0.006115734111517668, 0.9988858103752136, 0.00108414888381958]"
4,"[0.005617196671664715, 0.00989719107747078, 0.9904186129570007, 0.002172160428017378]"
5,"[1.0, 1.949090574271395e-06, 6.569687229784904e-06, 3.931557876057923e-05]"
6,"[0.9999802112579346, 4.696550968219526e-05, 8.892670302884653e-05, 0.0003377595858182758]"
7,"[0.9999929666519165, 4.5520988351199776e-05, 3.7741072446806356e-05, 0.00043463482870720327]"
8,"[0.9999983310699463, 7.924762758193538e-05, 3.3565347621333785e-06, 8.888576121535152e-05]"
9,"[0.9940045475959778, 0.00029018271015957, 0.3344065248966217, 0.00036199530586600304]"
10,"[0.0009690154111012816, 0.999914288520813, 0.00033043581061065197, 0.0004766987403854728]"
11,"[0.00017799681518226862, 0.00033555718255229294, 0.0001017192262224853, 0.9999947547912598]"
12,"[0.00053978874348104, 0.00032454318716190755, 0.0002437236107653007, 0.9999446868896484]"
13,"[0.0004806702781934291, 0.00033793802140280604, 0.00039045122684910893, 0.999943733215332]"
14,"[0.00031858973670750856, 5.001234603696503e-05, 0.0003767727466765791, 0.9999935626983643]"
15,"[0.0005268061067909002, 0.000468151323730126, 0.0006158376927487552, 0.9998921155929565]"
16,"[0.0014711980475112796, 0.0006591351702809334, 0.00027050753124058247, 0.9998879432678223]"
17,"[0.00260416348464787, 0.0006463498575612903, 0.0008020198438316584, 0.999761164188385]"
18,"[0.00010894042497966439, 7.012689457042143e-05, 0.00020835615578107536, 0.9999947547912598]"
19,"[0.0005812536692246795, 0.0010001403279602528, 0.0009334819042123854, 0.999651312828064]"
20,"[0.0004408491076901555, 0.00035435272729955614, 0.00021535149426199496, 0.9999510049819946]"
21,"[0.0006114469724707305, 0.00030329794390127063, 0.003141124499961734, 0.9997391104698181]"
22,"[0.00011119736882392317, 9.862616570899263e-05, 0.00016568167484365404, 0.9999934434890747]"
23,"[0.0008368371636606753, 0.00022089829144533724, 0.0009632173459976912, 0.9998410940170288]"
24,"[2.5708268367452547e-05, 2.7217520255362615e-05, 2.741129537753295e-05, 0.9999986886978149]"
25,"[0.00039249766268767416, 0.0002244773495476693, 0.0005348343402147293, 0.9999504089355469]"
26,"[2.033487180597149e-05, 2.9043252652627416e-05, 1.6111653167172335e-05, 0.9999994039535522]"
27,"[0.00024389517784584314, 0.9999580383300781, 1.4609633581130765e-05, 0.0031338005792349577]"
28,"[0.00040064146742224693, 0.9999542236328125, 0.00013372453395277262, 0.000500530528370291]"
29,"[0.00018425691814627498, 0.9999607801437378, 2.6433081075083464e-05, 0.0016518026823177934]"
30,"[0.0015541353495791554, 0.9918960928916931, 0.0003044631739612669, 0.0221486184746027]"
31,"[0.0018990077078342438, 0.9994662404060364, 0.00013613769260700792, 0.001068950747139752]"
32,"[0.000996226561255753, 0.9995917677879333, 0.001969801029190421, 0.0006799118709750473]"
33,"[0.0007596224313601851, 0.9997128844261169, 0.0002027877198997885, 0.0016325946198776364]"
34,"[0.0012847075704485178, 0.9972621202468872, 0.0007346670026890934, 0.004509227816015482]"
35,"[0.0010340105509385467, 0.9985408782958984, 0.00036256483872421086, 0.006639046594500542]"
36,"[0.9996981620788574, 0.003283040365204215, 0.00020731796394102275, 0.0005155948456376791]"
37,"[0.6547335982322693, 0.9652879238128662, 3.61262536898721e-05, 0.0005482748965732753]"
38,"[0.9736324548721313, 0.31342700123786926, 0.000178180038346909, 0.0005671321414411068]"
39,"[0.0017010050360113382, 0.9997196793556213, 0.00010829391976585612, 0.0012185443192720413]"
40,"[0.00022894609719514847, 0.999669075012207, 0.0001301490410696715, 0.004419439937919378]"
41,"[0.001602131756953895, 0.9973245859146118, 0.00039386682328768075, 0.0003920197195839137]"
42,"[0.002269119955599308, 0.9998773336410522, 8.64528919919394e-05, 0.0002560206048656255]"
43,"[0.003230285132303834, 0.99993896484375, 2.7519583909452194e-06, 0.002385277533903718]"
44,"[0.00300984806381166, 0.9995095729827881, 0.00023099183454178274, 0.0022853361442685127]"
45,"[0.0009780187392607331, 0.9982869029045105, 0.00035730583476834, 0.002951961476355791]"
46,"[0.0026578418910503387, 0.9986487030982971, 1.6046682503656484e-05, 0.01655247062444687]"
47,"[9.875791874947026e-05, 0.9996851682662964, 6.609650154132396e-05, 0.0006126425578258932]"
48,"[0.30845093727111816, 0.9949482679367065, 9.837135621637572e-07, 5.6836812291294336e-05]"
49,"[0.00040840348810888827, 0.9999186992645264, 0.0002701047051232308, 0.00012169067485956475]"
50,"[0.024314329028129578, 0.5008875727653503, 0.22929587960243225, 0.00018125175847671926]"
51,"[0.9243301749229431, 0.7430296540260315, 8.710911788512021e-05, 0.0004891171120107174]"
52,"[0.0008329211268573999, 0.999439537525177, 0.00026653148233890533, 0.0005157148116268218]"
53,"[0.0003204583190381527, 0.9995550513267517, 0.0003469987423159182, 0.0014490574831143022]"
54,"[0.0006180327036418021, 0.9996933937072754, 6.538851448567584e-05, 0.003450739663094282]"
55,"[0.47094738483428955, 0.9906111359596252, 4.0687123146199156e-06, 0.00011913952039321885]"
56,"[0.972203254699707, 0.8712098598480225, 1.4962862223910633e-05, 0.00011088130850112066]"
57,"[0.9999305009841919, 0.0023098906967788935, 7.086774530762341e-06, 5.6839955504983664e-05]"
58,"[0.6464802622795105, 0.8981044292449951, 0.00027066387701779604, 0.0003975305298808962]"
59,"[0.002427774015814066, 0.9986199140548706, 0.0011477961670607328, 0.0001667277974775061]"
60,"[0.0011635166592895985, 0.9988719820976257, 0.000272757257334888, 0.0015172130661085248]"
61,"[0.0013046103995293379, 0.9980485439300537, 0.0003240253427065909, 0.001569482614286244]"
62,"[0.0013265982270240784, 0.998394787311554, 0.00015139853348955512, 0.004469313193112612]"
63,"[0.0004329016664996743, 0.9995249509811401, 0.00290283071808517, 0.00013550178846344352]"
64,"[0.0013385912170633674, 0.9976219534873962, 0.0014067882439121604, 0.0010696398094296455]"
65,"[0.0014581478899344802, 0.9982567429542542, 0.0008083339780569077, 0.002095959847792983]"
66,"[0.0005705567891709507, 0.9998000264167786, 0.00010166317224502563, 0.0003154618898406625]"
67,"[0.0005936804227530956, 0.9998959302902222, 5.1058363169431686e-05, 0.0010821723844856024]"
68,"[0.0367165207862854, 0.9998753070831299, 1.3645626495417673e-05, 0.00019984322716481984]"
69,"[0.00240253284573555, 0.0009258337086066604, 0.0011134460801258683, 0.9991574287414551]"
70,"[0.9987618923187256, 0.024853767827153206, 1.736761441861745e-05, 0.0005143838352523744]"
71,"[0.9280107021331787, 0.4343271255493164, 9.96984526864253e-05, 0.0004228035977575928]"
72,"[0.00037366754258982837, 0.9999933242797852, 2.3057640646584332e-05, 4.9119495088234544e-05]"
73,"[0.0009948626393452287, 0.9687033891677856, 0.00021882340661250055, 0.21988777816295624]"
74,"[0.6351833939552307, 0.9613015055656433, 6.841875438112766e-05, 0.00015427700418513268]"
75,"[0.28999635577201843, 0.9969026446342468, 9.097113070311025e-05, 6.472007953561842e-05]"
76,"[0.0032940201926976442, 0.9998462200164795, 0.0004529138677753508, 0.000449328072136268]"
