index,logits
0,"[0.9997666478157043, 3.294564157840796e-05, 7.985692036527325e-07, 0.026002975180745125]"
1,"[0.00019530470308382064, 0.0007898859912529588, 0.999975323677063, 9.385242447024211e-05]"
2,"[0.0002505534212104976, 0.0018047359772026539, 0.9997673630714417, 0.00014114004443399608]"
3,"[0.00024099601432681084, 0.0005765950190834701, 0.9998289346694946, 0.00026632676599547267]"
4,"[0.00017467720317654312, 0.002043318934738636, 0.999954342842102, 5.964182855677791e-05]"
5,"[5.500969200511463e-05, 0.0005107535398565233, 0.9999935626983643, 4.090222137165256e-05]"
6,"[0.9996656179428101, 3.48477806255687e-05, 0.016075925901532173, 6.202109943842515e-05]"
7,"[4.0524602809455246e-05, 2.1519190340768546e-05, 0.9999921321868896, 5.816111297463067e-05]"
8,"[0.00046647505951114, 0.00013562096864916384, 0.9999219179153442, 0.000872915901709348]"
9,"[5.6117496569640934e-05, 0.9998843669891357, 0.0002981738653033972, 0.00023614596284460276]"
10,"[0.984816312789917, 2.6748559321276844e-05, 0.768144428730011, 4.8124162276508287e-05]"
11,"[0.0005284171784296632, 0.0019281142158433795, 0.9996640682220459, 0.0002912300988100469]"
12,"[1.729147697915323e-05, 0.04845083877444267, 0.9991127848625183, 1.6810063243610784e-05]"
13,"[0.0003191637515556067, 0.00014486197324004024, 0.9999011754989624, 2.8741933419951238e-05]"
14,"[0.0002305106754647568, 0.006696871481835842, 4.894071935268585e-06, 0.9994901418685913]"
15,"[5.910970503464341e-05, 2.158662937290501e-05, 7.3999158303195145e-06, 0.9999990463256836]"
16,"[0.0006872810772620142, 0.000212871513213031, 2.9352378987823613e-05, 0.9999868869781494]"
17,"[0.0001192273703054525, 0.9999927282333374, 2.2605097456107615e-06, 0.0002020645042648539]"
18,"[0.0005655486602336168, 0.0005192840471863747, 4.6411554649239406e-05, 0.9999222755432129]"
19,"[4.921330764773302e-05, 1.2943932233611122e-05, 1.891299234557664e-06, 0.9999998807907104]"
20,"[0.00035746561479754746, 0.00015190013800747693, 6.4898554228420835e-06, 0.9999933242797852]"
21,"[0.0023434143513441086, 0.018491944298148155, 9.584862709743902e-06, 0.9996020197868347]"
22,"[3.452461169217713e-05, 2.7659139050228987e-06, 0.9994957447052002, 0.09918195009231567]"
23,"[0.00014777928299736232, 0.002712717978283763, 0.9999532699584961, 0.00014591556100640446]"
24,"[0.00044734080438502133, 0.0003227938723284751, 2.6084683213412063e-06, 0.9999914169311523]"
25,"[0.0016111180884763598, 0.0006871216464787722, 0.00014091412595007569, 0.999290943145752]"
26,"[0.00038720565498806536, 8.068661554716527e-05, 5.6908902479335666e-06, 0.999993085861206]"
27,"[0.0006450560176745057, 0.0004942764062434435, 4.867645839112811e-05, 0.9998692274093628]"
28,"[0.000172803396708332, 4.70096456410829e-05, 1.1872937648149673e-05, 0.9999983310699463]"
29,"[4.4923621317138895e-05, 8.015126695681829e-06, 2.2640133465756662e-06, 1.0]"
30,"[7.950694271130487e-05, 3.252198075642809e-05, 2.9460412065418495e-07, 0.9999995231628418]"
31,"[0.00022027846716810018, 4.171706677880138e-05, 8.907994924811646e-06, 0.9999978542327881]"
32,"[0.00026763943606056273, 4.138036092626862e-05, 2.927742934843991e-05, 0.9999803304672241]"
33,"[4.1023438825504854e-05, 5.184720976103563e-06, 6.219785859684634e-07, 1.0]"
34,"[0.9460756778717041, 0.995797872543335, 2.6754031878795104e-08, 6.860013286313915e-07]"
35,"[6.701231905026361e-05, 0.9177746176719666, 1.253112259291811e-06, 0.5105208158493042]"
36,"[0.9999991655349731, 1.873008477559779e-05, 1.5271925946080955e-08, 0.008988453075289726]"
37,"[0.0004750958178192377, 0.0003327786980662495, 2.1832042875757907e-06, 0.9999842643737793]"
38,"[0.00015786936273798347, 4.992352478438988e-05, 7.143092261685524e-06, 0.9999967813491821]"
39,"[0.9999995231628418, 9.738313337948057e-07, 3.575987364001776e-07, 0.00082671910058707]"
40,"[0.03179137408733368, 0.00037766003515571356, 0.9740278124809265, 0.0006090361275710166]"
41,"[7.561181701021269e-05, 0.00021723206737078726, 1.3588616809556697e-07, 0.9999994039535522]"
42,"[0.9999991655349731, 1.6440737454104237e-05, 1.662979047978297e-05, 0.0007356590940617025]"
43,"[0.9999680519104004, 0.00010350037337047979, 3.59198274964001e-05, 0.0005236004944890738]"
44,"[0.0012155702570453286, 0.0012159408070147038, 7.188150630099699e-05, 0.9997945427894592]"
45,"[0.00014327694952953607, 1.1761706446122844e-05, 9.858031262410805e-07, 0.9999998807907104]"
46,"[0.0002024457644438371, 5.438403968582861e-05, 7.93181789049413e-06, 0.9999988079071045]"
47,"[0.9999935626983643, 7.677725079702213e-06, 1.2792816960427444e-05, 0.004187289159744978]"
48,"[0.9999891519546509, 0.00025455604190938175, 5.601521843345836e-05, 0.00027577296714298427]"
49,"[0.00436899159103632, 0.9882426857948303, 0.006289360113441944, 2.5305847884737886e-05]"
50,"[8.723314385861158e-05, 0.9999374151229858, 1.0444414328958374e-05, 0.001948943012394011]"
51,"[0.0004090976726729423, 4.091061055078171e-05, 3.8561461224162485e-06, 0.9999986886978149]"
52,"[8.759843331063166e-05, 4.748725041281432e-05, 3.863206075038761e-06, 0.9999990463256836]"
53,"[3.661700975499116e-05, 6.939049853826873e-06, 8.30428064091393e-07, 1.0]"
54,"[7.390647806460038e-05, 5.2458020945778117e-05, 1.3475187188305426e-06, 0.9999992847442627]"
55,"[2.1093128452776e-06, 5.032931949244812e-05, 0.9999998807907104, 2.533579845476197e-06]"
56,"[4.7417153837159276e-05, 0.9999518394470215, 0.00027386966394260526, 7.45820434531197e-05]"
57,"[3.670007208711468e-05, 0.9999793767929077, 3.719548431035946e-06, 0.0005389279103837907]"
58,"[2.395924093434587e-05, 0.9999964237213135, 3.6844128771917894e-05, 6.674878386547789e-05]"
59,"[0.00011173872189829126, 0.9997580647468567, 0.0001421611668774858, 0.00223335693590343]"
60,"[5.723085632780567e-05, 0.9998869895935059, 8.047937444644049e-05, 0.00014671053213533014]"
61,"[0.001137451734393835, 0.0013182660331949592, 0.999908447265625, 0.0001839988399296999]"
62,"[0.9999998807907104, 2.417616769889719e-06, 3.201008667019778e-06, 0.00011586022446863353]"
63,"[8.662966138217598e-05, 0.575998067855835, 0.001796402153559029, 0.1334359496831894]"
64,"[4.402070408104919e-05, 0.9999983310699463, 6.5194508351851255e-06, 9.401142960996367e-06]"
65,"[2.006864633585792e-05, 0.9883538484573364, 3.7630845326930285e-05, 0.14978837966918945]"
66,"[1.0420108992548194e-05, 0.9999979734420776, 2.63640504272189e-05, 2.4730286895646714e-05]"
67,"[0.9999998807907104, 4.173835350229638e-06, 7.017390544206137e-07, 0.00010650642798282206]"
68,"[0.00040232701576314867, 0.0020289341919124126, 0.9997770190238953, 0.0003312028420623392]"
69,"[5.7823712268145755e-05, 0.0001699953863862902, 0.99997878074646, 9.307418804382905e-05]"
70,"[0.08926922082901001, 0.9999386072158813, 3.1870090424490627e-06, 2.945212713711953e-07]"
71,"[0.00015378512034658343, 0.9999899864196777, 4.86125354655087e-05, 7.115830521797761e-05]"
72,"[0.00018521178571972996, 4.885238013230264e-05, 0.9999996423721313, 1.707552837615367e-05]"
73,"[2.4570153982494958e-05, 3.305268819531193e-06, 0.9999996423721313, 7.760399967082776e-06]"
74,"[0.9992004036903381, 0.04816383868455887, 5.8357734815217555e-05, 9.145378862740472e-05]"
75,"[0.002064791042357683, 0.9998539686203003, 9.185839644487714e-07, 2.118395786965266e-05]"
76,"[2.779916030704044e-06, 0.9999990463256836, 9.516037948742451e-07, 5.017802322981879e-05]"
77,"[1.2080764463462401e-05, 0.9999910593032837, 4.487467322178418e-06, 6.829855556134135e-05]"
78,"[1.6572068489040248e-05, 0.9999946355819702, 4.6781209675827995e-05, 2.688509994186461e-05]"
79,"[2.7106785637442954e-05, 0.9999958276748657, 2.1549010853050277e-05, 7.14098205207847e-05]"
80,"[1.7488559024059214e-05, 0.9999879598617554, 2.263195528939832e-05, 0.00012204686208860949]"
81,"[1.2868988051195629e-05, 0.9999988079071045, 3.515147545840591e-05, 2.090045882141567e-06]"
82,"[7.620933956786757e-06, 0.9999979734420776, 4.191189873381518e-06, 6.067240610718727e-05]"
83,"[0.0004389781679492444, 0.999103307723999, 9.030544606503099e-05, 0.0023475505877286196]"
84,"[2.8852495233877562e-05, 0.9999961853027344, 2.8819983981520636e-06, 0.0001242875587195158]"
85,"[0.9999995231628418, 8.323568181367591e-05, 1.0321240324628889e-06, 1.2063874237355776e-05]"
86,"[0.9999018907546997, 0.0005394040490500629, 0.0012903319438919425, 2.5959610866266303e-05]"
87,"[0.000415727321524173, 0.9997482895851135, 7.398411253234372e-05, 7.241244020406157e-05]"
88,"[1.1788779374910519e-05, 0.9999990463256836, 1.750683281898091e-06, 4.386774526210502e-05]"
89,"[9.998587302106898e-06, 0.999990701675415, 2.3249762307386845e-05, 6.721737736370414e-05]"
90,"[0.00013824195775669068, 0.999954342842102, 0.00013169681187719107, 1.4460636521107517e-05]"
91,"[4.890421041636728e-05, 8.961001185525674e-06, 0.9999974966049194, 0.0001437786704627797]"
92,"[4.603141860570759e-06, 0.9999967813491821, 5.234137915977044e-06, 5.960265843896195e-05]"
93,"[2.8398042559274472e-05, 0.9999966621398926, 2.3856824554968625e-05, 3.741058026207611e-05]"
94,"[9.266477718483657e-05, 0.9998718500137329, 0.00020930773462168872, 0.00014469659072346985]"
95,"[1.337770572718e-05, 0.9999980926513672, 0.0002827965945471078, 8.300247827719431e-06]"
96,"[0.6521676182746887, 8.528231410309672e-05, 0.9996172189712524, 1.0128484291271889e-06]"
97,"[5.285425504553132e-05, 0.999991774559021, 1.0446146916365251e-05, 0.00010293227387592196]"
98,"[0.00016871838306542486, 0.999946117401123, 2.872499499062542e-05, 5.8024281315738335e-05]"
99,"[0.9783959984779358, 0.32930609583854675, 3.17767376145639e-06, 0.0019623888656497]"
100,"[0.9998350143432617, 0.0002575672115199268, 2.4956827473943122e-05, 0.0006609027623198926]"
101,"[6.354097422445193e-05, 0.9999986886978149, 1.5257610357366502e-05, 3.710151577251963e-05]"
102,"[1.0, 1.0921484090431477e-06, 2.8146248496341286e-06, 0.00014493989874608815]"
103,"[6.837571163487155e-06, 3.69418057744042e-06, 1.4387854889719165e-06, 1.0]"
104,"[3.8136335206218064e-05, 2.7963407774223015e-05, 2.552299292801763e-06, 0.9999997615814209]"
105,"[2.3213207896333188e-05, 0.9999991655349731, 6.95307335263351e-06, 3.190936695318669e-05]"
106,"[0.9999998807907104, 7.862396159907803e-06, 6.901813776494237e-06, 0.00010810397361638024]"
107,"[0.9999945163726807, 0.0009026431362144649, 2.8733616090903524e-06, 0.00020456795755308121]"
108,"[0.7265014052391052, 0.006186803802847862, 1.8830291082849726e-05, 0.8765884637832642]"
109,"[0.001729018404148519, 0.006426994688808918, 5.259110184852034e-05, 0.9978539347648621]"
110,"[0.0038033882156014442, 0.00028289423789829016, 4.3734704377129674e-05, 0.9998070597648621]"
111,"[0.9999390840530396, 0.000894848839379847, 2.2345095203490928e-05, 0.0015401175478473306]"
112,"[1.1542610991455149e-05, 0.9999998807907104, 3.576996903120744e-07, 0.0001267143088625744]"
113,"[0.9999998807907104, 2.503683163013193e-06, 2.2936956156627275e-06, 3.1582974770572037e-05]"
114,"[0.03331407904624939, 0.9997004270553589, 6.736876002833014e-06, 2.0625115212169476e-05]"
115,"[0.9999450445175171, 0.010310119949281216, 1.6712749129510485e-05, 2.2038360839360394e-05]"
116,"[0.00012730144953820854, 0.00014973984798416495, 0.9999904632568359, 5.985059033264406e-05]"
117,"[0.9999083280563354, 0.0007925799582153559, 9.983684321923647e-06, 0.0002953972725663334]"
118,"[0.9999986886978149, 0.00018854308291338384, 1.0064252364827553e-06, 2.0481656974880025e-05]"
119,"[0.03593692183494568, 4.354626810254558e-07, 2.353616146422155e-08, 1.0]"
120,"[0.6927538514137268, 0.013072877191007137, 0.0035896655172109604, 0.3217487633228302]"
121,"[0.0003899057919625193, 4.990762681700289e-05, 1.3020243159189704e-06, 0.9999996423721313]"
122,"[7.811186151229776e-06, 0.9999982118606567, 2.4648819817230105e-05, 9.644166311773006e-06]"
123,"[0.00012191577843623236, 0.9999499320983887, 2.65948187916365e-06, 0.002259461209177971]"
124,"[0.9999982118606567, 2.7602602131082676e-05, 8.081859050435014e-06, 8.893909398466349e-05]"
125,"[0.9691736698150635, 1.8970033124787733e-05, 0.882159411907196, 6.55374678899534e-05]"
126,"[0.9999545812606812, 0.00024555271374993026, 1.844807957240846e-05, 0.00035076832864433527]"
127,"[0.9999855756759644, 0.0005346862599253654, 0.00013052935537416488, 2.353941454202868e-05]"
128,"[0.00036555147380568087, 0.00012922011956106871, 0.9999936819076538, 0.00024693956947885454]"
129,"[0.0009932550601661205, 0.00014363368973135948, 0.9999887943267822, 0.00031588468118570745]"
130,"[0.9999986886978149, 7.159317192417802e-06, 1.4170645954436623e-05, 7.41394906071946e-05]"
131,"[0.015101430006325245, 0.0009840881684795022, 9.985284123104066e-06, 0.9999336004257202]"
132,"[0.0272255539894104, 0.006233296822756529, 2.748424230958335e-05, 0.9977228045463562]"
133,"[0.9999991655349731, 2.9743787308689207e-06, 3.025790829269681e-05, 5.793288892164128e-06]"
134,"[0.9998645782470703, 4.211037594359368e-05, 0.00588016863912344, 0.00022734339290764183]"
135,"[0.911512553691864, 0.0009939124574884772, 0.4790230095386505, 0.00016924235387705266]"
136,"[0.9999984502792358, 8.708345558261499e-05, 9.919755939336028e-06, 3.1279432732844725e-05]"
137,"[0.018580537289381027, 0.0009412766085006297, 0.9993383288383484, 2.919284270319622e-05]"
138,"[0.999997615814209, 6.4393443608423695e-06, 1.1975280358456075e-05, 0.00015246258408296853]"
139,"[0.999985933303833, 3.292312248959206e-05, 1.5035182514111511e-05, 0.00010173988994210958]"
140,"[4.98578701808583e-05, 3.288330481154844e-05, 0.9999948740005493, 4.556815474643372e-05]"
141,"[0.000233087848755531, 8.110929047688842e-05, 0.9999586343765259, 4.6439577999990433e-05]"
142,"[0.000271046330453828, 0.0004496575566008687, 0.9999189376831055, 0.00011627471394604072]"
143,"[0.00038991167093627155, 9.224512177752331e-05, 0.999969482421875, 0.0004205254663247615]"
144,"[2.491792110959068e-05, 7.73301326262299e-06, 0.9999995231628418, 7.352959983109031e-06]"
145,"[1.061260172718903e-05, 0.9999986886978149, 0.00014657028077635914, 2.7373946522857295e-06]"
146,"[1.757712561811786e-05, 0.0002282053610542789, 0.999998927116394, 1.5847133454371942e-06]"
147,"[0.00018855278904084116, 7.034135342109948e-05, 0.999993085861206, 2.495775515853893e-05]"
148,"[4.332615844759857e-06, 0.9999998807907104, 4.865308710577665e-06, 6.709267836413346e-06]"
149,"[4.823709969059564e-05, 2.162235432479065e-05, 0.9999974966049194, 4.741226803162135e-05]"
150,"[5.79702973482199e-05, 1.2074407095497008e-05, 0.9999947547912598, 5.1939336117357016e-05]"
151,"[0.0004910864518024027, 0.0006178115145303309, 0.9997673630714417, 8.548912592232227e-05]"
152,"[8.651110692881048e-05, 0.975929856300354, 0.8329508304595947, 3.5433138236840023e-06]"
153,"[0.0002489634498488158, 0.0032707774080336094, 0.9999170303344727, 5.732778163292096e-07]"
154,"[2.1319847292033955e-05, 0.9999922513961792, 6.937362923054025e-05, 1.421395609213505e-05]"
155,"[0.00022510600683744997, 0.9999771118164062, 0.00022578437346965075, 1.4091889170231298e-05]"
156,"[0.00017582015425432473, 0.006831569597125053, 0.9996334314346313, 9.46918735280633e-05]"
157,"[3.79072516807355e-05, 3.708782605826855e-05, 0.9999986886978149, 0.00031384677276946604]"
158,"[4.3124615331180394e-05, 0.0007762900204397738, 0.9999834299087524, 1.114513634092873e-05]"
159,"[0.00014919371460564435, 0.9998708963394165, 5.0944308895850554e-05, 0.00019674406212288886]"
160,"[9.952475011232309e-06, 3.878370534948772e-06, 0.9999998807907104, 2.5468286821705988e-06]"
161,"[2.645053064043168e-05, 6.643032975262031e-05, 0.9999947547912598, 6.522522744489834e-05]"
162,"[0.00019823030743282288, 0.0008025354472920299, 0.9997186064720154, 9.559633326716721e-05]"
163,"[0.0008817086345516145, 0.0014903700212016702, 0.9989509582519531, 0.00026396565954200923]"
