index,logits
0,"[0.9797062277793884, 4.559223816613667e-05, 0.21089327335357666, 0.010350539349019527]"
1,"[0.0019736560061573982, 0.014355059713125229, 0.9986143112182617, 0.0016164438566192985]"
2,"[0.9985646605491638, 0.001432164921425283, 0.007634785491973162, 0.0012070644879713655]"
3,"[0.0020858333446085453, 0.0032173513900488615, 0.9987071752548218, 0.0026400061324238777]"
4,"[0.0015399307012557983, 0.9993638396263123, 0.0012419144622981548, 0.001446707989089191]"
5,"[0.0005911099724471569, 0.04279280826449394, 0.9995375871658325, 0.0003441896988078952]"
6,"[0.9998635053634644, 0.0008408492431044579, 0.0005669476231560111, 0.0007083298987708986]"
7,"[0.0003518445591907948, 0.00018951689708046615, 0.9999405145645142, 0.0017717841546982527]"
8,"[0.0015893355011940002, 0.000874855206348002, 0.9996792078018188, 0.017769450321793556]"
9,"[0.23427997529506683, 0.9986215829849243, 8.009380690054968e-05, 4.658279794966802e-05]"
10,"[0.9934547543525696, 0.0004320198786444962, 0.3986998498439789, 0.0006993365241214633]"
11,"[0.003625791519880295, 0.004712338093668222, 0.9984342455863953, 0.0025593426544219255]"
12,"[0.0004177271039225161, 0.0003836950345430523, 0.9999192953109741, 0.0009774602949619293]"
13,"[0.0009064297191798687, 0.000614641816355288, 0.9997602105140686, 0.000354376359609887]"
14,"[0.003388242097571492, 0.10217627882957458, 0.00018172625277657062, 0.9547017216682434]"
15,"[0.0005439614760689437, 0.0004583406262099743, 0.0010431508999317884, 0.9998880624771118]"
16,"[0.0027287560515105724, 0.0035888352431356907, 0.0034146734979003668, 0.9982436895370483]"
17,"[0.0027738092467188835, 0.0021170449908822775, 0.007244321517646313, 0.9978190660476685]"
18,"[0.00203755428083241, 0.0046290503814816475, 0.004330798983573914, 0.9987686276435852]"
19,"[0.000395109731471166, 0.0002544900344219059, 0.000762373092584312, 0.9999425411224365]"
20,"[0.0011096171801909804, 0.001518939039669931, 0.001072434475645423, 0.9996837377548218]"
21,"[0.0024099627044051886, 0.0030754446052014828, 0.00447114696726203, 0.9993357062339783]"
22,"[0.00036907874164171517, 0.00012465954932849854, 0.999903678894043, 0.003318407107144594]"
23,"[0.0012962556211277843, 0.022438354790210724, 0.9989103078842163, 0.001233154209330678]"
24,"[0.0014234255068004131, 0.0010257966350764036, 0.0005709607503376901, 0.9996731281280518]"
25,"[0.002056046389043331, 0.0026968149468302727, 0.003700091503560543, 0.9984040856361389]"
26,"[0.0009402901050634682, 0.0027258300688117743, 0.00036331842420622706, 0.9998270869255066]"
27,"[0.0021283612586557865, 0.00283924606628716, 0.0019963725935667753, 0.9989114999771118]"
28,"[0.0006315949140116572, 0.0004914826131425798, 0.002270449185743928, 0.9998487234115601]"
29,"[0.000599257939029485, 0.0002465232100803405, 0.0006489713559858501, 0.9998376369476318]"
30,"[0.00023082649568095803, 0.0007230478804558516, 7.831994298612699e-05, 0.9999561309814453]"
31,"[0.0009918923024088144, 0.00032021247898228467, 0.0017485538264736533, 0.9998942613601685]"
32,"[0.0007448284886777401, 0.0002375854382989928, 0.002623422769829631, 0.9997379183769226]"
33,"[0.9833153486251831, 5.7260982430307195e-05, 2.3566137770103524e-06, 0.9966000914573669]"
34,"[0.004902226850390434, 0.9991208910942078, 6.807915633544326e-05, 9.897532436298206e-05]"
35,"[0.0918566882610321, 0.002515760250389576, 0.00015013859956525266, 0.690119206905365]"
36,"[0.8842929601669312, 0.002641779836267233, 2.0559544282150455e-05, 0.03492041304707527]"
37,"[0.002311006188392639, 0.0013058765325695276, 0.00037872380926273763, 0.9998244643211365]"
38,"[0.004643708001822233, 0.00011588219786062837, 0.0014754054136574268, 0.9999536275863647]"
39,"[0.9986321330070496, 3.52026654582005e-05, 0.0011020908132195473, 0.005902277305722237]"
40,"[0.0035188894253224134, 0.006333136465400457, 0.005487090442329645, 0.9937561750411987]"
41,"[0.00028859873418696225, 0.000248621596256271, 0.0005813778261654079, 0.9983952641487122]"
42,"[0.37105873227119446, 3.6377379728946835e-05, 0.15691852569580078, 0.9511474967002869]"
43,"[0.9978320002555847, 0.000557746912818402, 0.0007965500117279589, 0.18487294018268585]"
44,"[0.9995703101158142, 0.0014828586718067527, 0.0008424921543337405, 0.00815345998853445]"
45,"[0.0009419108391739428, 0.00045112735824659467, 0.00017064792336896062, 0.9999707937240601]"
46,"[0.0008301795460283756, 0.000666378065943718, 0.0012499797157943249, 0.9999247789382935]"
47,"[0.9997676014900208, 0.0001508218701928854, 0.002148806117475033, 0.0048619466833770275]"
48,"[0.998212456703186, 0.001915795262902975, 0.021166961640119553, 0.0026793263386934996]"
49,"[0.27276158332824707, 0.009737598709762096, 0.9207199811935425, 0.000771898019593209]"
50,"[0.007924101315438747, 0.9542287588119507, 0.00040019635343924165, 0.008398585952818394]"
51,"[0.001363864867016673, 0.0005123277078382671, 0.00039020064286887646, 0.9999030828475952]"
52,"[0.0005739250918850303, 0.00042801396921277046, 0.0005419581430032849, 0.9999523162841797]"
53,"[0.011894750408828259, 0.9791573882102966, 2.3937705918797292e-05, 0.037823159247636795]"
54,"[0.011170618236064911, 0.00012192193389637396, 0.0003056588175240904, 0.99950110912323]"
55,"[4.829002864426002e-05, 0.9962570667266846, 0.4793195426464081, 7.666639248782303e-06]"
56,"[0.0010384736815467477, 0.999337375164032, 0.0008334709564223886, 0.00035377807216718793]"
57,"[0.0012790979817509651, 0.9987394213676453, 0.0007095973705872893, 0.0003150624397676438]"
58,"[0.0006538429879583418, 0.9996127486228943, 0.0005272190901450813, 0.0009910932276397943]"
59,"[0.0025148929562419653, 0.9968979358673096, 0.003005471546202898, 0.005434089805930853]"
60,"[0.0004596337676048279, 0.9991236329078674, 0.0003053145483136177, 0.000313359108986333]"
61,"[0.005341781303286552, 0.008672093972563744, 0.9973443150520325, 0.0030749633442610502]"
62,"[0.9999921321868896, 0.0005594199756160378, 1.9949726265622303e-05, 0.0011622658930718899]"
63,"[0.0009464189643040299, 0.9929261207580566, 0.007616793271154165, 0.0004564333939924836]"
64,"[0.012738896533846855, 0.6262717843055725, 0.8915004134178162, 2.7108053473057225e-05]"
65,"[0.00037155294558033347, 0.43852531909942627, 0.9927154183387756, 9.729244629852474e-05]"
66,"[0.9961496591567993, 0.7717924118041992, 9.461542504141107e-05, 2.3084749045665376e-05]"
67,"[0.0008588309865444899, 0.9999791383743286, 2.535323983465787e-05, 0.00013546328409574926]"
68,"[0.0027384937275201082, 0.012607266195118427, 0.9974506497383118, 0.0026772296987473965]"
69,"[0.0006684812833555043, 0.00830252468585968, 0.9996439218521118, 0.00040804530726745725]"
70,"[0.9806247353553772, 0.924375593662262, 2.776099427137524e-05, 1.0123163519892842e-05]"
71,"[0.003968457225710154, 0.9994267225265503, 0.0004465132369659841, 0.0020828181877732277]"
72,"[0.9998188614845276, 0.2927531599998474, 0.00011514026118675247, 5.1591261581052095e-05]"
73,"[0.00021340945386327803, 9.46436557569541e-05, 0.9999856948852539, 0.00034186310949735343]"
74,"[0.9996029734611511, 0.006459764204919338, 0.0019922868814319372, 0.0011127005564048886]"
75,"[0.02540847286581993, 0.9999768733978271, 2.1951815142529085e-05, 6.988098903093487e-06]"
76,"[8.323061047121882e-05, 0.9999018907546997, 9.456319094169885e-05, 0.000488976773340255]"
77,"[6.470915832323954e-05, 0.999861478805542, 0.00010981454397551715, 0.00028477003797888756]"
78,"[0.00034895571297965944, 0.9996113181114197, 0.00023259257432073355, 0.0009855818934738636]"
79,"[0.0009403021540492773, 0.9997439980506897, 0.00047123347758315504, 0.0001694333623163402]"
80,"[0.00034465958015061915, 0.9997373223304749, 0.000361680518835783, 0.000590005365666002]"
81,"[0.9997623562812805, 0.002496135188266635, 4.7416117013199255e-05, 0.00024551901151426136]"
82,"[0.00046936332364566624, 0.9998620748519897, 0.0007136215572245419, 0.00011713672574842349]"
83,"[0.0005902073462493718, 0.9962395429611206, 0.0018615607405081391, 0.021356236189603806]"
84,"[0.0010831702966243029, 0.9997724890708923, 7.48661404941231e-05, 0.0007768150535412133]"
85,"[0.9999886751174927, 9.011319343699142e-05, 6.600158667424694e-05, 0.0006347921444103122]"
86,"[0.9909096360206604, 0.03407248482108116, 0.0035453203599900007, 0.0011580338468775153]"
87,"[0.004499206319451332, 0.9992961883544922, 0.00019352033268660307, 0.0005688173696398735]"
88,"[0.999935507774353, 0.11848731338977814, 7.43311318274209e-07, 7.554342300863937e-05]"
89,"[0.0002795332111418247, 0.9998090863227844, 0.000173668609932065, 0.0005918474053032696]"
90,"[0.002652871422469616, 0.9990085959434509, 0.0003877322014886886, 0.00023025390692055225]"
91,"[0.0058157481253147125, 9.347301966045052e-05, 0.9999605417251587, 0.0003191755968146026]"
92,"[0.00022713452926836908, 0.9994933605194092, 0.00043047478538937867, 0.00024215526354964823]"
93,"[0.0009724614792503417, 0.9998088479042053, 0.00030721508665010333, 0.0007348728831857443]"
94,"[0.0010042799403890967, 0.9984109401702881, 0.0006190487183630466, 0.0023391195572912693]"
95,"[0.0013513454468920827, 0.9993448853492737, 0.00043830391950905323, 0.00029012432787567377]"
96,"[0.0008772504515945911, 0.00014073619968257844, 0.999985933303833, 0.0004782407486345619]"
97,"[0.001719675143249333, 0.9995904564857483, 0.00021893337543588132, 0.00045788363786414266]"
98,"[0.9975910186767578, 0.41665732860565186, 3.510889655444771e-05, 9.06786517589353e-05]"
