index,logits
0,"[0.9974777102470398, 0.021088015288114548, 0.03171563893556595, 0.0029651960358023643]"
1,"[0.013769187033176422, 0.3303207457065582, 0.9928713440895081, 0.0011298900935798883]"
2,"[0.9388526678085327, 0.9354358315467834, 0.0094996253028512, 0.000322884094202891]"
3,"[0.008993997238576412, 0.03802097961306572, 0.9980555772781372, 0.00588817335665226]"
4,"[0.008086834102869034, 0.1250172257423401, 0.99619460105896, 0.0018842967692762613]"
5,"[0.0024479390121996403, 0.4375953674316406, 0.9984040856361389, 0.00027510462678037584]"
6,"[0.6911517381668091, 0.9919330477714539, 0.004669860936701298, 0.00014252057007979602]"
7,"[0.004936565645039082, 0.0031348210759460926, 0.9995567202568054, 0.007813951931893826]"
8,"[0.012404890730977058, 0.00840525608509779, 0.9988898634910583, 0.03345061093568802]"
9,"[0.03541581332683563, 0.9985743761062622, 0.00418460788205266, 0.0006921049207448959]"
10,"[0.49103716015815735, 0.17029644548892975, 0.932000458240509, 0.0006057575228624046]"
11,"[0.008061697706580162, 0.36086466908454895, 0.991356372833252, 0.0020500721875578165]"
12,"[0.004580964799970388, 0.9991540908813477, 0.023080069571733475, 0.00030286653782241046]"
13,"[0.004949183668941259, 0.0728713870048523, 0.9963287711143494, 0.0009830578928813338]"
14,"[0.01048087328672409, 0.07603704184293747, 0.0016819244483485818, 0.9972731471061707]"
15,"[0.8309794664382935, 0.00938743632286787, 0.0001382021582685411, 0.9947243332862854]"
16,"[0.4670032858848572, 0.007046374958008528, 0.003792163683101535, 0.9932736158370972]"
17,"[0.0856335312128067, 0.9791958332061768, 0.15800295770168304, 0.0002063199644908309]"
18,"[0.02864004299044609, 0.02001083642244339, 0.01788836158812046, 0.9941003918647766]"
19,"[0.0018883260199800134, 0.00906161218881607, 0.002157475333660841, 0.9999014139175415]"
20,"[0.019531024619936943, 0.02975837141275406, 0.003035430097952485, 0.9961370825767517]"
21,"[0.08867456018924713, 0.8922121524810791, 0.002024492947384715, 0.21723391115665436]"
22,"[0.00271876179613173, 0.011070349253714085, 0.9941656589508057, 0.04933692887425423]"
23,"[0.0035120106767863035, 0.2528950870037079, 0.9945037364959717, 0.00368719594553113]"
24,"[0.06978178769350052, 0.05981987342238426, 0.0016000446630641818, 0.9900040030479431]"
25,"[0.01110520213842392, 0.040436163544654846, 0.015317066572606564, 0.9950143694877625]"
26,"[0.003245348110795021, 0.03025667741894722, 0.007175166625529528, 0.9991418123245239]"
27,"[0.009453759528696537, 0.07021170854568481, 0.006888372357934713, 0.9959622025489807]"
28,"[0.27535921335220337, 0.0016242247074842453, 0.0033254041336476803, 0.9990341663360596]"
29,"[0.0018460353603586555, 0.01354201789945364, 0.002384560415521264, 0.9997774958610535]"
30,"[0.0014622965827584267, 0.01622062921524048, 0.001352034043520689, 0.9998316764831543]"
31,"[0.00817127525806427, 0.08801571279764175, 0.004610123112797737, 0.995281994342804]"
32,"[0.003252267139032483, 0.0015450801001861691, 0.09480427205562592, 0.9991981387138367]"
33,"[0.999936580657959, 0.14440017938613892, 3.1186827982310206e-05, 0.006231371313333511]"
34,"[0.025647418573498726, 0.9997766613960266, 7.358880975516513e-05, 0.003087696386501193]"
35,"[0.0682746022939682, 0.9791657328605652, 4.807238292414695e-05, 0.10991837084293365]"
36,"[0.11027497798204422, 0.9985277652740479, 0.00026391935534775257, 0.0003082939947489649]"
37,"[0.016728555783629417, 0.048471637070178986, 0.0016738860867917538, 0.9972147345542908]"
38,"[0.9781001210212708, 0.0039010080508887768, 0.0005512489005923271, 0.9602404832839966]"
39,"[0.004826557356864214, 0.9996688365936279, 0.0038558063097298145, 0.0001942281669471413]"
40,"[0.7029565572738647, 0.04807629808783531, 0.005085819400846958, 0.8037890195846558]"
41,"[0.5008823275566101, 0.003948053810745478, 6.391422357410192e-05, 0.9995875954627991]"
42,"[0.9973984956741333, 0.1026860699057579, 0.031982120126485825, 0.0022151784505695105]"
43,"[0.9966241121292114, 0.047788020223379135, 0.00255927094258368, 0.0796423926949501]"
44,"[0.9970396161079407, 0.08065513521432877, 0.0036706249229609966, 0.03603905811905861]"
45,"[0.002006535418331623, 0.46146145462989807, 0.0005407329881563783, 0.9957834482192993]"
46,"[0.009679988957941532, 0.02169172093272209, 0.004400294739753008, 0.9992606043815613]"
47,"[0.9962754249572754, 0.21419145166873932, 0.004862548783421516, 0.004787018522620201]"
48,"[0.9870120882987976, 0.4094059467315674, 0.009602352976799011, 0.003928055055439472]"
