index,logits
0,"[0.8973187804222107, 0.4475821554660797, 0.02626964822411537, 0.833077073097229]"
1,"[0.40749019384384155, 0.8118140697479248, 0.7723863124847412, 0.0937105193734169]"
2,"[0.46012070775032043, 0.7842360138893127, 0.7248477935791016, 0.1264725625514984]"
3,"[0.1866043657064438, 0.9155734777450562, 0.9528181552886963, 0.020205218344926834]"
4,"[0.3502523601055145, 0.8473471403121948, 0.8592941164970398, 0.05905750393867493]"
5,"[0.7386710047721863, 0.7003628015518188, 0.1642930656671524, 0.4113495945930481]"
6,"[0.5432376861572266, 0.7390881180763245, 0.5977333784103394, 0.17114955186843872]"
7,"[0.855980396270752, 0.15924209356307983, 0.014908898621797562, 0.9779195785522461]"
8,"[0.8534294962882996, 0.6496748924255371, 0.05069025605916977, 0.6233536601066589]"
9,"[0.8804556131362915, 0.44762876629829407, 0.03959302976727486, 0.7883733510971069]"
10,"[0.7902419567108154, 0.2907635569572449, 0.058994948863983154, 0.8903180956840515]"
11,"[0.871670126914978, 0.33308619260787964, 0.018193503841757774, 0.9307371973991394]"
12,"[0.8305568695068359, 0.5878376960754395, 0.031453706324100494, 0.7934176921844482]"
13,"[0.7586044669151306, 0.6427841782569885, 0.1208125501871109, 0.5453913807868958]"
14,"[0.9191426634788513, 0.521562397480011, 0.02097190171480179, 0.7830813527107239]"
15,"[0.751424252986908, 0.543267548084259, 0.08841656893491745, 0.7203115224838257]"
16,"[0.6233962178230286, 0.8951148986816406, 0.5129261016845703, 0.07077848166227341]"
17,"[0.2446487993001938, 0.8887070417404175, 0.8400772213935852, 0.06501436978578568]"
18,"[0.8472126126289368, 0.45055490732192993, 0.06812320649623871, 0.7368562817573547]"
19,"[0.8292338252067566, 0.8502887487411499, 0.09345272183418274, 0.2704877555370331]"
20,"[0.42720893025398254, 0.9248940944671631, 0.7434965372085571, 0.04115412384271622]"
21,"[0.779708206653595, 0.42613157629966736, 0.06066439300775528, 0.8302870988845825]"
22,"[0.707785427570343, 0.8359939455986023, 0.31720390915870667, 0.15277518332004547]"
23,"[0.7448398470878601, 0.4678232669830322, 0.13329468667507172, 0.6896112561225891]"
24,"[0.8273155093193054, 0.33517932891845703, 0.03455477952957153, 0.9044396281242371]"
25,"[0.8676652908325195, 0.4008837938308716, 0.01764058694243431, 0.9074462056159973]"
26,"[0.8363711833953857, 0.14614641666412354, 0.014716578647494316, 0.9810871481895447]"
27,"[0.9007909893989563, 0.30035850405693054, 0.01689320057630539, 0.9226131439208984]"
28,"[0.802916407585144, 0.33656173944473267, 0.027190683409571648, 0.9291219115257263]"
29,"[0.8459281325340271, 0.12926319241523743, 0.016307983547449112, 0.9815587401390076]"
30,"[0.8758547306060791, 0.2830299735069275, 0.03191285952925682, 0.9058125019073486]"
31,"[0.7694462537765503, 0.6069197654724121, 0.18472576141357422, 0.4705451428890228]"
32,"[0.7645485401153564, 0.8726286292076111, 0.2891104817390442, 0.1103225126862526]"
33,"[0.5904940366744995, 0.8105363845825195, 0.48616692423820496, 0.16077838838100433]"
34,"[0.42788130044937134, 0.8225523233413696, 0.6175984740257263, 0.1575387418270111]"
35,"[0.4047572910785675, 0.8108700513839722, 0.7526296377182007, 0.11478502303361893]"
36,"[0.8654999136924744, 0.879351019859314, 0.15155138075351715, 0.13261981308460236]"
37,"[0.7457285523414612, 0.5816895365715027, 0.09193504601716995, 0.6646493673324585]"
