index,logits
0,"[0.9999998807907104, 4.001476270332205e-07, 2.1811003534821793e-05, 2.1545326944760745e-06]"
1,"[4.9230537115363404e-05, 0.0009980362374335527, 0.9999996423721313, 1.116809187351464e-07]"
2,"[0.9999997615814209, 3.1834079550208116e-07, 1.0717912118707318e-05, 7.719498285041482e-07]"
3,"[0.00034379554563201964, 0.27868902683258057, 0.9962784647941589, 7.930305400805082e-06]"
4,"[0.9999760389328003, 0.00025971850845962763, 6.331640634016367e-06, 0.0003973837592639029]"
5,"[1.2268853879504604e-06, 1.26283293866436e-05, 1.0, 3.7888861470491975e-07]"
6,"[0.9999998807907104, 1.4193216202329495e-06, 2.1327059585019015e-06, 4.674137016991153e-06]"
7,"[0.9999674558639526, 1.0186658272459681e-07, 0.08077987283468246, 2.536033036903973e-07]"
8,"[5.761245347457589e-07, 6.113704785093432e-06, 1.0, 4.920200353808468e-07]"
9,"[0.9999997615814209, 1.6269680713776324e-07, 7.604653546877671e-07, 1.5512282516283449e-06]"
10,"[0.9999775886535645, 2.2643342845185543e-07, 0.008073320612311363, 2.3162590423453366e-07]"
11,"[3.371316665834456e-07, 6.360101906466298e-06, 1.0, 3.2439231745229336e-07]"
12,"[0.9999958276748657, 6.205306135598221e-07, 2.0902129108435474e-05, 2.420732744212728e-05]"
13,"[1.7784441297408193e-06, 2.7240091640123865e-06, 1.0, 5.195066705709905e-07]"
14,"[0.9999973773956299, 3.471205616278894e-07, 1.7939297549673938e-06, 0.011173547245562077]"
15,"[0.0006655576871708035, 0.9999997615814209, 1.2156381217209855e-06, 9.257292958864127e-07]"
16,"[0.00019115224131383002, 1.6558971765334718e-05, 0.03176805004477501, 0.9991982579231262]"
17,"[0.9986018538475037, 2.518307610444026e-06, 0.13968251645565033, 6.171954737510532e-05]"
18,"[0.001887348247691989, 4.796781922777882e-07, 0.0001848820102168247, 0.9999881982803345]"
19,"[0.9999805688858032, 4.6065313341614456e-08, 1.0256321729684714e-05, 0.16143737733364105]"
20,"[2.917322035500547e-06, 9.970401606551604e-07, 0.08913850039243698, 0.9981841444969177]"
21,"[0.0011665390338748693, 5.083562427898869e-06, 0.00015391963825095445, 0.9998718500137329]"
22,"[0.999998927116394, 4.0232400522199896e-08, 0.0007602571859024465, 7.029802873148583e-07]"
23,"[0.21960856020450592, 0.0011588212801143527, 0.994525671005249, 4.496338988246862e-06]"
24,"[3.0890947755324305e-07, 3.6899413657920377e-07, 0.00031990002025850117, 0.9999988079071045]"
25,"[0.9999842643737793, 1.8019545677816495e-07, 0.0053768758662045, 8.88236809259979e-06]"
26,"[0.0025273484643548727, 0.08731144666671753, 0.0005482628475874662, 0.06838680803775787]"
27,"[1.896521411026697e-07, 0.9999595880508423, 0.02847745269536972, 3.4650111047085375e-07]"
28,"[0.9988799691200256, 8.535777737961325e-07, 0.00020569708431139588, 0.041333239525556564]"
29,"[0.33528903126716614, 1.3919045471766367e-08, 8.935044348845622e-08, 0.9995785355567932]"
30,"[0.00677225599065423, 7.474786798411515e-06, 0.9999994039535522, 2.6726491242357042e-08]"
31,"[0.9996664524078369, 1.9296246378530668e-08, 4.7177600492886995e-08, 0.28684869408607483]"
32,"[0.0017890118760988116, 1.0706909051805269e-05, 0.00010809037485159934, 0.9999644756317139]"
33,"[0.9990940093994141, 0.9703627228736877, 0.00013501400826498866, 0.9996533393859863]"
34,"[0.9999995231628418, 2.3044913177727722e-07, 2.781462455914152e-07, 0.0034024862106889486]"
35,"[0.9999998807907104, 7.041826393106021e-07, 1.5393063222290948e-05, 4.635799086827319e-06]"
36,"[0.9999998807907104, 1.2907999916933477e-05, 1.9091619378741598e-06, 0.0002156921982532367]"
37,"[0.9692302346229553, 2.236746183825744e-07, 6.501976912431928e-08, 0.998712420463562]"
38,"[0.0007304890314117074, 0.999862551689148, 5.662290641339496e-05, 0.2704025208950043]"
39,"[0.9983047246932983, 2.9810007617925294e-06, 0.0006134222494438291, 0.3416314423084259]"
40,"[0.8758975267410278, 1.0864821575751193e-07, 0.9937252402305603, 2.8988823032705113e-05]"
41,"[0.9999737739562988, 8.535276720067486e-06, 1.4263205230236053e-06, 0.9999833106994629]"
42,"[0.7460172176361084, 0.9900616407394409, 4.599753992806654e-06, 0.6392356753349304]"
43,"[0.9999977350234985, 4.002810882752783e-08, 7.771367563691456e-06, 2.2571041426999727e-06]"
44,"[0.999996542930603, 6.16695956523472e-08, 3.043256128876237e-06, 0.0004920318024232984]"
45,"[1.2800353488273686e-06, 1.1798679366847864e-07, 1.1305562111374456e-05, 0.9999997615814209]"
46,"[0.9999916553497314, 7.136844004662635e-08, 6.947625053044248e-08, 0.010745720006525517]"
