index,logits
243,"[0.9996893405914307, 0.0005278511089272797, 0.0005408411379903555, 0.0014173183590173721]"
103,"[0.9998196959495544, 0.0017245248891413212, 0.00028777364059351385, 0.001372688915580511]"
483,"[0.0006447386112995446, 0.0017247111536562443, 0.9997994303703308, 0.000900466344319284]"
216,"[0.9999295473098755, 0.027129005640745163, 0.00017783735529519618, 0.0010500636417418718]"
411,"[0.00044893226004205644, 0.9997039437294006, 0.0006729926681146026, 0.001115658669732511]"
181,"[0.0004337670688983053, 0.9996613264083862, 0.0005873059271834791, 0.0010514621390029788]"
443,"[0.000348272587871179, 0.999637246131897, 0.000695454073138535, 0.0012103832559660077]"
501,"[0.0007457617321051657, 0.0019479248439893126, 0.999833345413208, 0.0007860407349653542]"
375,"[0.0024672914296388626, 0.0006251616287045181, 0.0016380012966692448, 0.9998388290405273]"
159,"[0.00042707048123702407, 0.9996509552001953, 0.000577396247535944, 0.0010649743489921093]"
401,"[0.00213309982791543, 0.9997068047523499, 0.0006864346796646714, 0.0010451573180034757]"
318,"[0.0025296478997915983, 0.0005298200412653387, 0.0018275713082402945, 0.9998196959495544]"
238,"[0.377869576215744, 0.9998206496238708, 7.586264837300405e-05, 0.0068289595656096935]"
391,"[0.9998261332511902, 0.6246724128723145, 9.690153819974512e-05, 0.0006648051785305142]"
178,"[0.0013344225008040667, 0.999833345413208, 0.00047665080637671053, 0.0009158742032013834]"
302,"[0.9997549653053284, 0.0006136674783192575, 0.00047050497960299253, 0.0017751633422449231]"
145,"[0.0021099348086863756, 0.0005829224828630686, 0.0018166899681091309, 0.9998161196708679]"
388,"[0.0003781588457059115, 0.9996522665023804, 0.0007087575504556298, 0.0010848881211131811]"
337,"[0.0003983165370300412, 0.9996546506881714, 0.0006500500021502376, 0.0010886695235967636]"
448,"[0.021980267018079758, 0.0003107023367192596, 0.0009190429700538516, 0.9998527765274048]"
440,"[0.0004282813461031765, 0.9996678829193115, 0.0006363816210068762, 0.0012927454663440585]"
464,"[0.0010968788992613554, 0.00150052341632545, 0.999891996383667, 0.0014191368827596307]"
210,"[0.9999324083328247, 0.09533791244029999, 0.00015206390526145697, 0.0008559193811379373]"
165,"[0.0004870572593063116, 0.9996849298477173, 0.0005962407449260354, 0.001019427552819252]"
86,"[0.003502919338643551, 0.000778067100327462, 0.001213732990436256, 0.9998478889465332]"
161,"[0.00038865586975589395, 0.9996440410614014, 0.0006408069166354835, 0.00106086116284132]"
80,"[0.9965429902076721, 0.9640871286392212, 0.00013478593609761447, 0.004995183553546667]"
447,"[0.0031116872560232878, 0.9998310804367065, 0.00027150436653755605, 0.0008361138170585036]"
503,"[0.00031794284586794674, 0.9997689127922058, 0.006148063112050295, 0.00043910372187383473]"
138,"[0.002633193973451853, 0.0004737357667181641, 0.0018298946088179946, 0.9998121857643127]"
319,"[0.002063105581328273, 0.0005546397878788412, 0.002021525986492634, 0.9997876286506653]"
266,"[0.002146568149328232, 0.000646465050522238, 0.0016921010101214051, 0.9998325109481812]"
54,"[0.00046683341497555375, 0.9996627569198608, 0.0005329788546077907, 0.0010568584548309445]"
133,"[0.0025374551769346, 0.0007983266259543598, 0.001451855874620378, 0.9998694658279419]"
265,"[0.0006853636587038636, 0.002902648411691189, 0.9998792409896851, 0.0008056835504248738]"
66,"[0.0004161597171332687, 0.9996565580368042, 0.0006119436584413052, 0.001053272164426744]"
143,"[0.0025334765668958426, 0.0005323371151462197, 0.0018085918854922056, 0.9998263716697693]"
294,"[0.1979718953371048, 0.0036608949303627014, 0.9998717308044434, 0.0001892844884423539]"
10,"[0.0001480108330724761, 0.22135315835475922, 0.999872088432312, 0.00032667547930032015]"
194,"[0.0005007059080526233, 0.9996979236602783, 0.0005439482629299164, 0.001090916688553989]"
438,"[0.0004141125828027725, 0.9996669292449951, 0.0006417915574274957, 0.0010747873457148671]"
426,"[0.0007601607940159738, 0.9996482133865356, 0.10032890737056732, 0.00010065821697935462]"
90,"[0.0028185194823890924, 0.0006151466513983905, 0.004979306366294622, 0.9998966455459595]"
493,"[0.0006772190681658685, 0.0026662759482860565, 0.9998565912246704, 0.0007199863903224468]"
383,"[0.9999176263809204, 0.022022763267159462, 0.00015981573960743845, 0.0010626929579302669]"
