index,logits
0,"[0.999904990196228, 0.0034062815830111504, 0.004336300306022167, 1.483650464706443e-07]"
1,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
2,"[0.9999969005584717, 2.7917787974729436e-06, 0.00019625636923592538, 2.52730501415499e-07]"
3,"[0.9999971389770508, 0.0039001780096441507, 6.523847696371377e-05, 4.3957714979114826e-07]"
4,"[0.2791930139064789, 4.201398951408919e-06, 0.9998212456703186, 2.0391888028825633e-05]"
5,"[0.9999994039535522, 0.0021574629936367273, 5.833250270370627e-06, 2.0080571630387567e-05]"
6,"[0.0020192356314510107, 0.00016287114704027772, 0.9999995231628418, 2.8694577849819325e-05]"
7,"[0.0025490554980933666, 2.2786085537518375e-05, 0.9999861717224121, 0.000392797461245209]"
8,"[0.9992401599884033, 0.9982563853263855, 7.475849542970536e-06, 9.409969607077073e-06]"
9,"[0.11948941648006439, 0.43205398321151733, 4.8975663958117366e-05, 0.9999978542327881]"
10,"[0.9919971823692322, 0.04910605773329735, 0.00011377652845112607, 0.032795146107673645]"
11,"[0.9986974596977234, 0.9730870723724365, 1.3549631603382295e-06, 9.193469304591417e-05]"
12,"[0.9999792575836182, 3.644080834419583e-06, 0.1837410181760788, 3.2810385164339095e-05]"
13,"[2.8759204724337906e-05, 0.0001082081362255849, 0.0001227094471687451, 0.9999997615814209]"
14,"[0.8475160598754883, 0.0018597593298181891, 0.28561878204345703, 0.6176308393478394]"
15,"[0.0218975767493248, 5.408620836533373e-06, 0.00017115667287725955, 0.9999822378158569]"
16,"[2.2542801161762327e-05, 0.0006369823240675032, 3.481037856545299e-05, 0.9999974966049194]"
17,"[0.0010685764718800783, 0.9999624490737915, 0.00035143844434060156, 0.004304878413677216]"
18,"[0.9966532588005066, 0.8524055480957031, 8.254177373601124e-05, 0.02798835188150406]"
19,"[0.9999737739562988, 0.16061165928840637, 6.391568163621741e-09, 0.037220943719148636]"
20,"[0.04120370000600815, 0.0029435446485877037, 0.27294501662254333, 0.9227092266082764]"
21,"[0.0666075125336647, 6.5377430473745335e-06, 0.0021886471658945084, 0.9997807145118713]"
22,"[0.0572049580514431, 0.017130330204963684, 0.9991336464881897, 5.2683642337569836e-08]"
23,"[0.9999477863311768, 0.0008870959281921387, 4.37149674326065e-06, 0.924670398235321]"
24,"[0.0025521540082991123, 1.1745923075068276e-05, 6.56438060104847e-05, 0.9999849796295166]"
25,"[0.00015425641322508454, 0.999869704246521, 3.1215811759466305e-05, 0.2587353587150574]"
26,"[0.9964038133621216, 0.0003541767655406147, 0.02505197376012802, 0.7787101864814758]"
27,"[9.088157094083726e-05, 1.348823479929706e-05, 0.6351155638694763, 0.9992783665657043]"
28,"[0.00024379542446695268, 3.0885588785167783e-05, 0.9980266690254211, 0.9493651986122131]"
29,"[2.5146902771666646e-05, 4.6443030441878363e-05, 0.9999957084655762, 0.005811958573758602]"
30,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
31,"[0.9995993971824646, 0.8996657729148865, 0.00026479721418581903, 1.1406560588511638e-05]"
32,"[4.129534318053629e-06, 3.9533038943773136e-05, 0.000529603916220367, 0.9999994039535522]"
33,"[0.0005210876697674394, 5.693962975783506e-06, 0.023082375526428223, 0.9999043941497803]"
34,"[2.8759204724337906e-05, 0.0001082081362255849, 0.0001227094471687451, 0.9999997615814209]"
35,"[0.0284284595400095, 0.9999995231628418, 6.010919264554104e-07, 3.236955990360002e-06]"
36,"[0.0017728800885379314, 0.9999995231628418, 3.2554427775721706e-07, 2.2936519599170424e-06]"
37,"[0.00044034322490915656, 0.9999974966049194, 0.0004020201158709824, 1.290830368816387e-06]"
38,"[0.36500704288482666, 0.9999792575836182, 2.8851638944615843e-07, 5.057745511294343e-07]"
39,"[0.987886905670166, 0.06421736627817154, 1.4363424270413816e-05, 0.03182295337319374]"
40,"[0.9874716401100159, 0.00030260448693297803, 8.050245980939508e-08, 0.9737104177474976]"
41,"[0.9999860525131226, 0.02997436374425888, 2.560063308010285e-07, 0.0700235441327095]"
42,"[0.009359687566757202, 0.9999918937683105, 4.7551887405461457e-07, 5.6547305575804785e-05]"
43,"[2.69483462034259e-05, 0.9999988079071045, 4.268282646080479e-05, 5.520182071450108e-07]"
44,"[6.143272003100719e-06, 0.9999985694885254, 3.800925696850754e-05, 1.0656154927346506e-06]"
45,"[1.8242009900859557e-05, 0.9999979734420776, 6.6099587456847075e-06, 1.3161165043129586e-05]"
46,"[1.1677268048515543e-05, 0.9999991655349731, 6.802098596381256e-06, 8.749157132115215e-06]"
47,"[0.9421803951263428, 0.7692914605140686, 2.6417334098027823e-08, 0.32615533471107483]"
48,"[0.9999990463256836, 8.195040209102444e-06, 0.001958461944013834, 2.273997552038054e-06]"
49,"[0.19019638001918793, 0.9999823570251465, 5.520763352251379e-06, 8.809186510916334e-06]"
50,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
51,"[0.00012570495891850442, 0.9999985694885254, 8.425679425272392e-07, 7.801887841196731e-05]"
52,"[0.9999871253967285, 3.5432733511697734e-06, 0.0025875065475702286, 7.939749593788292e-06]"
53,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
54,"[0.7106705904006958, 0.9999651908874512, 1.505543565372136e-07, 7.601449760841206e-05]"
55,"[0.9999741315841675, 3.0609589884988964e-06, 0.0009219864732585847, 0.029376810416579247]"
56,"[0.00010776176350191236, 0.9999979734420776, 4.1383085772395134e-05, 6.536839464388322e-06]"
57,"[0.9999957084655762, 0.0004920526989735663, 0.00301797385327518, 9.435448760086729e-07]"
58,"[0.9763937592506409, 0.023166177794337273, 2.098564209518372e-06, 0.9999819993972778]"
59,"[0.9999188184738159, 0.0002769473067019135, 0.006197440903633833, 1.1794841157097835e-05]"
60,"[0.0001951096492120996, 0.001005076803267002, 1.9425257050897926e-05, 0.9999970197677612]"
61,"[2.6547746529104188e-05, 0.9999994039535522, 1.1852787793031894e-05, 9.748376896823174e-07]"
62,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
63,"[0.9999655485153198, 0.07140814512968063, 0.0022788294591009617, 4.35553783972864e-06]"
64,"[0.9999945163726807, 1.9615863493527286e-06, 0.0007905391394160688, 0.00017825531540438533]"
65,"[0.00017331112758256495, 0.9999973773956299, 1.087234340957366e-05, 7.003670816629892e-06]"
66,"[0.9999927282333374, 2.113089976774063e-06, 0.00017466519784647971, 5.02498987771105e-05]"
67,"[0.01396358571946621, 0.007580307312309742, 8.712930866749957e-05, 0.999993085861206]"
68,"[0.8168207406997681, 0.9962571859359741, 3.5750701499637216e-05, 1.0347383977205027e-05]"
69,"[0.0022115367464721203, 0.9899476170539856, 0.019304268062114716, 0.0004193669301457703]"
70,"[0.9999978542327881, 0.06894724071025848, 3.163232031511143e-05, 1.138324364546861e-06]"
71,"[0.8790812492370605, 0.008388552814722061, 0.33098727464675903, 0.0008881142130121589]"
72,"[0.00014234929403755814, 0.9999997615814209, 2.6888996217167005e-05, 9.453116945223883e-06]"
73,"[9.723151015350595e-05, 0.9999986886978149, 7.055155037960503e-06, 1.131110707319749e-06]"
74,"[0.9999948740005493, 1.3000935723539442e-06, 5.2591207349905744e-05, 0.0008944753790274262]"
75,"[0.5236821174621582, 0.9993890523910522, 0.0018311903113499284, 8.970251208495483e-09]"
76,"[0.038241032510995865, 0.9998452663421631, 4.618315870175138e-05, 0.0013248053146526217]"
77,"[7.127667777240276e-05, 9.752394589668256e-07, 7.862720667617396e-05, 0.9999984502792358]"
78,"[7.603233098052442e-05, 0.000866092334035784, 0.9558972120285034, 0.9596239924430847]"
79,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
80,"[0.00030263562803156674, 0.000495822518132627, 0.9239181876182556, 0.9951003193855286]"
81,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
82,"[0.9989131689071655, 0.012193696573376656, 0.17706617712974548, 9.883269740385003e-06]"
83,"[0.973171055316925, 0.14077898859977722, 0.0005405335105024278, 0.9971662163734436]"
84,"[0.0028354900423437357, 0.999997615814209, 2.448059785820078e-05, 5.836048444507469e-07]"
85,"[1.778713993871861e-07, 0.9999070167541504, 0.0040483237244188786, 1.002123894977558e-06]"
86,"[4.94435298605822e-05, 0.001405327464453876, 0.9889438152313232, 0.5970531105995178]"
87,"[0.9078276753425598, 0.0009642004151828587, 0.6909652352333069, 0.07728567719459534]"
88,"[0.9999992847442627, 2.113448135787621e-05, 1.914977838168852e-05, 2.0022234821226448e-06]"
89,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
90,"[0.999997615814209, 0.013336957432329655, 7.6852178608533e-05, 1.399101620336296e-05]"
91,"[0.9999995231628418, 3.767921953112818e-05, 1.6063082512118854e-05, 8.180454642570112e-06]"
92,"[0.980556845664978, 0.9677942395210266, 4.062238076585345e-05, 2.6164007067563944e-06]"
93,"[0.9623807072639465, 4.9757049964682665e-06, 0.9407989978790283, 8.339356099895667e-06]"
94,"[0.5620938539505005, 0.6604289412498474, 0.11677984148263931, 2.4178953594855557e-07]"
95,"[0.9999997615814209, 0.00014735643344465643, 1.4038650078873616e-05, 4.8304400479537435e-06]"
96,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
97,"[0.05020809546113014, 1.2186119420221075e-05, 0.9999703168869019, 0.0027114087715744972]"
98,"[0.9999977350234985, 7.964631549839396e-07, 7.481461943825707e-05, 1.2590366168296896e-05]"
99,"[0.00028175913030281663, 0.9452891945838928, 0.00572728319093585, 0.8801363706588745]"
100,"[0.9999940395355225, 2.3521231469203485e-06, 0.000902763509657234, 1.4681762650070596e-06]"
101,"[0.006285448092967272, 9.687630154076032e-06, 0.00012643430090975016, 0.9999611377716064]"
102,"[0.9999897480010986, 0.2029663473367691, 4.8105157191002945e-08, 2.9395347155514173e-05]"
103,"[0.9990628361701965, 1.6656490515742917e-06, 3.1259165211849904e-07, 0.8791084885597229]"
104,"[0.521718442440033, 0.9981808662414551, 0.0001907263940665871, 0.0020980441477149725]"
105,"[0.971991777420044, 7.830331583136285e-07, 0.9416994452476501, 0.02924955263733864]"
106,"[0.9999996423721313, 6.809445949329529e-06, 4.828385954169789e-06, 3.820467554760398e-06]"
107,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
108,"[0.0009254977921955287, 0.9999972581863403, 4.225302745908266e-06, 9.460116416448727e-05]"
109,"[0.9999926090240479, 2.4056407710304484e-05, 0.04500821605324745, 0.00017159493290819228]"
110,"[0.9999982118606567, 4.3884455180887016e-07, 3.508850932121277e-05, 0.0008481251425109804]"
111,"[0.999998927116394, 1.88596204679925e-05, 9.76090746007685e-07, 0.00033610069658607244]"
112,"[4.100446676602587e-05, 6.636068974330556e-06, 0.00029206674662418664, 0.999997615814209]"
113,"[0.9999090433120728, 0.0050707305781543255, 1.2595677389981574e-06, 0.0022650351747870445]"
114,"[0.9453771114349365, 0.9678347706794739, 0.042545903474092484, 6.227100675459951e-05]"
115,"[0.998390793800354, 1.0474311693542404e-06, 0.03641539439558983, 0.000556337006855756]"
116,"[0.9999936819076538, 8.278304903797107e-07, 0.00011659791925922036, 1.0486632163519971e-05]"
117,"[1.5502904716413468e-05, 0.00010904842201853171, 0.0005014698253944516, 0.9999982118606567]"
118,"[0.9847032427787781, 0.9447357058525085, 2.2194624762050807e-05, 0.0012924629263579845]"
119,"[0.9999998807907104, 7.45367506169714e-05, 1.75046607182594e-05, 8.647771210235078e-06]"
120,"[2.2722526409779675e-05, 0.002459010574966669, 0.9998782873153687, 0.00011378726048860699]"
121,"[0.06436231732368469, 0.9946421384811401, 0.0004188942548353225, 1.0519324433744259e-07]"
122,"[0.0014825219986960292, 0.9999990463256836, 6.598237632715609e-06, 1.43135400776373e-06]"
123,"[1.609054015716538e-05, 0.9979032278060913, 0.020518597215414047, 1.4607727507609525e-06]"
124,"[0.9973474740982056, 1.3753140137851005e-06, 0.977299690246582, 9.981913535739295e-07]"
125,"[0.06607121229171753, 0.970716655254364, 0.03827836364507675, 0.011827206239104271]"
126,"[0.2117902934551239, 0.014504233375191689, 0.9955198764801025, 0.3502531051635742]"
127,"[0.9993676543235779, 2.781743546620419e-07, 0.8303235173225403, 4.4768307816411834e-07]"
128,"[0.9840883016586304, 2.612461685203016e-06, 0.98410564661026, 5.5833254009485245e-05]"
129,"[2.1267508145683678e-06, 0.9999978542327881, 0.00035076600033789873, 6.094286959523743e-07]"
130,"[0.0003361814306117594, 0.9823434352874756, 0.003742103697732091, 3.174728044541553e-05]"
131,"[0.16020071506500244, 0.012539858929812908, 0.9741674065589905, 9.244437933375593e-06]"
132,"[1.063984655047534e-06, 1.4366108189278748e-05, 0.897341251373291, 0.9992940425872803]"
133,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
134,"[0.0016440103063359857, 0.9999865293502808, 0.00010612898040562868, 0.0014048403827473521]"
135,"[0.910126805305481, 0.00012698356295004487, 0.9977115392684937, 1.166465153801255e-06]"
136,"[0.9999983310699463, 1.0861793271033093e-05, 4.958646240993403e-05, 5.429701559478417e-06]"
137,"[0.0019318267004564404, 0.9727721214294434, 0.7188476324081421, 0.06178859993815422]"
138,"[0.9940282106399536, 6.125121103650599e-07, 0.9139895439147949, 6.40539474261459e-06]"
139,"[0.000604816887062043, 0.9426629543304443, 0.11369788646697998, 0.9901846647262573]"
140,"[0.9999933242797852, 5.258794772089459e-06, 8.923265340854414e-06, 0.0003453583922237158]"
141,"[0.9999995231628418, 3.767921953112818e-05, 1.6063082512118854e-05, 8.180454642570112e-06]"
142,"[0.9999967813491821, 1.9456790596450446e-06, 0.00017440276860725135, 1.7041342061929754e-06]"
143,"[0.9999967813491821, 1.9456790596450446e-06, 0.00017440276860725135, 1.7041342061929754e-06]"
144,"[0.9999996423721313, 6.93039919497096e-06, 1.082168637367431e-05, 0.00010472587018739432]"
145,"[0.9999967813491821, 1.9456790596450446e-06, 0.00017440276860725135, 1.7041342061929754e-06]"
146,"[0.9999985694885254, 6.630867233070603e-07, 0.00013310054782778025, 9.487901024840539e-07]"
147,"[0.9999995231628418, 3.767921953112818e-05, 1.6063082512118854e-05, 8.180454642570112e-06]"
148,"[0.9520499110221863, 0.006359570659697056, 0.023297380656003952, 0.8685356378555298]"
149,"[0.6018932461738586, 0.1627596765756607, 0.8988453149795532, 0.0008065577130764723]"
150,"[0.9999908208847046, 1.3503100717571215e-06, 0.0014993457589298487, 3.065679948122124e-06]"
151,"[0.9984989166259766, 6.776205623282294e-07, 0.6297903060913086, 5.443537176574864e-08]"
152,"[0.9999642372131348, 0.991610586643219, 0.00200824998319149, 0.9993032217025757]"
153,"[0.00016068700642790645, 2.5144556730083423e-06, 0.4095662832260132, 0.9957665205001831]"
154,"[0.00013791292440146208, 0.5179147720336914, 0.8867358565330505, 3.9921931602293625e-05]"
155,"[0.00020687781216111034, 7.294069746421883e-06, 0.9999948740005493, 0.0014892048202455044]"
156,"[0.19473478198051453, 0.770727813243866, 0.08479069173336029, 1.0594748118819552e-06]"
157,"[0.9999996423721313, 1.1450963938841596e-05, 1.0224932339042425e-05, 7.113100309652509e-06]"
158,"[2.8759204724337906e-05, 0.0001082081362255849, 0.0001227094471687451, 0.9999997615814209]"
159,"[0.999995231628418, 1.1532823691595695e-06, 0.00022105315292719752, 1.0443928886161302e-06]"
160,"[0.9999984502792358, 2.3820244678063318e-05, 2.732772372837644e-07, 0.001218146295286715]"
161,"[0.9997473359107971, 0.0004936645273119211, 1.610759863979183e-05, 0.9903120994567871]"
162,"[0.9999779462814331, 0.0003389062185306102, 1.1680987881845795e-05, 4.591953256749548e-05]"
163,"[0.9995326995849609, 6.249081343412399e-05, 0.045420460402965546, 0.07555576413869858]"
164,"[0.9999960660934448, 0.00035395161830820143, 0.00019324099412187934, 0.0005308261606842279]"
165,"[0.999966025352478, 0.45326128602027893, 8.474845571981859e-07, 9.471297346408392e-08]"
166,"[0.9999912977218628, 2.603721043215046e-07, 2.9091792384861037e-05, 0.00035067772842012346]"
167,"[0.9999980926513672, 1.7429567833460169e-06, 0.0003829804190900177, 2.278449755976908e-06]"
168,"[0.9990422129631042, 0.998145580291748, 3.716598712344421e-06, 4.255864041624591e-06]"
169,"[0.9999754428863525, 3.8095853938102664e-07, 0.000573704659473151, 3.0244638764997944e-05]"
170,"[0.9869018197059631, 2.3605634851264767e-06, 5.784836957900552e-06, 0.9458329081535339]"
