index,logits
453,"[0.028241248801350594, 0.05237359181046486, 0.9981918931007385, 0.007754197809845209]"
21,"[0.027855077758431435, 0.042499300092458725, 0.014856982976198196, 0.9953233599662781]"
256,"[0.9904047250747681, 0.8703328967094421, 0.006657641846686602, 0.004624526482075453]"
99,"[0.9911602139472961, 0.0712127834558487, 0.0008576852851547301, 0.7856128811836243]"
62,"[0.029263028874993324, 0.9964106678962708, 0.02539636753499508, 0.00892110075801611]"
251,"[0.922328770160675, 0.9755050539970398, 0.005079046357423067, 0.011118547059595585]"
184,"[0.044760141521692276, 0.9966306090354919, 0.016412775963544846, 0.00988223496824503]"
240,"[0.9961434006690979, 0.31642380356788635, 0.00311633525416255, 0.012877287343144417]"
297,"[0.027504324913024902, 0.023750171065330505, 0.9975121021270752, 0.013071024790406227]"
415,"[0.9964451193809509, 0.046624694019556046, 0.06322828680276871, 0.0035197436809539795]"
205,"[0.07481326907873154, 0.9965894222259521, 0.01132375281304121, 0.009494650177657604]"
126,"[0.9965490102767944, 0.0288592167198658, 0.02287684939801693, 0.008411816321313381]"
120,"[0.996878981590271, 0.03490176051855087, 0.010144456289708614, 0.020154466852545738]"
354,"[0.008317016996443272, 0.9833598136901855, 0.007529471535235643, 0.7639427781105042]"
307,"[0.03333793208003044, 0.22779570519924164, 0.005488173570483923, 0.9964603781700134]"
389,"[0.015802528709173203, 0.9969706535339355, 0.13513325154781342, 0.006824471987783909]"
399,"[0.029974136501550674, 0.04563455656170845, 0.014229540713131428, 0.9951026439666748]"
60,"[0.04657316580414772, 0.996557354927063, 0.017533082515001297, 0.008712763898074627]"
134,"[0.9965360164642334, 0.05340570956468582, 0.022193633019924164, 0.0052476730197668076]"
460,"[0.7503767609596252, 0.3828897774219513, 0.001320368959568441, 0.9773868322372437]"
388,"[0.02697519212961197, 0.9969630837440491, 0.02871091477572918, 0.01119204331189394]"
499,"[0.0795903131365776, 0.9974350333213806, 0.08338679373264313, 0.003686371026560664]"
50,"[0.04060923308134079, 0.9969285130500793, 0.018512027338147163, 0.011909190565347672]"
75,"[0.0195392407476902, 0.7831834554672241, 0.9918277263641357, 0.00190419249702245]"
434,"[0.9972819089889526, 0.02976711466908455, 0.003935981076210737, 0.08743307739496231]"
287,"[0.027859432622790337, 0.996503472328186, 0.018657751381397247, 0.013069167733192444]"
252,"[0.6789849996566772, 0.9947342872619629, 0.009720426052808762, 0.004166889004409313]"
74,"[0.05137409642338753, 0.9970535039901733, 0.08064408600330353, 0.0036954134702682495]"
92,"[0.9968026876449585, 0.09064286202192307, 0.009650562889873981, 0.007555564399808645]"
345,"[0.027509110048413277, 0.46415188908576965, 0.027742907404899597, 0.973945677280426]"
190,"[0.07518360018730164, 0.9970622658729553, 0.032314907759428024, 0.004671414848417044]"
463,"[0.006327237002551556, 0.8297051787376404, 0.9925912618637085, 0.003848632099106908]"
380,"[0.0065662674605846405, 0.9835335612297058, 0.812612771987915, 0.011866838671267033]"
172,"[0.025950010865926743, 0.04132647439837456, 0.014491760171949863, 0.9948215484619141]"
358,"[0.019075294956564903, 0.05968984216451645, 0.015162610448896885, 0.9948328733444214]"
408,"[0.022923046723008156, 0.04952554777264595, 0.0162680484354496, 0.9949795603752136]"
424,"[0.8519258499145508, 0.9919369220733643, 0.009056966751813889, 0.004525722004473209]"
490,"[0.017952511087059975, 0.9964861869812012, 0.3095678687095642, 0.0037507175002247095]"
100,"[0.9968467354774475, 0.012558785267174244, 0.008903595618903637, 0.10194393992424011]"
67,"[0.03611130267381668, 0.9966101050376892, 0.023242760449647903, 0.008619381114840508]"
426,"[0.24255140125751495, 0.01110037975013256, 0.997060239315033, 0.008442888036370277]"
516,"[0.027070311829447746, 0.0360763855278492, 0.9978494644165039, 0.008672131225466728]"
192,"[0.01021871529519558, 0.9651577472686768, 0.978206992149353, 0.002291474025696516]"
214,"[0.9953214526176453, 0.6117307543754578, 0.007181962952017784, 0.004664908163249493]"
61,"[0.03925756365060806, 0.9965429902076721, 0.014566184021532536, 0.012221290729939938]"
327,"[0.016536813229322433, 0.9945724606513977, 0.005254325922578573, 0.1752660870552063]"
249,"[0.996159553527832, 0.39591315388679504, 0.008057298138737679, 0.0044454303570091724]"
49,"[0.0548347644507885, 0.9966521859169006, 0.014901533722877502, 0.009287837892770767]"
26,"[0.025749875232577324, 0.3606221675872803, 0.004729176871478558, 0.9949799180030823]"
93,"[0.5694702863693237, 0.010876801796257496, 0.008521807380020618, 0.99549400806427]"
52,"[0.05908305197954178, 0.9966616630554199, 0.01722702756524086, 0.007665569894015789]"
464,"[0.007399552967399359, 0.9227116703987122, 0.9850642085075378, 0.003847376210615039]"
263,"[0.9967814683914185, 0.03860718011856079, 0.016084391623735428, 0.009535175748169422]"
236,"[0.23997089266777039, 0.012186164036393166, 0.9962196946144104, 0.008587494492530823]"
302,"[0.004960738588124514, 0.6126742362976074, 0.9937782287597656, 0.008197875693440437]"
178,"[0.023325201123952866, 0.03763134405016899, 0.017509885132312775, 0.994530975818634]"
359,"[0.0295347161591053, 0.038201142102479935, 0.015521780587732792, 0.9954740405082703]"
495,"[0.02874946780502796, 0.02330976538360119, 0.9975563287734985, 0.012710626237094402]"
443,"[0.6537628769874573, 0.0238054022192955, 0.0036052933428436518, 0.996118426322937]"
241,"[0.9968084692955017, 0.048862751573324203, 0.007065169978886843, 0.04402546212077141]"
316,"[0.21104015409946442, 0.009813490323722363, 0.9972124695777893, 0.010626605711877346]"
299,"[0.9584795236587524, 0.005346269812434912, 0.010662470012903214, 0.9858700037002563]"
363,"[0.02681170031428337, 0.17200182378292084, 0.007816506549715996, 0.9958298802375793]"
245,"[0.22915859520435333, 0.09494038671255112, 0.0029827295802533627, 0.9969798922538757]"
162,"[0.022248148918151855, 0.053770050406455994, 0.014232677407562733, 0.9949571490287781]"
395,"[0.03435544669628143, 0.02067630924284458, 0.997589111328125, 0.012837362475693226]"
159,"[0.020540131255984306, 0.06017230078577995, 0.014275571331381798, 0.9949676394462585]"
366,"[0.1070488691329956, 0.01860668882727623, 0.011680176481604576, 0.9966816306114197]"
59,"[0.034660257399082184, 0.9963788390159607, 0.01965089701116085, 0.009623167105019093]"
472,"[0.6442491412162781, 0.9947566986083984, 0.013060634024441242, 0.0036951943766325712]"
512,"[0.028210338205099106, 0.025045121088624, 0.9975677132606506, 0.011077660135924816]"
73,"[0.9962859153747559, 0.029030945152044296, 0.12654449045658112, 0.005295827519148588]"
4,"[0.9640564322471619, 0.9738455414772034, 0.00654192641377449, 0.00428591575473547]"
141,"[0.032917462289333344, 0.039887525141239166, 0.013032855466008186, 0.9955112934112549]"
133,"[0.996688187122345, 0.10608628392219543, 0.009585375897586346, 0.007058202289044857]"
442,"[0.9928877949714661, 0.007433694321662188, 0.0044136992655694485, 0.895078182220459]"
422,"[0.9649326205253601, 0.9734905362129211, 0.0051751392893493176, 0.007742796093225479]"
110,"[0.9969767332077026, 0.021118903532624245, 0.00958969071507454, 0.03188186138868332]"
344,"[0.029075870290398598, 0.02182766981422901, 0.9974938631057739, 0.013358641415834427]"
143,"[0.030981751158833504, 0.03386935591697693, 0.015266223810613155, 0.9949788451194763]"
488,"[0.02451973967254162, 0.024986300617456436, 0.9974743723869324, 0.012626970186829567]"
362,"[0.03796388581395149, 0.035398151725530624, 0.012984037399291992, 0.9955273270606995]"
45,"[0.029290856793522835, 0.9965761303901672, 0.020796000957489014, 0.011393493041396141]"
507,"[0.05022311955690384, 0.04192866384983063, 0.9984110593795776, 0.006439094431698322]"
125,"[0.9966213703155518, 0.03470009192824364, 0.030878236517310143, 0.00865841656923294]"
170,"[0.02087441459298134, 0.04917976260185242, 0.015506407245993614, 0.9945031404495239]"
401,"[0.00605521397665143, 0.17221099138259888, 0.953386127948761, 0.15434780716896057]"
221,"[0.0772734060883522, 0.997123658657074, 0.08572077006101608, 0.002904636552557349]"
485,"[0.03185984864830971, 0.021252557635307312, 0.9974387884140015, 0.011735305190086365]"
425,"[0.9965492486953735, 0.019216695800423622, 0.030443642288446426, 0.009890780784189701]"
17,"[0.027255630120635033, 0.028087345883250237, 0.9975793957710266, 0.010440099984407425]"
371,"[0.02836335264146328, 0.9968398809432983, 0.04044481739401817, 0.007415221072733402]"
