index,logits
122,"[0.9999407529830933, 0.0002066656743409112, 0.00022846268257126212, 0.00010082470544148237]"
469,"[0.007606095634400845, 0.999983549118042, 7.174441270763054e-05, 0.00033337759668938816]"
273,"[0.9999432563781738, 0.00019760886789299548, 0.00023920994135551155, 0.00010658171231625602]"
268,"[0.9999430179595947, 0.00020552340720314533, 0.00022731695207767189, 0.00010574814223218709]"
513,"[0.00018683935923036188, 0.00022642033582087606, 0.9999425411224365, 0.0009369649924337864]"
481,"[0.00019382154277991503, 0.00024554593255743384, 0.9999450445175171, 0.0008232900290749967]"
368,"[0.9999663829803467, 0.00014573063526768237, 0.005437977612018585, 4.771912790602073e-05]"
105,"[0.9999542236328125, 0.0002585977199487388, 0.00021675493917427957, 0.00010949480201816186]"
217,"[0.0002306148671777919, 0.00040024405461736023, 0.999964714050293, 0.0005229132366366684]"
99,"[0.9999459981918335, 0.00021469686180353165, 0.00015951581008266658, 0.00015822757268324494]"
369,"[0.9999575614929199, 0.0002463584823999554, 0.0002539277193136513, 0.00011032592738047242]"
193,"[0.00010043204383691773, 0.9999526739120483, 0.000925125670619309, 0.00016529382264707237]"
224,"[0.00018373130296822637, 0.9999407529830933, 0.00020175919053144753, 0.0002312531869392842]"
496,"[0.00019132383749820292, 0.00025192287284880877, 0.9999463558197021, 0.0008280084584839642]"
179,"[0.4353778660297394, 0.0003577908792067319, 0.00016561185475438833, 0.9999938011169434]"
173,"[0.0012525725178420544, 0.0007995622581802309, 0.00015160611656028777, 0.999968409538269]"
178,"[0.9999513626098633, 0.00021949957590550184, 0.0002229954261565581, 0.00011941316188313067]"
76,"[1.1867492503370158e-05, 0.999303936958313, 0.9738038182258606, 4.836773223360069e-05]"
355,"[0.0009554973803460598, 0.0014690078096464276, 0.00011890356836374849, 0.9999715089797974]"
218,"[1.781638275133446e-05, 0.9998186230659485, 0.4365795850753784, 6.0001457313774154e-05]"
421,"[0.0021748151630163193, 5.6635381042724475e-05, 0.9999610185623169, 0.0008546052849851549]"
323,"[0.9999524354934692, 0.00021524002659134567, 0.0002658614539541304, 0.00010761954035842791]"
252,"[0.9999583959579468, 0.0003017275594174862, 0.00022573377646040171, 0.00010265516175422817]"
313,"[0.00025233079213649035, 0.0002277977328049019, 0.9999523162841797, 0.0007366664940491319]"
311,"[0.0001627932069823146, 0.0002331200521439314, 0.9999464750289917, 0.0012039060238748789]"
126,"[0.9999455213546753, 0.00022001189063303173, 0.0002539556007832289, 9.468374628340825e-05]"
478,"[0.9999464750289917, 0.00018241285579279065, 0.0003164912050124258, 0.00010131159797310829]"
458,"[0.00018119507876690477, 0.0002705923980101943, 0.9999480247497559, 0.0008359465282410383]"
