index,logits
325,"[0.9999659061431885, 0.00018803159764502198, 0.0002414806222077459, 0.00013330555520951748]"
353,"[0.00018864685262087733, 0.99994957447052, 6.606122042285278e-05, 0.0002918488171417266]"
460,"[0.9999862909317017, 0.002215002430602908, 0.00026181511930190027, 5.667265577358194e-05]"
366,"[0.0003615572932176292, 0.000504370778799057, 0.00025773400557227433, 0.9999575614929199]"
192,"[0.00018436605751048774, 0.9999526739120483, 7.055847527226433e-05, 0.0003029548970516771]"
491,"[0.9964756369590759, 0.004162305034697056, 0.9633510112762451, 1.7685952116153203e-06]"
173,"[0.00046301513793878257, 0.9999630451202393, 5.166541086509824e-05, 0.00019847278599627316]"
395,"[0.00031909404788166285, 0.9999510049819946, 5.206226705922745e-05, 0.00021157767332624644]"
263,"[6.135980220278725e-05, 0.9998633861541748, 0.9662619829177856, 2.896699334087316e-05]"
20,"[0.0003394436207599938, 0.007058125454932451, 0.0001036229296005331, 0.9999874830245972]"
296,"[0.00022208767768461257, 0.9999547004699707, 7.482824730686843e-05, 0.00023878974025137722]"
0,"[0.9999605417251587, 0.00015265228284988552, 0.00024485369795002043, 0.00014373754675034434]"
431,"[0.0002126781764673069, 0.9999580383300781, 7.458304025931284e-05, 0.00027652279823087156]"
473,"[0.00018049585924018174, 0.9999537467956543, 6.8472079874482e-05, 0.0003303173871245235]"
165,"[0.4750746488571167, 0.999981164932251, 2.704120379348751e-05, 5.231967952568084e-05]"
299,"[0.0003103136259596795, 0.0007696757675148547, 0.0002062971325358376, 0.9999617338180542]"
470,"[0.0005558771663345397, 0.00013119044888298959, 0.9999591112136841, 0.0002491636259946972]"
318,"[0.00032045802799984813, 0.0011925101280212402, 0.00018644020019564778, 0.999972939491272]"
442,"[0.0002222768816864118, 0.9999480247497559, 7.661042764084414e-05, 0.00020054358174093068]"
141,"[0.0003405861498322338, 0.0008084556320682168, 0.000191415601875633, 0.9999650716781616]"
234,"[0.9999716281890869, 0.003529499052092433, 9.78273747023195e-05, 4.518454443314113e-05]"
345,"[0.9998843669891357, 0.988369345664978, 5.213247277424671e-05, 3.5849436244461685e-05]"
392,"[0.9999616146087646, 0.0001670584751991555, 0.00022918134345673025, 0.00013930651766713709]"
447,"[0.9999628067016602, 0.00017638638382777572, 0.0002860418753698468, 0.00011785254173446447]"
178,"[0.00018823538266588002, 0.9999537467956543, 6.472353561548516e-05, 0.000332773313857615]"
297,"[0.0001889653067337349, 0.9999542236328125, 6.474742986029014e-05, 0.00033491686917841434]"
80,"[0.9999680519104004, 0.0005547442706301808, 0.00010730576468631625, 9.8184566013515e-05]"
259,"[0.0001890274725155905, 0.9999520778656006, 6.011227742419578e-05, 0.00034530539414845407]"
275,"[0.0008895276696421206, 0.00010069066775031388, 0.9999582767486572, 0.000211467151530087]"
9,"[0.9999562501907349, 0.00014656371786259115, 0.00025699884281493723, 0.00013211023178882897]"
346,"[0.0002924588043242693, 0.9999442100524902, 5.172787859919481e-05, 0.0002059272665064782]"
483,"[0.0005785186658613384, 0.00012974620040040463, 0.9999608993530273, 0.00025108791305683553]"
175,"[0.9999557733535767, 0.00013954796304460615, 0.0002066891174763441, 0.00016297787078656256]"
439,"[0.00019320120918564498, 0.999951958656311, 7.253338117152452e-05, 0.0002722301287576556]"
183,"[0.9999881982803345, 0.013763736002147198, 7.063468365231529e-05, 5.885928840143606e-05]"
368,"[0.00036785705015063286, 0.000688344647642225, 0.00022256358352024108, 0.9999656677246094]"
488,"[0.00026765550137497485, 0.9999821186065674, 0.026265060529112816, 3.153777288389392e-05]"
235,"[0.9999589920043945, 0.00017762502830009907, 0.00019686133600771427, 0.00013621975085698068]"
93,"[0.00018870476924348623, 0.9999563694000244, 8.201640594052151e-05, 0.0002781577059067786]"
76,"[0.7800701260566711, 0.9999821186065674, 3.0843057174934074e-05, 6.31045040790923e-05]"
307,"[0.9999619722366333, 0.00016305000463034958, 0.00022822842583991587, 0.00014514735084958375]"
118,"[0.00031850015511736274, 0.00110113644041121, 0.00018518760043662041, 0.9999704360961914]"
469,"[0.004388586618006229, 0.9999786615371704, 5.377990964916535e-05, 8.205536869354546e-05]"
320,"[0.0003064858028665185, 0.0008961291168816388, 0.00020588329061865807, 0.9999662637710571]"
15,"[0.00032535765785723925, 0.0006416697870008647, 0.00022184006229508668, 0.999958872795105]"
338,"[0.0001979307853616774, 0.9999536275863647, 6.724302511429414e-05, 0.00029894980252720416]"
421,"[0.00026041772798635066, 0.9999595880508423, 8.400918159168214e-05, 0.000207044358830899]"
268,"[0.0005468198214657605, 6.112304981797934e-05, 0.9999481439590454, 0.0006912617827765644]"
328,"[0.000263777474174276, 0.9999620914459229, 7.930499850772321e-05, 0.00023750707623548806]"
283,"[0.00047188837197609246, 7.31940963305533e-05, 0.9999533891677856, 0.0006578332395292819]"
148,"[0.0009126329096034169, 0.000244186696363613, 0.00021329816081561148, 0.9999572038650513]"
364,"[0.00017438030045013875, 0.6902205348014832, 3.7958830944262445e-05, 0.9999505281448364]"
409,"[0.9999699592590332, 0.00016625582065898925, 0.0003779114340431988, 0.00013265974121168256]"
137,"[0.0003418766427785158, 0.0006710865418426692, 0.00020440338994376361, 0.9999598264694214]"
212,"[0.9999574422836304, 0.0001751577074173838, 0.00022833223920315504, 0.00012041392619721591]"
295,"[0.9999618530273438, 0.00026791286654770374, 0.00019207395962439477, 0.00010426939115859568]"
317,"[0.00033792690373957157, 0.0006526752840727568, 0.00022663416166324168, 0.9999620914459229]"
436,"[0.9999648332595825, 0.00017240626038983464, 0.0002477950183674693, 0.00013978274364490062]"
131,"[0.9999785423278809, 9.876648982753977e-05, 5.0644041039049625e-05, 0.8952158689498901]"
144,"[0.0003197088371962309, 0.0009158828761428595, 0.00021346074936445802, 0.9999690055847168]"
362,"[5.087360023026122e-06, 0.719019889831543, 0.9981285929679871, 0.005258990917354822]"
145,"[0.0007863407954573631, 0.00023039377992972732, 0.00031404700712300837, 0.9999586343765259]"
49,"[0.00019739758863579482, 0.9999555349349976, 6.823331932537258e-05, 0.00030885677551850677]"
96,"[0.9999597072601318, 0.0001480208447901532, 0.00022872289991937578, 0.00015215833263937384]"
301,"[0.9999650716781616, 0.0001434360456187278, 0.000210441168746911, 0.00020666509226430207]"
244,"[0.9999637603759766, 0.00015530975360888988, 0.0002763833908829838, 0.00014083580754231662]"
279,"[0.999961256980896, 0.00016523362137377262, 0.00024087885685730726, 0.00013529353600461036]"
64,"[0.005357405636459589, 0.9999791383743286, 3.215030301362276e-05, 9.522966138320044e-05]"
497,"[0.0005585214821621776, 0.00012875150423496962, 0.999958872795105, 0.0002525943564251065]"
412,"[0.9999653100967407, 0.00019573552708607167, 0.00022183223336469382, 0.00013399131421465427]"
494,"[0.011011529713869095, 3.8531656173290685e-05, 0.9999666213989258, 0.0001423157809767872]"
419,"[0.00033568585058674216, 0.9999672174453735, 8.262674964498729e-05, 0.00020371834398247302]"
164,"[0.999974250793457, 0.0009934642584994435, 9.290561865782365e-05, 8.727159001864493e-05]"
228,"[0.9999567270278931, 0.00019430427346378565, 0.00016554933972656727, 0.00013672687055077404]"
