index,logits
193,"[0.0007419752073474228, 0.999863862991333, 0.00025032227858901024, 0.00040570294368080795]"
162,"[0.00031761443824507296, 0.9999217987060547, 0.00045381038216874003, 0.0021719206124544144]"
142,"[0.0014692177064716816, 0.0019819217268377542, 0.000381641584681347, 0.9999033212661743]"
127,"[0.0015235156752169132, 0.0011994210071861744, 0.00043453043326735497, 0.9998639822006226]"
406,"[0.0017846089322119951, 0.0011825067922472954, 0.0004557151405606419, 0.9998866319656372]"
345,"[0.9060447216033936, 0.9997467398643494, 6.608440162381157e-05, 0.00016464009240735322]"
241,"[0.9998708963394165, 0.000512949307449162, 0.0003146481467410922, 0.000629838730674237]"
280,"[0.0019860193133354187, 0.0008065669680945575, 0.000505031319335103, 0.9998602867126465]"
441,"[0.9998786449432373, 0.0005303677171468735, 0.00029889907455071807, 0.000681453209836036]"
291,"[0.0002486934536136687, 0.0009068569052033126, 0.9997527003288269, 0.0012191596906632185]"
4,"[0.8169366121292114, 0.00013627119187731296, 0.9990610480308533, 0.00016564819088671356]"
74,"[0.9945743680000305, 0.9995812773704529, 0.0001124664704548195, 0.0002721631608437747]"
83,"[0.9998722076416016, 0.0009008122142404318, 0.0001951773592736572, 0.0005418657092377543]"
361,"[0.0003643298405222595, 0.0011384679237380624, 0.9997958540916443, 0.0005915589281357825]"
25,"[0.0012690960429608822, 0.0019010785035789013, 0.00041396552114747465, 0.9998916387557983]"
493,"[0.0003731022879946977, 0.0012210283894091845, 0.999808132648468, 0.0005495721707120538]"
488,"[0.0009662993834353983, 0.9999135732650757, 0.0005170407821424305, 0.0003248307330068201]"
31,"[0.9968951940536499, 0.9997301697731018, 0.00043446788913570344, 0.00043161114444956183]"
56,"[0.9841646552085876, 0.9999082088470459, 0.00030079035786911845, 0.0003944736672565341]"
93,"[0.0006134008872322738, 0.9998350143432617, 0.000212899933103472, 0.0004787408688571304]"
446,"[0.9607303142547607, 0.9999220371246338, 0.00021431704226415604, 0.0002528541081119329]"
494,"[0.00038310751551762223, 0.0008992737857624888, 0.9997785687446594, 0.0007199956453405321]"
410,"[0.9998865127563477, 0.00048042129492387176, 0.00025911597185768187, 0.0009784484282135963]"
283,"[0.00030343563412316144, 0.0007630290347151458, 0.9997677206993103, 0.001188495778478682]"
43,"[0.0006002631271257997, 0.9998294115066528, 0.00020498577214311808, 0.0004941411898471415]"
495,"[0.00034548810799606144, 0.0011103209108114243, 0.9998051524162292, 0.0006807061145082116]"
232,"[0.9998655319213867, 0.00047263543820008636, 0.00032991013722494245, 0.0006457461859099567]"
24,"[0.0018489320063963532, 0.0012538692681118846, 0.0003906109486706555, 0.999883770942688]"
366,"[0.0010336028644815087, 0.0005290781846269965, 0.0022367287892848253, 0.9998013377189636]"
172,"[0.9998859167098999, 0.00117192801553756, 0.0002614688710309565, 0.00037653828621841967]"
9,"[0.9998704195022583, 0.00048428348964080215, 0.0003948875528294593, 0.0005720753106288612]"
35,"[0.0007477699546143413, 0.9998313188552856, 0.00019458385941106826, 0.00040754399378784]"
407,"[0.001402069814503193, 0.0012272788444533944, 0.00047854078002274036, 0.9998666048049927]"
369,"[0.9998990297317505, 0.00018188159447163343, 0.0002503459108993411, 0.014086813665926456]"
249,"[0.9998766183853149, 0.0004873490834143013, 0.0002984403690788895, 0.0007475290913134813]"
400,"[0.0006940345629118383, 0.999876856803894, 0.0003766197769436985, 0.0003609511477407068]"
374,"[0.08307018876075745, 0.0007642482523806393, 0.00014997720427345484, 0.9999512434005737]"
355,"[0.0007187198498286307, 0.9998334646224976, 0.00022144023387227207, 0.00038381226477213204]"
489,"[0.9926124811172485, 0.0007197150262072682, 0.9936541318893433, 5.8037614508066326e-05]"
368,"[0.001913102576509118, 0.0018130125245079398, 0.0004417838645167649, 0.999923825263977]"
393,"[0.9998703002929688, 0.000433941837400198, 0.00027301456429995596, 0.0009000923600979149]"
28,"[0.00034185871481895447, 0.0012730833841487765, 0.9997900128364563, 0.0005494427750818431]"
266,"[0.0015258691273629665, 0.0012174589792266488, 0.0004566374991554767, 0.9998712539672852]"
314,"[0.9999173879623413, 0.0002331978757865727, 0.00017464788106735796, 0.008490688167512417]"
224,"[0.9998730421066284, 0.0005280896439217031, 0.0002694138966035098, 0.000718707509804517]"
269,"[0.02247714251279831, 0.0003464097680989653, 0.000384122715331614, 0.99992835521698]"
484,"[0.0003740085812751204, 0.0012281371746212244, 0.9998013377189636, 0.0005316431634128094]"
504,"[0.00036518837441690266, 0.001205194042995572, 0.999817430973053, 0.0005991091602481902]"
148,"[0.0018468238413333893, 0.0006695272168144584, 0.0005684141651727259, 0.9998261332511902]"
380,"[0.0015111753018572927, 0.0014984902227297425, 0.00040193292079493403, 0.9998841285705566]"
38,"[0.9999614953994751, 0.13639691472053528, 0.0001223057188326493, 0.00019373615214135498]"
304,"[0.001564190723001957, 0.001132972538471222, 0.00045055386726744473, 0.9998630285263062]"
110,"[0.9998608827590942, 0.0004354146949481219, 0.00028766720788553357, 0.0007818964077159762]"
189,"[0.99992835521698, 0.0014558766270056367, 0.0004274569801054895, 0.0003570368280634284]"
