index,logits
0,"[0.05011206492781639, 0.0013788739452138543, 0.0021753159817308187, 0.9938387274742126]"
1,"[0.045023005455732346, 0.0009492361568845809, 0.0005588729400187731, 0.9977331161499023]"
2,"[0.9992876648902893, 0.005459971260279417, 0.0012320434907451272, 0.0005034051719121635]"
3,"[0.0006547705852426589, 0.002699156291782856, 0.9985609650611877, 0.002658805111423135]"
4,"[0.0020921723917126656, 0.0072960015386343, 0.999043881893158, 0.0004216311499476433]"
5,"[0.9996718168258667, 0.0013380392920225859, 0.001215322525240481, 0.001639557653106749]"
6,"[0.0019595734775066376, 0.04610636457800865, 0.000849082600325346, 0.9980997443199158]"
7,"[0.9973257780075073, 0.9861543774604797, 0.0015614014118909836, 0.9835476279258728]"
8,"[0.0020778486505150795, 0.9996880292892456, 0.001020770170725882, 0.0013191459001973271]"
9,"[0.9995152950286865, 0.00794545840471983, 0.0010612158803269267, 0.0005860732053406537]"
10,"[0.0045834374614059925, 0.001977477688342333, 0.0014106492744758725, 0.9992920160293579]"
11,"[0.9973257780075073, 0.9861543774604797, 0.0015614014118909836, 0.9835476279258728]"
12,"[0.001416966668330133, 0.9996523857116699, 0.0010374907869845629, 0.002313053235411644]"
13,"[0.9973257780075073, 0.9861543774604797, 0.0015614014118909836, 0.9835476279258728]"
14,"[0.03513997048139572, 0.9998457431793213, 0.0010517446789890528, 0.0017868306022137403]"
15,"[0.001567878294736147, 0.00167920533567667, 0.0031282014679163694, 0.9992006421089172]"
16,"[0.9989271759986877, 0.0004896566388197243, 0.005398047622293234, 0.005489245522767305]"
17,"[0.8037109971046448, 0.00035907808342017233, 0.0002287152747157961, 0.8636081218719482]"
18,"[0.002182396361604333, 0.0021146677900105715, 0.0021731124725192785, 0.999445378780365]"
19,"[0.0014490835601463914, 0.006599892862141132, 0.000989883323200047, 0.999037504196167]"
20,"[0.9989816546440125, 0.0007157578365877271, 0.0005113264196552336, 0.0083114979788661]"
21,"[0.002090953988954425, 0.002421389566734433, 0.002074198564514518, 0.9994823932647705]"
22,"[0.0018678894266486168, 0.0019087508553639054, 0.0024670884013175964, 0.9993009567260742]"
23,"[0.0007502005901187658, 0.010805897414684296, 0.0009997821180149913, 0.9974421262741089]"
24,"[0.9998363256454468, 0.006197209004312754, 0.0012804246507585049, 0.0021878662519156933]"
25,"[0.0007560091326013207, 0.025252847000956535, 0.0004440871416591108, 0.9927176237106323]"
26,"[0.033542364835739136, 0.0024285712279379368, 0.00043485345668159425, 0.9988069534301758]"
27,"[0.0034663244150578976, 0.0011259247548878193, 0.003837181720882654, 0.9992004036903381]"
28,"[0.0007586733554489911, 0.023317810148000717, 0.0010260810377076268, 0.9966914653778076]"
29,"[0.0014727714005857706, 0.0017758706817403436, 0.0033559943549335003, 0.9992761015892029]"
30,"[0.0013567331479862332, 0.0013027082895860076, 0.0053658680990338326, 0.9991177916526794]"
31,"[0.8073850274085999, 0.98583984375, 0.0002315828314749524, 0.0007782572647556663]"
32,"[0.0016970563447102904, 0.0015815708320587873, 0.9995760321617126, 0.0019166477723047137]"
33,"[0.004503285046666861, 0.0015636845491826534, 0.0020106032025069, 0.9993714690208435]"
34,"[0.0020179315470159054, 0.004418959375470877, 0.0015237267361953855, 0.9995326995849609]"
35,"[0.001645164447836578, 0.0023642529267817736, 0.0023381481878459454, 0.9993218183517456]"
36,"[0.0028178857173770666, 0.0018247136613354087, 0.001885107601992786, 0.9994107484817505]"
