index,logits
0,"[0.9853007197380066, 0.9753247499465942, 2.3099207879795358e-08, 3.339338582009077e-05]"
1,"[0.9999841451644897, 6.431118748650988e-08, 0.17369142174720764, 2.1933505195192993e-05]"
2,"[4.967705172020942e-05, 0.9999996423721313, 6.092571993576712e-07, 5.700437810673975e-08]"
3,"[0.9999998807907104, 1.5903710846032482e-06, 0.00023760944895911962, 2.480685452610487e-07]"
4,"[1.068235519596783e-06, 0.001137084444053471, 0.9999994039535522, 4.166207872913219e-06]"
5,"[2.418495114397956e-06, 0.9999997615814209, 3.12821583747791e-07, 6.893242243677378e-07]"
6,"[0.888550877571106, 1.107105784825535e-08, 0.9979257583618164, 2.9497145078494214e-05]"
7,"[1.0, 3.4625738862814615e-06, 1.5228115444188006e-05, 1.2986525916858227e-06]"
8,"[9.315609531768132e-06, 1.017442082229536e-05, 0.019626343622803688, 0.999980092048645]"
9,"[0.9999439716339111, 2.306556552866823e-06, 0.8551608324050903, 2.4761886379565112e-05]"
10,"[0.9999996423721313, 3.7204924865363864e-06, 5.927167308072967e-07, 0.01879037730395794]"
11,"[0.9997172951698303, 8.795966266461619e-08, 0.8971731066703796, 0.0002620760933496058]"
12,"[0.0006824964075349271, 3.738433224498294e-05, 0.023790491744875908, 0.9996784925460815]"
13,"[0.9999431371688843, 1.319839520874666e-05, 0.01844951882958412, 1.3605072126665618e-05]"
14,"[0.027033591642975807, 0.9993316531181335, 0.00015451019862666726, 2.16213029489154e-05]"
15,"[0.07842836529016495, 2.667620492502465e-06, 0.9999644756317139, 1.7435772292628826e-07]"
16,"[1.4506991874441155e-07, 1.998693733185064e-05, 0.0020427191630005836, 0.9999631643295288]"
17,"[0.019857637584209442, 0.04041225090622902, 3.0583456123167707e-07, 0.9999042749404907]"
18,"[0.9978947043418884, 0.00029472660389728844, 2.6411398721393198e-06, 0.9998631477355957]"
19,"[5.995204901410034e-07, 0.9542218446731567, 0.0026967839803546667, 0.9697498679161072]"
20,"[4.010270231447066e-07, 0.0001607676240382716, 0.9240772724151611, 0.9972373247146606]"
21,"[6.76744821248576e-05, 1.1261733561696019e-05, 0.29991382360458374, 0.9981062412261963]"
22,"[0.9999197721481323, 6.482213876779497e-08, 0.032245978713035583, 0.00014553649816662073]"
23,"[2.303500252764934e-07, 0.0002636394347064197, 0.5574106574058533, 0.9987068176269531]"
24,"[4.193510676486767e-07, 0.05912572145462036, 1.0219544037681771e-06, 0.9999392032623291]"
25,"[0.9996668100357056, 1.578792705458909e-07, 0.006612857803702354, 0.8777622580528259]"
26,"[0.00012806299491785467, 4.6843738346069586e-06, 1.0, 5.173864337848499e-06]"
27,"[0.1521240770816803, 2.5834273401414976e-05, 6.052007250900715e-08, 0.9999948740005493]"
28,"[1.55227735376684e-05, 0.9999980926513672, 3.562909341781051e-06, 0.003942808602005243]"
29,"[0.9999996423721313, 1.044168811858981e-06, 2.221456043116632e-06, 7.031667337287217e-05]"
