index,logits
547,"[0.0008926134323701262, 0.00030323752434924245, 0.9998664855957031, 0.0006125759100541472]"
493,"[0.00048003270057961345, 0.9998923540115356, 0.0059915995225310326, 8.69433133630082e-05]"
54,"[0.0001652575738262385, 0.9998878240585327, 0.0006649372517131269, 0.0004481536743696779]"
122,"[0.9997707009315491, 0.0002007243747357279, 0.0005646227509714663, 0.00014109078620094806]"
37,"[0.9997614026069641, 0.0002174189721699804, 0.0005664441850967705, 0.0001291873340960592]"
89,"[0.9997685551643372, 0.00020049081649631262, 0.0005846362910233438, 0.0001384754868922755]"
133,"[0.9997641444206238, 0.0002107642503688112, 0.0005629693041555583, 0.00013215257786214352]"
480,"[0.001173812779597938, 0.00029729644302278757, 0.9998940229415894, 0.0005681815091520548]"
503,"[0.0010399225866422057, 0.00030226566013880074, 0.9998812675476074, 0.0005727862007915974]"
462,"[0.9998691082000732, 0.00014573620865121484, 0.00030598652665503323, 0.0010444740764796734]"
159,"[0.0003301457909401506, 0.0005870822933502495, 0.0007913283188827336, 0.9997658133506775]"
340,"[0.0009759314707480371, 0.0003190019051544368, 0.999880313873291, 0.0005725332302972674]"
285,"[0.9997676014900208, 0.00020801553910132498, 0.0005750195705331862, 0.00013456621672958136]"
353,"[0.0015914449468255043, 0.00033209953107871115, 0.9999226331710815, 0.0004855648148804903]"
51,"[0.00019854809215757996, 0.9999027252197266, 0.0006998075405135751, 0.0005257283919490874]"
245,"[0.0013360959710553288, 0.00032505596755072474, 0.9999123811721802, 0.0005263566854409873]"
59,"[0.9997766613960266, 0.00020330869301687926, 0.0005054488428868353, 0.00016794745170045644]"
422,"[0.9997647404670715, 0.0002139381249435246, 0.0005852305912412703, 0.00012940050510223955]"
228,"[0.0011451184982433915, 0.00029020317015238106, 0.9998891353607178, 0.0005797703051939607]"
435,"[0.979292094707489, 0.9870244264602661, 0.0005920697003602982, 3.4984899684786797e-05]"
157,"[0.00021585164358839393, 0.0010624986607581377, 0.0004709137137979269, 0.9997319579124451]"
267,"[0.9997702240943909, 0.0002049820905085653, 0.0005975996609777212, 0.0001336444984190166]"
288,"[0.9997658133506775, 0.00018792369519360363, 0.0005898572271689773, 0.00014825136167928576]"
211,"[0.9998981952667236, 0.47100919485092163, 6.617464532610029e-05, 3.9832106267567724e-05]"
384,"[0.9998076558113098, 0.0002142528974218294, 0.0004933392046950758, 0.00018142328190151602]"
158,"[0.0002484069555066526, 0.001015549642033875, 0.0004884145455434918, 0.9997785687446594]"
491,"[0.000343796971719712, 0.9791070222854614, 0.9998750686645508, 4.5010932808509097e-05]"
515,"[0.0009139747126027942, 0.000304800079902634, 0.9998706579208374, 0.0006095099961385131]"
371,"[0.0013247611932456493, 0.0007645979057997465, 0.9999500513076782, 0.000344719213899225]"
154,"[0.0010756877018138766, 0.00029338232707232237, 0.999882698059082, 0.00057997863041237]"
47,"[0.00014647346688434482, 0.9999033212661743, 0.0012705541448667645, 0.00035613193176686764]"
225,"[0.0001363963820040226, 0.9998743534088135, 0.0009492948884144425, 0.0003739873936865479]"
44,"[0.0011329250410199165, 0.00029144479776732624, 0.9998893737792969, 0.0005831673042848706]"
119,"[0.9997765421867371, 0.00019480049377307296, 0.0005481445114128292, 0.00015250737487804145]"
242,"[0.9997627139091492, 0.00023257837165147066, 0.0005389410071074963, 0.00012418674305081367]"
76,"[0.00039862669655121863, 0.9998984336853027, 0.946113109588623, 5.6066572142299265e-05]"
16,"[0.0010029178811237216, 0.00029321821057237685, 0.9998772144317627, 0.0006035221158526838]"
35,"[0.005648983642458916, 0.00017036568897310644, 0.0005864277482032776, 0.9999196529388428]"
172,"[0.9916069507598877, 0.000392325920984149, 0.00018493368406780064, 0.9950233697891235]"
124,"[0.9997664093971252, 0.00019950262503698468, 0.0005645883502438664, 0.00014204489707481116]"
502,"[0.0011767480755224824, 0.0002908052993007004, 0.9999045133590698, 0.0006504881894215941]"
533,"[0.0009453582460992038, 0.000301126652630046, 0.999871015548706, 0.0005972537328489125]"
389,"[0.00026401045033708215, 0.0007769953226670623, 0.0006366033921949565, 0.9997362494468689]"
25,"[0.9997890591621399, 0.00020651558588724583, 0.0005563322338275611, 0.00015541035099886358]"
75,"[0.9997742772102356, 0.00019143841927871108, 0.000650368514470756, 0.00013669989129994065]"
510,"[0.0009001035359688103, 0.0003165479574818164, 0.9998700618743896, 0.0005918705137446523]"
45,"[0.00014368465053848922, 0.9998626708984375, 0.0005502438289113343, 0.00048567686462774873]"
94,"[0.0001772800023900345, 0.999853253364563, 0.9040527939796448, 5.54108846699819e-05]"
