index,logits
113,"[5.960436465102248e-05, 0.9999802112579346, 0.07121554762125015, 5.986623000353575e-05]"
11,"[0.9999352693557739, 0.00012572522973641753, 0.0005076573579572141, 3.401096546440385e-05]"
26,"[0.00022525024542119354, 0.00019549268472474068, 0.9999679327011108, 0.00063484744168818]"
279,"[0.007991505786776543, 0.002063476014882326, 0.9999978542327881, 6.363599095493555e-05]"
120,"[0.9999269247055054, 0.00014981154527049512, 0.00023235318076331168, 4.040136263938621e-05]"
464,"[0.9987314343452454, 0.9999368190765381, 0.0001809861569199711, 0.00021574484708253294]"
59,"[0.9999282360076904, 0.0023963158018887043, 7.620697579113767e-05, 1.718073690426536e-05]"
552,"[0.00045532744843512774, 0.0001890274725155905, 0.9999758005142212, 0.000345427863067016]"
294,"[0.04891981557011604, 0.00012911824160255492, 0.9999966621398926, 0.00016711041098460555]"
194,"[5.8615070884115994e-05, 0.9999397993087769, 0.0002008196897804737, 0.0002577620034571737]"
252,"[7.334018300753087e-05, 0.9999384880065918, 0.0002556268882472068, 0.00015492149395868182]"
395,"[9.29914167500101e-05, 0.00027058518026024103, 0.0005205738125368953, 0.9998887777328491]"
235,"[6.003797534503974e-05, 0.9999353885650635, 0.00020816295000258833, 0.00022608057770412415]"
9,"[0.0003756061487365514, 0.0002120822318829596, 0.9999717473983765, 0.0003176377504132688]"
416,"[0.0002553185331635177, 0.00021570494573097676, 0.9999651908874512, 0.0004122882382944226]"
513,"[0.0002934903313871473, 0.00024520998704247177, 0.9999693632125854, 0.0003310834872536361]"
250,"[0.9999270439147949, 0.00014449637092184275, 0.0002445683639962226, 4.071635703439824e-05]"
268,"[0.9999356269836426, 0.00020501883409451693, 0.0001858045143308118, 4.0354807424591854e-05]"
497,"[0.0005668646190315485, 0.0003081332251895219, 0.9999842643737793, 0.00023973303905222565]"
471,"[0.9999268054962158, 0.00014524205471388996, 0.00024117852444760501, 4.0650633309269324e-05]"
365,"[0.9999275207519531, 0.000158607930643484, 0.0002386101841693744, 3.8043781387386844e-05]"
321,"[0.00031337226391769946, 0.00022200871899258345, 0.9999674558639526, 0.00032386722159571946]"
162,"[9.110030805459246e-05, 0.000226649091928266, 0.0005615170230157673, 0.9998912811279297]"
477,"[0.9999325275421143, 0.00015098779113031924, 0.000247381191002205, 4.262270522303879e-05]"
302,"[0.9999319314956665, 0.0001780861202860251, 0.00023321257322095335, 3.738493978744373e-05]"
421,"[5.80730484216474e-05, 0.9999346733093262, 0.00022029106912668794, 0.0002205998171120882]"
8,"[0.00027133565163239837, 0.0002484218857716769, 0.9999682903289795, 0.00034765969030559063]"
400,"[0.00042813539039343596, 0.00014268659288063645, 0.0003594455774873495, 0.9999438524246216]"
446,"[0.00038004788802936673, 0.000209487829124555, 0.9999709129333496, 0.0003090714744757861]"
292,"[0.9999295473098755, 0.00014615760301239789, 0.00024182118067983538, 4.203818753012456e-05]"
445,"[0.000340745085850358, 0.000223404640564695, 0.9999699592590332, 0.0003146400849800557]"
165,"[6.358940299833193e-05, 0.9999419450759888, 0.0002397993375780061, 0.00020296103321015835]"
521,"[0.00033909917692653835, 0.00021470834326464683, 0.9999687671661377, 0.0003194306918885559]"
156,"[0.9999464750289917, 0.00011857273057103157, 0.00014889468729961663, 0.000112660534796305]"
319,"[0.9999294281005859, 0.0001703745947452262, 0.00023563810100313276, 3.708888834808022e-05]"
184,"[6.582828791579232e-05, 0.9999597072601318, 0.0004181089752819389, 0.00018890386854764074]"
212,"[0.0006960823084227741, 0.0003142275963909924, 0.9999856948852539, 0.00020899606170132756]"
136,"[0.9999285936355591, 0.00015686714323237538, 0.00024356773064937443, 3.929747617803514e-05]"
438,"[0.00031346461037173867, 0.00023003030219115317, 0.9999691247940063, 0.000326129695167765]"
426,"[0.9999450445175171, 0.0004853352438658476, 0.00015382941637653857, 2.73283694696147e-05]"
229,"[0.0009235747274942696, 0.00022773932141717523, 0.9999854564666748, 0.0002207464858656749]"
266,"[0.9999344348907471, 0.00020932889310643077, 0.0001903759257402271, 3.8631951611023396e-05]"
539,"[0.9999353885650635, 0.00014379716594703496, 0.0004185402358416468, 3.3435222576372325e-05]"
197,"[6.089591624913737e-05, 0.999943733215332, 0.00020855831098742783, 0.0002548515913076699]"
69,"[6.122250488260761e-05, 0.9999393224716187, 0.00020404938550200313, 0.0002373284805798903]"
191,"[5.942587085883133e-05, 0.9999430179595947, 0.00026199291460216045, 0.0002111482317559421]"
454,"[9.908042557071894e-05, 0.00021550472592934966, 0.0005583793390542269, 0.9998956918716431]"
219,"[0.0001385701762046665, 0.9999617338180542, 0.00013757117267232388, 0.00020031882741022855]"
4,"[0.00030232968856580555, 0.00021823853603564203, 0.9999674558639526, 0.0003479780280031264]"
285,"[0.9999269247055054, 0.00013956951443105936, 0.0002499306865502149, 4.159309173701331e-05]"
44,"[0.00042584739276207983, 0.0002180189039791003, 0.9999738931655884, 0.00028691504849120975]"
