index,logits
296,"[0.9999234676361084, 0.00010791066597448662, 7.717782136751339e-05, 0.00010063883382827044]"
117,"[0.9999228715896606, 0.00010848139936570078, 8.247639198089018e-05, 9.371675696456805e-05]"
399,"[0.9999408721923828, 8.759207412367687e-05, 7.932685548439622e-05, 0.00021476257825270295]"
325,"[0.00026608307962305844, 0.00015517888823524117, 0.9999544620513916, 0.00033914344385266304]"
537,"[0.0004098182253073901, 0.00015583919594064355, 0.9999667406082153, 0.0002684209030121565]"
135,"[0.47624683380126953, 5.49753076484194e-06, 0.9998906850814819, 0.00026748841628432274]"
326,"[0.0002644999767653644, 0.0001508197165094316, 0.9999527931213379, 0.0003436544502619654]"
183,"[0.00026840632199309766, 0.0001679085398791358, 0.999956488609314, 0.00031709769973531365]"
16,"[0.00027428072644397616, 0.000150319654494524, 0.999954342842102, 0.0003398726985324174]"
359,"[0.00028126928373239934, 0.00015087553765624762, 0.9999550580978394, 0.0003317267692182213]"
278,"[0.999924898147583, 0.00011671771790133789, 7.820897008059546e-05, 9.42609622143209e-05]"
514,"[0.00028510799165815115, 0.00014674886188004166, 0.999954104423523, 0.000331216084305197]"
532,"[0.00027611656696535647, 0.00015522980538662523, 0.999955415725708, 0.00032962748082354665]"
37,"[0.9999256134033203, 0.00010907857358688489, 8.699357567820698e-05, 0.00010210659820586443]"
184,"[0.0004253351944498718, 0.00097566784825176, 0.9999876022338867, 0.00010330534860258922]"
394,"[0.0002342374064028263, 0.00017717877926770598, 0.00023367040557786822, 0.9999285936355591]"
423,"[0.00019259772670920938, 0.9999468326568604, 0.00044569247984327376, 2.8069771360605955e-05]"
216,"[2.911979754571803e-05, 0.999919056892395, 0.001464072265662253, 7.720675057498738e-05]"
416,"[0.00023461022647097707, 0.00015697696653660387, 0.9999518394470215, 0.0003765852889046073]"
83,"[0.00032284343615174294, 0.00015080462617333978, 0.9999599456787109, 0.0003124448121525347]"
186,"[2.900840263464488e-05, 0.9999165534973145, 0.001258588396012783, 8.286203956231475e-05]"
288,"[0.9999241828918457, 0.00010369913070462644, 8.032257755985484e-05, 0.00010486927203601226]"
353,"[0.00023818830959498882, 0.00017098328680731356, 0.9999533891677856, 0.0003385366580914706]"
160,"[0.00021440004638861865, 0.00016208644956350327, 0.0002613153774291277, 0.99992835521698]"
383,"[0.9999220371246338, 0.00010819575254572555, 8.129032357828692e-05, 9.721324749989435e-05]"
