index,logits
44,"[0.0001744591281749308, 0.999860405921936, 0.0004953328752890229, 0.025015542283654213]"
274,"[0.9998416900634766, 6.495069828815758e-05, 0.0003927549405489117, 0.3788045346736908]"
559,"[0.9997938275337219, 0.00021272765297908336, 0.0005483825225383043, 0.0011093640932813287]"
4,"[0.9997968077659607, 0.00017501981346867979, 0.0006503270124085248, 0.0013199332170188427]"
121,"[0.00020576672977767885, 0.9998181462287903, 0.001073119230568409, 0.001401810091920197]"
49,"[0.00024323101388290524, 0.9997871518135071, 0.0017629626672714949, 0.00047137137153185904]"
479,"[0.00021662231301888824, 0.9998039603233337, 0.0005811431910842657, 0.0034909804817289114]"
285,"[0.002415185561403632, 0.0007622725097462535, 0.0005008741281926632, 0.9998553991317749]"
449,"[0.00031036362634040415, 0.9998025298118591, 0.0014408029383048415, 0.00045664183562621474]"
565,"[0.00018813669157680124, 0.9998348951339722, 0.008197151124477386, 0.00035889330320060253]"
509,"[0.00026606558822095394, 0.999797523021698, 0.0018225325038656592, 0.00044419613550417125]"
571,"[0.0038766430225223303, 0.999901533126831, 0.0006157142342999578, 0.00018756101781036705]"
172,"[0.9998292922973633, 0.0001394666760461405, 0.0005522851715795696, 0.003076092107221484]"
409,"[0.9982349872589111, 5.894095738767646e-05, 0.9943512678146362, 0.0006579765467904508]"
301,"[0.0002614045806694776, 0.9997949004173279, 0.0016196580836549401, 0.0004811186227016151]"
502,"[0.00026786894886754453, 0.9997944235801697, 0.0017018350772559643, 0.000449274928541854]"
395,"[0.9997828602790833, 0.00020600426068995148, 0.0004578151274472475, 0.0012935440754517913]"
303,"[0.007388207595795393, 0.9999184608459473, 0.00035604246659204364, 0.00022093344887252897]"
185,"[0.9997822642326355, 0.00020369696721900254, 0.00045389775186777115, 0.0013203161070123315]"
426,"[0.0011830504518002272, 0.0012470121728256345, 0.0004682291764765978, 0.9998161196708679]"
459,"[0.0007843273342587054, 0.002450963482260704, 0.00045603280887007713, 0.9998446702957153]"
331,"[0.9998170733451843, 0.0002718659525271505, 0.0004473593144211918, 0.0011274241842329502]"
98,"[0.0027712304145097733, 0.0006129356916062534, 0.9999097585678101, 0.0004465774982236326]"
233,"[0.9997289776802063, 0.9893389344215393, 0.00022185847046785057, 0.00020844957907684147]"
137,"[0.9997878670692444, 0.0002247519005322829, 0.00042264803778380156, 0.0012611900456249714]"
581,"[0.00021357942023314536, 0.9998226761817932, 0.004691785201430321, 0.0003862629528157413]"
501,"[0.000257166480878368, 0.9997887015342712, 0.0016744615277275443, 0.0004639838880393654]"
89,"[0.00019971543224528432, 0.9998276233673096, 0.0050758905708789825, 0.00039267484680749476]"
536,"[0.00028739689150825143, 0.99980229139328, 0.0014320496702566743, 0.0005052068154327571]"
323,"[0.00025070467381738126, 0.9998019337654114, 0.0018920402508229017, 0.0004657423996832222]"
588,"[0.00026821959181688726, 0.9997904896736145, 0.0015887960325926542, 0.0004622581764124334]"
250,"[0.0011087608290836215, 0.0010477883042767644, 0.0005538751138374209, 0.9998157620429993]"
190,"[0.0021886012982577085, 0.0006512415711767972, 0.9998989105224609, 0.00046419710270129144]"
325,"[0.9998201727867126, 0.0002117389376508072, 0.0006805052980780602, 0.0011528569739311934]"
34,"[0.00024283128732349724, 0.874087393283844, 0.9998263716697693, 9.52488262555562e-05]"
320,"[0.9997939467430115, 0.0002000540989683941, 0.000532914069481194, 0.0012446874752640724]"
604,"[0.014228764921426773, 0.0002876447106245905, 0.9999220371246338, 0.0003710273012984544]"
437,"[0.0020022657699882984, 0.0006595109007321298, 0.9998973608016968, 0.00048561018775217235]"
33,"[0.0016729659400880337, 8.55267935548909e-05, 0.9998481273651123, 0.01334789302200079]"
278,"[0.0015054760733619332, 0.0006471207016147673, 0.0006174268783070147, 0.999799907207489]"
403,"[0.0011903679696843028, 0.000715788861270994, 0.0006517050205729902, 0.9997788071632385]"
213,"[0.9997840523719788, 0.0002224589989054948, 0.0004077507182955742, 0.00131617218721658]"
282,"[0.9768933653831482, 6.594791921088472e-05, 0.00030726168188266456, 0.9993867874145508]"
518,"[0.00025851462851278484, 0.9997889399528503, 0.0017319006146863103, 0.0004513456951826811]"
208,"[0.9998143315315247, 0.00021744216792285442, 0.0004649969341699034, 0.0014815233880653977]"
620,"[0.0020193473901599646, 0.0006257205386646092, 0.999895453453064, 0.0005046812584623694]"
484,"[0.00038973180926404893, 0.25964367389678955, 0.9999474287033081, 0.0004728560452349484]"
110,"[0.000258067186223343, 0.9997959733009338, 0.00180040393024683, 0.00045383823453448713]"
548,"[0.002102500293403864, 0.0005913613713346422, 0.0005658525042235851, 0.9998281002044678]"
330,"[0.000268718198640272, 0.999803364276886, 0.0016997518250718713, 0.0004788236692547798]"
229,"[0.0002677369338925928, 0.9997877478599548, 0.0015540760941803455, 0.0004592890036292374]"
270,"[0.8552822470664978, 4.888392868451774e-05, 0.000333914824295789, 0.9996404647827148]"
241,"[0.0007595120696350932, 0.006795944646000862, 0.0003241050580982119, 0.9999041557312012]"
92,"[0.9998290538787842, 0.0003772624477278441, 0.00035128655144944787, 0.001005452242679894]"
422,"[0.0014493577182292938, 0.000649058900307864, 0.000597211008425802, 0.9997767806053162]"
577,"[0.9997548460960388, 0.9261465072631836, 0.00012237150804139674, 9.944541670847684e-05]"
488,"[0.0021714731119573116, 0.0005239484598860145, 0.999895453453064, 0.0005855966010130942]"
351,"[0.0002571915101725608, 0.9997923970222473, 0.0016535186441615224, 0.00047384214121848345]"
12,"[0.00024395351647399366, 0.9998094439506531, 0.0019496351014822721, 0.0005083737778477371]"
496,"[0.0014214781112968922, 0.0008196746930480003, 0.0005216941935941577, 0.9998108744621277]"
280,"[0.0011703294003382325, 0.0009919372387230396, 0.0005287537351250648, 0.9998072981834412]"
163,"[0.9997971653938293, 0.00017833283345680684, 0.0005499916733242571, 0.001492639654316008]"
228,"[0.9998263716697693, 6.640556966885924e-05, 0.0005405427655205131, 0.04475785046815872]"
231,"[0.9997852444648743, 0.00020786287495866418, 0.0004744879843201488, 0.0012535343412309885]"
461,"[0.002363801933825016, 0.0004957403289154172, 0.0007008477114140987, 0.9998351335525513]"
204,"[0.9997833371162415, 0.00021527204080484807, 0.00042123181628994644, 0.001314067980274558]"
575,"[0.8022027611732483, 7.526880654040724e-05, 0.9998600482940674, 0.0005038088420405984]"
178,"[0.9997925162315369, 0.0001834538416005671, 0.0005573403905145824, 0.0013689687475562096]"
238,"[0.999790608882904, 7.37600275897421e-05, 0.0002861788379959762, 0.19920413196086884]"
286,"[0.0014738033059984446, 0.0007787472568452358, 0.0005327269318513572, 0.9998107552528381]"
313,"[0.0004844217619393021, 0.9998517036437988, 0.0016176662174984813, 0.000345466221915558]"
494,"[0.9997897744178772, 0.00020802089420612901, 0.00047531374730169773, 0.001278140116482973]"
636,"[0.0023432292509824038, 0.0005750160198658705, 0.9998975992202759, 0.000495503656566143]"
597,"[0.002833503531292081, 0.0006988824461586773, 0.9999152421951294, 0.0004013069556094706]"
562,"[0.30874529480934143, 9.535343269817531e-05, 0.9999079704284668, 0.0004124684783164412]"
81,"[0.9997944235801697, 0.00024702551309019327, 0.0004368771333247423, 0.0011291868286207318]"
635,"[0.0029303296469151974, 0.0004954993491992354, 0.9999082088470459, 0.0005333198350854218]"
62,"[0.9998006224632263, 0.0002116860414389521, 0.00040379344136454165, 0.0016071178251877427]"
152,"[0.9997826218605042, 0.00019575176702346653, 0.00048083870206028223, 0.001323707401752472]"
381,"[0.9997829794883728, 0.00021346926223486662, 0.0004343496693763882, 0.0012970070820301771]"
405,"[0.0008616183185949922, 0.002198834205046296, 0.00039164413465186954, 0.9998354911804199]"
