index,logits
0,"[8.65900146891363e-05, 0.9993388056755066, 0.05959883704781532, 4.005230948678218e-05]"
1,"[0.00026073050685226917, 9.157167369266972e-05, 0.9999837875366211, 7.377859583357349e-05]"
2,"[0.0003619554336182773, 0.00012693526514340192, 0.999974250793457, 0.00011349889973644167]"
3,"[0.0023628270719200373, 0.0042480467818677425, 0.9993256330490112, 0.00025187170831486583]"
4,"[0.000706053280737251, 0.0001499942154623568, 0.9999642372131348, 0.00039253654540516436]"
5,"[0.006463238969445229, 0.0026665409095585346, 0.9974615573883057, 0.001174840610474348]"
6,"[0.003419340355321765, 0.0032277361024171114, 0.9992567896842957, 0.000381164689315483]"
7,"[0.13379554450511932, 9.63509883149527e-05, 0.9996539354324341, 1.9194445485481992e-05]"
8,"[0.0025180052034556866, 0.00025881355395540595, 0.9999186992645264, 0.0005390231963247061]"
9,"[0.0006940153543837368, 0.0020343377254903316, 0.9997790455818176, 0.00047701099538244307]"
10,"[0.0007741012377664447, 0.0021195311564952135, 0.9990981817245483, 0.00024718171334825456]"
11,"[0.008980933576822281, 0.0002572474186308682, 0.9999070167541504, 0.0003057191788684577]"
12,"[0.0009214485180564225, 0.00012784582213498652, 0.9999332427978516, 0.00046199586358852684]"
13,"[0.002662362065166235, 0.00015594696742482483, 0.9999511241912842, 0.000656953954603523]"
14,"[0.0001458417100366205, 8.469069871352986e-05, 0.9999912977218628, 0.0001067223638528958]"
15,"[0.0018373958300799131, 9.429441706743091e-05, 0.999991774559021, 0.00031919690081849694]"
16,"[0.001081453519873321, 8.455546048935503e-05, 0.9999872446060181, 0.000769209407735616]"
17,"[6.005577597534284e-05, 3.172697324771434e-05, 2.7615476938080974e-05, 0.9999946355819702]"
18,"[1.0471751011209562e-05, 1.0168658945985953e-06, 3.081977047258988e-05, 0.9999998807907104]"
19,"[3.7229216104606166e-05, 1.7848185962066054e-05, 0.00017143989680334926, 0.9999901056289673]"
20,"[0.0002489522739779204, 0.0004026602255180478, 0.002699807286262512, 0.9984740614891052]"
21,"[0.9991989731788635, 1.8926790289697237e-05, 0.06644459813833237, 0.0009933364344760776]"
22,"[0.00018754224583972245, 9.781469270819798e-05, 0.0030792756006121635, 0.99946528673172]"
23,"[0.00010306437616236508, 0.0002147746563423425, 0.9999853372573853, 0.00017969204054679722]"
24,"[0.00012422453437466174, 3.416570325498469e-05, 0.00017135865346062928, 0.9999772310256958]"
25,"[4.654395979741821e-06, 1.5232384612318128e-05, 0.9946408271789551, 0.8100109100341797]"
26,"[0.0007963022217154503, 0.0004184736462775618, 0.9999369382858276, 0.001546776737086475]"
27,"[9.854132258624304e-06, 1.9253368009231053e-05, 0.0009725963464006782, 0.9999984502792358]"
28,"[4.319804429542273e-05, 3.315416324767284e-05, 0.9999996423721313, 4.915116369375028e-05]"
29,"[0.06702340394258499, 7.237651971081505e-06, 0.9999834299087524, 1.9013970813830383e-05]"
30,"[0.0005722552887164056, 0.0003964075876865536, 0.9999529123306274, 0.00017025200941134244]"
31,"[0.014298981055617332, 6.495725756394677e-06, 3.904347977368161e-06, 0.9999679327011108]"
