index,logits
0,"[0.9997846484184265, 0.0006554957944899797, 0.00047472259029746056, 0.0004131510795559734]"
1,"[0.999843955039978, 0.0009843521984294057, 0.0005245081265456975, 0.000412553024943918]"
2,"[0.9998125433921814, 0.0006427608313970268, 0.0011040037497878075, 0.000432978238677606]"
3,"[0.9998142123222351, 0.0008035830687731504, 0.0020199758000671864, 0.00032133786589838564]"
4,"[0.9994438290596008, 0.0008002882823348045, 0.0019997614435851574, 0.0001677179679973051]"
5,"[0.9999339580535889, 0.0023825454991310835, 0.0004312438832130283, 0.004150788299739361]"
6,"[0.9998138546943665, 0.0006437049014493823, 0.000354086107108742, 0.0006719159428030252]"
7,"[0.9998213648796082, 0.0010657735401764512, 0.00015413304208777845, 0.0019323473097756505]"
8,"[0.9998856782913208, 0.0011293080169707537, 0.00045496688107959926, 0.0006664072861894965]"
9,"[0.9989055395126343, 0.00024040095740929246, 0.009658555500209332, 0.00013188972661737353]"
10,"[0.9998661279678345, 0.0008451781468465924, 0.00042216063593514264, 0.0007876374293118715]"
11,"[0.0007173297344706953, 0.0019154214533045888, 0.0012168270768597722, 0.9996877908706665]"
12,"[0.9998579025268555, 0.0006923575419932604, 0.0005513492505997419, 0.0008874167688190937]"
13,"[0.000928086752537638, 0.0011597659904509783, 0.0012283764081075788, 0.9998000264167786]"
14,"[0.9999221563339233, 0.005177543498575687, 0.000770624668803066, 0.0061412896029651165]"
15,"[0.9997465014457703, 0.0006206396501511335, 0.00027252722065895796, 0.00161103589925915]"
16,"[0.0013196987565606833, 0.002000032691285014, 0.000995336682535708, 0.9998314380645752]"
17,"[0.0013940577628090978, 0.0008714503492228687, 0.0012113392585888505, 0.9998316764831543]"
18,"[0.0010932658333331347, 0.0010872030397877097, 0.0011047286679968238, 0.9998062252998352]"
19,"[0.00032247183844447136, 0.0010674999793991446, 0.008414600044488907, 0.9991965889930725]"
20,"[0.9998325109481812, 0.000566808448638767, 0.0002614237309899181, 0.002297366503626108]"
21,"[0.0009074442205019295, 0.000973050482571125, 0.001407834468409419, 0.9997910857200623]"
22,"[0.001002839650027454, 0.0012346955481916666, 0.0011853792238980532, 0.9998288154602051]"
23,"[0.00029056862695142627, 0.0010020077461376786, 0.9995375871658325, 0.00492620887234807]"
24,"[0.0006916367565281689, 0.00040065424400381744, 0.006979141850024462, 0.9995394945144653]"
25,"[0.0006230625440366566, 0.0008513692300766706, 0.0030655802693217993, 0.9994958639144897]"
26,"[0.9998834133148193, 0.0012017012340947986, 0.0005212394753471017, 0.0005626104539260268]"
27,"[0.0008964634034782648, 0.9999172687530518, 0.0005284537328407168, 0.0011727878591045737]"
28,"[0.9890389442443848, 0.5715627670288086, 0.00011432922474341467, 0.00014459327212534845]"
29,"[0.0008973949588835239, 0.9999139308929443, 0.0005318783805705607, 0.0008539589471183717]"
30,"[0.0005770469433628023, 0.004297563340514898, 0.0005393269821070135, 0.999657392501831]"
31,"[0.0007048907573334873, 0.0003132312558591366, 0.9992697834968567, 0.00548445014283061]"
32,"[0.23866693675518036, 0.0008254434796981514, 0.00017857804778032005, 0.9993343949317932]"
33,"[0.0007695129606872797, 0.0018560613971203566, 0.0009465817711316049, 0.9997965693473816]"
34,"[0.0010926087852567434, 0.9999147653579712, 0.0005008633597753942, 0.0006517755682580173]"
35,"[0.0012495730770751834, 0.9999182224273682, 0.0005890027387067676, 0.0005965553573332727]"
36,"[0.0006080283783376217, 0.9998929500579834, 0.0006683694082312286, 0.0009693361935205758]"
37,"[0.0006157801835797727, 0.999908447265625, 0.0006274855113588274, 0.0010646082228049636]"
38,"[0.0009981865296140313, 0.9999116659164429, 0.0005997250555083156, 0.0006294999620877206]"
39,"[0.0006798532558605075, 0.9998739957809448, 0.0005571878864429891, 0.001301456824876368]"
40,"[0.0006598239997401834, 0.9998997449874878, 0.00040546999662183225, 0.0013887739041820168]"
41,"[0.0006562546477653086, 0.9998993873596191, 0.0005394621402956545, 0.00206254911608994]"
42,"[0.00028166675474494696, 0.9998145699501038, 0.0005103899748064578, 0.0032878017518669367]"
43,"[0.0016398956067860126, 0.9998955726623535, 0.0005706003867089748, 0.0006475025438703597]"
44,"[0.0005763568333350122, 0.9998836517333984, 0.0005961012211628258, 0.0011988846817985177]"
45,"[0.0007101277005858719, 0.9999054670333862, 0.0005482377600856125, 0.0009661506628617644]"
46,"[0.00023040609085001051, 0.9997175335884094, 0.00028080656193196774, 0.023762915283441544]"
47,"[0.0009671950829215348, 0.9999206066131592, 0.00048217547009699047, 0.000907942361664027]"
48,"[0.999884843826294, 0.0018836852395907044, 0.0004555151390377432, 0.0006075403653085232]"
49,"[0.0009044243488460779, 0.9999020099639893, 0.0006374332588165998, 0.0006103075575083494]"
50,"[0.597545325756073, 0.00025763449957594275, 0.0002878447121474892, 0.9987416863441467]"
51,"[0.9913734793663025, 0.23983538150787354, 0.0002657570585142821, 0.00010961712541757151]"
52,"[0.00036740314681082964, 0.024689944460988045, 0.00047276364057324827, 0.9995653033256531]"
53,"[0.0023804802913218737, 0.9997918009757996, 0.0002981593715958297, 0.0007549101719632745]"
54,"[4.9742706323741004e-05, 0.8328005075454712, 0.0014568772166967392, 0.9677965641021729]"
55,"[0.0013404071796685457, 0.9999113082885742, 0.0005117047694511712, 0.0005614431574940681]"
56,"[0.0012312697945162654, 0.9999057054519653, 0.0005726399249397218, 0.0005166456685401499]"
57,"[0.0011194742983207107, 0.999893307685852, 0.0008178926655091345, 0.0006664059474132955]"
58,"[0.9982346296310425, 0.03387344628572464, 7.458645268343389e-05, 0.0003082722541876137]"
59,"[0.0003063887997996062, 0.99578458070755, 0.00017577574180904776, 0.7737438082695007]"
60,"[0.000490607344545424, 0.9998816251754761, 0.0008003764087334275, 0.0011248306836932898]"
61,"[0.0007497682236135006, 0.9999122619628906, 0.0004861397319473326, 0.0010587938595563173]"
62,"[0.00012832409993279725, 0.6706127524375916, 0.0002552192599978298, 0.9925501346588135]"
63,"[0.0010215425863862038, 0.9999173879623413, 0.0005148098571226001, 0.0007027923129498959]"
