index,logits
0,"[0.7715504169464111, 0.9334410429000854, 4.69356746179983e-06, 5.5135737056843936e-05]"
1,"[0.9999842643737793, 0.09825028479099274, 1.6696584737019293e-07, 1.8717929606282269e-06]"
2,"[0.9998801946640015, 5.2527397201629356e-05, 8.56341102917213e-07, 0.009608027525246143]"
3,"[0.0013353850226849318, 0.000508050958160311, 0.9997856020927429, 0.00011616831761784852]"
4,"[5.636302012135275e-05, 1.3423956261249259e-05, 0.9999992847442627, 0.00023128559405449778]"
5,"[0.00033112798701040447, 5.1688668463611975e-05, 0.9999971389770508, 0.000817037362139672]"
6,"[0.002263544360175729, 0.000776897999458015, 0.9987080097198486, 0.008877994492650032]"
7,"[0.0005508547183126211, 0.0010231492342427373, 0.9995726943016052, 0.0002847947762347758]"
8,"[4.6786477469140664e-05, 7.497123442590237e-05, 5.967584002064541e-06, 0.9999990463256836]"
9,"[1.9012484699487686e-05, 1.6406531358370557e-05, 3.49075935446308e-06, 0.9999995231628418]"
10,"[0.06932999938726425, 2.4599059543106705e-05, 6.367341939039761e-06, 0.9998944997787476]"
11,"[0.00019643703126348555, 0.0002654412528499961, 5.709773176931776e-05, 0.9999642372131348]"
12,"[2.19817302422598e-05, 4.8133984819287434e-05, 8.94465993042104e-05, 0.9999988079071045]"
13,"[4.896149675914785e-06, 6.856781510578003e-06, 1.0370816198701505e-05, 1.0]"
14,"[0.00017543784633744508, 0.00044698634883388877, 0.00010089990973938257, 0.9999711513519287]"
15,"[0.0002058862301055342, 0.00021854732767678797, 4.412207272252999e-05, 0.9999783039093018]"
16,"[5.643315307679586e-05, 0.00015263001841958612, 1.2104185771022458e-05, 0.9999960660934448]"
17,"[0.0001475196477258578, 0.00022822908067610115, 7.462145731551573e-05, 0.9992984533309937]"
18,"[1.1934010217373725e-05, 4.9093501729657874e-05, 3.819733319687657e-05, 0.9999996423721313]"
19,"[0.00010930482676485553, 0.00016595330089330673, 5.643885742756538e-05, 0.9999724626541138]"
20,"[3.5290060623083264e-05, 0.00011635678674792871, 1.9371109374333173e-05, 0.9999979734420776]"
