index,logits
566,"[0.0012401993153616786, 0.00043685027048923075, 0.0015534718986600637, 0.9996356964111328]"
244,"[0.0020283868070691824, 0.0003887077618855983, 0.0010467302054166794, 0.9996746778488159]"
453,"[0.0014497489901259542, 0.000486475822981447, 0.0011930025648325682, 0.9996824264526367]"
548,"[0.9997815489768982, 0.00029153955983929336, 0.0002923852007370442, 0.0009040749864652753]"
590,"[0.0002808234130498022, 0.9997808337211609, 0.0003349092148710042, 0.0008754084701649845]"
420,"[0.00037600990617647767, 0.012298491783440113, 0.999950647354126, 0.0002639867889229208]"
300,"[0.0002920773404184729, 0.9997428059577942, 0.00046621946967206895, 0.00045487729948945343]"
319,"[0.0025316227693110704, 0.0027844207361340523, 0.00030798904481343925, 0.9999047517776489]"
346,"[0.9999337196350098, 0.00047230080235749483, 9.382575808558613e-05, 0.024879395961761475]"
316,"[0.9998311996459961, 0.0006258072680793703, 0.00020051165483891964, 0.0006718814256601036]"
588,"[0.0006752399494871497, 0.00110003596637398, 0.9998711347579956, 0.0005649527884088457]"
225,"[0.0035534831695258617, 0.00044138520024716854, 0.0008622959139756858, 0.9998229146003723]"
463,"[0.0008833391475491226, 0.0009566989610902965, 0.0012659276835620403, 0.9997618794441223]"
82,"[0.00027596548898145556, 0.9997430443763733, 0.0005038703675381839, 0.00045585943735204637]"
227,"[0.0015821002889424562, 0.00045491979108192027, 0.0013974992325529456, 0.9997134804725647]"
469,"[0.0002090365014737472, 0.9997065663337708, 0.00011851202725665644, 0.07454248517751694]"
288,"[0.0002901082916650921, 0.999748170375824, 0.0005325622041709721, 0.00041110749589279294]"
233,"[0.0013729791389778256, 0.0005846649874001741, 0.0011612544767558575, 0.9997250437736511]"
145,"[0.0002632671676110476, 0.9997592568397522, 0.0005225416971370578, 0.0005027992301620543]"
479,"[0.00026816767058335245, 0.9997838139533997, 0.0004633850185200572, 0.0006490013911388814]"
22,"[0.001393775106407702, 0.0005049473256804049, 0.0012671730946749449, 0.9996966123580933]"
18,"[0.001334207016043365, 0.00041806770605035126, 0.0014573774533346295, 0.999630331993103]"
382,"[0.0010425419313833117, 0.0013419355964288116, 0.0008649308001622558, 0.9998176693916321]"
41,"[0.7961530685424805, 0.00035753718111664057, 0.00013735385437030345, 0.9999361038208008]"
591,"[0.00026467101997695863, 0.9997594952583313, 0.0006395945674739778, 0.0004160095704719424]"
428,"[0.0013570949668064713, 0.0005033425986766815, 0.0012832493521273136, 0.9996926784515381]"
201,"[0.9997768998146057, 0.0002852270845323801, 0.0003019036666955799, 0.0008864850387908518]"
