index,logits
99,"[0.8122225999832153, 0.0003464808105491102, 4.8776222683954984e-05, 0.9999970197677612]"
267,"[8.62588785821572e-05, 0.9999563694000244, 0.0001735436380840838, 7.826328510418534e-05]"
480,"[8.000426896614954e-05, 0.9999613761901855, 0.0001622537529328838, 0.00011204707698198035]"
538,"[0.00030352850444614887, 0.0001685577299213037, 0.9999740123748779, 0.00018270147847943008]"
73,"[0.0003560628101695329, 0.00019665046420414, 0.9999781847000122, 0.0001465431705582887]"
539,"[8.033720951061696e-05, 0.9999628067016602, 0.00010699259291868657, 0.00022153083409648389]"
221,"[0.9999959468841553, 0.003250156296417117, 9.875148862192873e-06, 0.31690144538879395]"
182,"[0.9999707937240601, 7.291077054105699e-05, 3.0315097319544293e-05, 0.0007446829695254564]"
392,"[0.9999735355377197, 8.191947563318536e-05, 3.4480650356272236e-05, 0.0006229726132005453]"
160,"[0.00034109887201339006, 0.0002291153505211696, 0.99997878074646, 0.0001310750376433134]"
215,"[7.971161539899185e-05, 0.9999673366546631, 0.00014011903840582818, 0.00016109432908706367]"
456,"[0.00013286886678542942, 0.9999754428863525, 0.000156140245962888, 0.0001485927205067128]"
211,"[0.00031275683431886137, 0.00019334124226588756, 0.9999771118164062, 0.00016728785703890026]"
429,"[0.0003201398067176342, 0.0006188927218317986, 0.00020463447435759008, 0.9999834299087524]"
279,"[7.29469393263571e-05, 0.9999637603759766, 0.00025928873219527304, 9.027917985804379e-05]"
612,"[6.804443546570837e-05, 0.9883300065994263, 0.9999384880065918, 1.444404279027367e-05]"
28,"[0.00019953743321821094, 0.0010772639652714133, 0.00021131860557943583, 0.9999818801879883]"
437,"[0.00031842183670960367, 0.00048704029177315533, 0.0002232960396213457, 0.9999806880950928]"
181,"[0.9999812841415405, 0.00029054173501208425, 1.8545273633208126e-05, 0.00043828654452227056]"
313,"[0.0003682089445646852, 0.00039935336099006236, 0.00021465469035319984, 0.9999792575836182]"
436,"[0.00012167861132184044, 0.006781039293855429, 0.000124762998893857, 0.9999856948852539]"
599,"[0.0001174066710518673, 0.0016991961747407913, 0.9999886751174927, 0.00011358151095919311]"
