index,logits
226,"[0.009906572289764881, 0.007880371063947678, 0.0049741873517632484, 0.9986808896064758]"
146,"[0.004359690472483635, 0.004937303718179464, 0.9989882111549377, 0.005347347352653742]"
563,"[0.9989799857139587, 0.007773180957883596, 0.0015924908220767975, 0.004994467366486788]"
349,"[0.9989594221115112, 0.00806878600269556, 0.001483829109929502, 0.004968396387994289]"
441,"[0.0005034272326156497, 0.06112617254257202, 0.9784210324287415, 0.2684914469718933]"
542,"[0.006822141818702221, 0.004399362951517105, 0.9991616010665894, 0.004408034961670637]"
321,"[0.9989172220230103, 0.007162025664001703, 0.0017942077247425914, 0.004562870599329472]"
182,"[0.9988930821418762, 0.007497310638427734, 0.001654200372286141, 0.004591389559209347]"
588,"[0.003772665048018098, 0.005517891608178616, 0.9989911913871765, 0.005461105145514011]"
501,"[0.9995502829551697, 0.004890591837465763, 0.0025878821033984423, 0.032286595553159714]"
402,"[0.013487200252711773, 0.004891830962151289, 0.005417266394942999, 0.9985039234161377]"
473,"[0.0036357950884848833, 0.14392931759357452, 0.0020011940505355597, 0.9986683130264282]"
505,"[0.00042041047709062696, 0.1336706429719925, 0.40230298042297363, 0.9246711134910583]"
89,"[0.9991950392723083, 0.048049114644527435, 0.0009578600293025374, 0.0020964303985238075]"
138,"[0.004190740175545216, 0.005343879107385874, 0.999052107334137, 0.005296626128256321]"
599,"[0.030273085460066795, 0.0024830654729157686, 0.9992738366127014, 0.003094220533967018]"
390,"[0.004028919152915478, 0.004784370306879282, 0.998963475227356, 0.0060261087492108345]"
36,"[0.008836327120661736, 0.01575702801346779, 0.0035304029006510973, 0.9988571405410767]"
201,"[0.998941957950592, 0.007582790218293667, 0.001982290530577302, 0.003952650353312492]"
421,"[0.6380416750907898, 0.9899945855140686, 0.4474802613258362, 0.000542739755474031]"
34,"[0.9994785189628601, 0.0510709248483181, 0.0006223203963600099, 0.007089188322424889]"
454,"[0.006494078319519758, 0.99905925989151, 0.0034112322609871626, 0.001960050780326128]"
1,"[0.00467908987775445, 0.004640211351215839, 0.9991025924682617, 0.006166162900626659]"
469,"[0.9991846680641174, 0.007915840484201908, 0.0017931618494912982, 0.006138845346868038]"
3,"[0.003693860024213791, 0.005918586160987616, 0.9990313053131104, 0.005287082865834236]"
221,"[0.022565314546227455, 0.004616741091012955, 0.004343926440924406, 0.9988695979118347]"
433,"[0.011676131747663021, 0.00904038641601801, 0.004533115774393082, 0.9988852143287659]"
372,"[0.7697880864143372, 0.001079472596757114, 0.9959081411361694, 0.0015963256591930985]"
503,"[0.9985363483428955, 0.0019342711893841624, 0.001370572717860341, 0.9216861128807068]"
604,"[0.006288373842835426, 0.9991098046302795, 0.0040952530689537525, 0.001822865568101406]"
209,"[0.9990313053131104, 0.010600348003208637, 0.0015605927910655737, 0.003842470934614539]"
136,"[0.0039293463341891766, 0.9990547299385071, 0.8119117617607117, 0.0005787566769868135]"
