index,logits
0,"[0.007985358126461506, 0.9990953207015991, 0.0019048143876716495, 0.0030156890861690044]"
1,"[0.011665967293083668, 0.00500240083783865, 0.5814047455787659, 0.35402917861938477]"
2,"[0.999357283115387, 0.002157311188057065, 0.0031496870797127485, 0.0022727835457772017]"
3,"[0.9993923902511597, 0.0026350291445851326, 0.0024823511485010386, 0.0027441212441772223]"
4,"[0.0022831114474684, 0.0024305761326104403, 0.9993878602981567, 0.0035019374918192625]"
5,"[0.9996458292007446, 0.007242596708238125, 0.001644481671974063, 0.014137964695692062]"
6,"[0.0038068259600549936, 0.0021688081324100494, 0.9993999004364014, 0.002263866364955902]"
7,"[0.001582421944476664, 0.0018226634711027145, 0.9990156888961792, 0.006006364710628986]"
8,"[0.9974403381347656, 0.0011418088106438518, 0.02346266433596611, 0.0010554679902270436]"
9,"[0.002367618028074503, 0.002939962549135089, 0.9994785189628601, 0.003123627509921789]"
10,"[0.0036646085791289806, 0.9989523887634277, 0.0027270657010376453, 0.0006666975095868111]"
11,"[0.0031787403859198093, 0.0021336530335247517, 0.9993991851806641, 0.003191102296113968]"
12,"[0.9993851184844971, 0.001761559396982193, 0.0034912058617919683, 0.002870057011023164]"
13,"[0.34066298604011536, 0.0007721547735854983, 0.9890781044960022, 0.0006955396384000778]"
14,"[0.9964315891265869, 0.0008908152231015265, 0.08572673052549362, 0.0010188265005126595]"
15,"[0.004108247347176075, 0.0023367416579276323, 0.9994300007820129, 0.002062117448076606]"
16,"[0.0037559904158115387, 0.0030343784019351006, 0.999482274055481, 0.0024023933801800013]"
17,"[0.003404459450393915, 0.0020910794846713543, 0.9993464350700378, 0.002451306441798806]"
18,"[0.0021803227718919516, 0.002840818138793111, 0.9993950128555298, 0.002769347745925188]"
19,"[0.001817262382246554, 0.6285555362701416, 0.0008542889845557511, 0.9618335366249084]"
20,"[0.004410814959555864, 0.00375655060634017, 0.0023498120717704296, 0.9995143413543701]"
21,"[0.0008067956077866256, 0.3790544867515564, 0.9691913723945618, 0.0004916982143186033]"
22,"[0.46822595596313477, 0.9933266639709473, 0.0006251030135899782, 0.0005449882592074573]"
23,"[0.003913791850209236, 0.002551755867898464, 0.005089341197162867, 0.9996055960655212]"
24,"[0.9990904331207275, 0.0025323673617094755, 0.0015498129650950432, 0.00524958036839962]"
25,"[0.012567853555083275, 0.0029106237925589085, 0.002151703694835305, 0.9996782541275024]"
26,"[0.9913032054901123, 0.010557923465967178, 0.00036643948988057673, 0.02067459002137184]"
27,"[0.001301757525652647, 0.0018439999548718333, 0.012252258136868477, 0.9990155696868896]"
28,"[0.001956399530172348, 0.002001658082008362, 0.006198334041982889, 0.9991474151611328]"
29,"[0.0031731503549963236, 0.9996815919876099, 0.0019706778693944216, 0.00149176933337003]"
30,"[0.006899027619510889, 0.002059933263808489, 0.0020179986022412777, 0.9980486631393433]"
31,"[0.0014939834363758564, 0.999382495880127, 0.0008744280785322189, 0.007625756319612265]"
32,"[0.0005093934014439583, 0.01241691317409277, 0.9294089078903198, 0.010025769472122192]"
33,"[0.001331188133917749, 0.9988947510719299, 0.0036903033033013344, 0.0012114131823182106]"
34,"[0.943479597568512, 0.006371152587234974, 0.0006383686559274793, 0.9971615076065063]"
35,"[0.003555998206138611, 0.0028496859595179558, 0.003210943890735507, 0.9994732737541199]"
36,"[0.08397065848112106, 0.0008768409607000649, 0.001004270394332707, 0.9954621195793152]"
37,"[0.0011850191513076425, 0.003040181240066886, 0.011315129697322845, 0.9984681010246277]"
38,"[0.00140447448939085, 0.0024407554883509874, 0.010381340980529785, 0.9989657402038574]"
39,"[0.0011677158763632178, 0.13371366262435913, 0.6351476907730103, 0.01165071502327919]"
40,"[0.0018561850301921368, 0.003265058621764183, 0.005510028917342424, 0.9993430972099304]"
41,"[0.9846351742744446, 0.0012006143806502223, 0.0006870246725156903, 0.22614075243473053]"
42,"[0.00444825692102313, 0.0040667313151061535, 0.003465738147497177, 0.9996715784072876]"
43,"[0.0029777195304632187, 0.0026752417907118797, 0.004315792117267847, 0.9994719624519348]"
44,"[0.0022068405523896217, 0.0009875830728560686, 0.8213515281677246, 0.13246728479862213]"
45,"[0.0011347418185323477, 0.025806395336985588, 0.0019080915953963995, 0.9981472492218018]"
46,"[0.0016002777265384793, 0.006347150541841984, 0.002815255429595709, 0.9991757273674011]"
47,"[0.0037559904158115387, 0.0030343784019351006, 0.999482274055481, 0.0024023933801800013]"
48,"[0.8296396136283875, 0.0005206443020142615, 0.082249216735363, 0.012337087653577328]"
49,"[0.18163292109966278, 0.052297841757535934, 0.5917574763298035, 7.676619134144858e-05]"
50,"[0.0018368291202932596, 0.9995811581611633, 0.0017134887166321278, 0.0014133318327367306]"
51,"[0.00304982322268188, 0.9996604919433594, 0.0013057036558166146, 0.0014962800778448582]"
52,"[0.0019526818068698049, 0.9996627569198608, 0.001320271985605359, 0.002015952253714204]"
53,"[0.9992498755455017, 0.0016108903801068664, 0.0031307735480368137, 0.0029808187391608953]"
54,"[0.9989504814147949, 0.025749968364834785, 0.0012303800322115421, 0.0012144239153712988]"
55,"[0.0027247234247624874, 0.999596893787384, 0.0013579133665189147, 0.0012264439137652516]"
56,"[0.9696815013885498, 0.025068435817956924, 0.013613956049084663, 0.0004252052749507129]"
57,"[0.9568041563034058, 0.002288366202265024, 0.12215203046798706, 0.0008681612671352923]"
58,"[0.9931581616401672, 0.983002245426178, 0.0007459773914888501, 0.9948722720146179]"
59,"[0.0011738943867385387, 0.9994907379150391, 0.0017006268026307225, 0.002466687234118581]"
60,"[0.0020849243737757206, 0.9996275901794434, 0.0015028114430606365, 0.0018011111533269286]"
61,"[0.0019941069185733795, 0.9996888637542725, 0.0015459093265235424, 0.0019469175022095442]"
62,"[0.99943608045578, 0.0023350492119789124, 0.0022962528746575117, 0.003380757989361882]"
63,"[0.9931581616401672, 0.983002245426178, 0.0007459773914888501, 0.9948722720146179]"
64,"[0.00162960821762681, 0.9993873834609985, 0.002406600397080183, 0.0009792206110432744]"
65,"[0.006854517385363579, 0.8465414643287659, 0.0004467622784432024, 0.9946459531784058]"
66,"[0.004215019289404154, 0.9988383650779724, 0.008700351230800152, 0.0005618489813059568]"
67,"[0.0032040118239820004, 0.9995653033256531, 0.0013353537069633603, 0.0012081008171662688]"
68,"[0.03937658667564392, 0.004385566804558039, 0.9807960987091064, 0.0009672738378867507]"
69,"[0.0014492389746010303, 0.9994871616363525, 0.0014589403290301561, 0.0023753391578793526]"
70,"[0.0006121554179117084, 0.9951885938644409, 0.0009153626160696149, 0.010309478268027306]"
71,"[0.0061182184144854546, 0.9998089671134949, 0.0013056296156719327, 0.001957213506102562]"
72,"[0.0008904710994102061, 0.009257830679416656, 0.005829212721437216, 0.9990140199661255]"
73,"[0.003409418510273099, 0.0039209662936627865, 0.9991389513015747, 0.0013029848923906684]"
74,"[0.999357283115387, 0.0023044573608785868, 0.003095503430813551, 0.0021900846622884274]"
75,"[0.4003889560699463, 0.001143084722571075, 0.9795244336128235, 0.0004892941215075552]"
76,"[0.939116895198822, 0.00701248599216342, 0.32355251908302307, 0.00013620482059195638]"
77,"[0.12130558490753174, 0.8930575251579285, 0.007428312674164772, 0.00030833660275675356]"
78,"[0.9866598844528198, 0.0013338436838239431, 0.030383246019482613, 0.001672340091317892]"
79,"[0.0015833420911803842, 0.9996140599250793, 0.0018304502591490746, 0.0016646182630211115]"
80,"[0.0022108214907348156, 0.9996265172958374, 0.0015374646754935384, 0.001375047373585403]"
81,"[0.0017508399905636907, 0.9996792078018188, 0.0016322985757142305, 0.0019317192491143942]"
82,"[0.36069202423095703, 0.00028236472280696034, 0.9766151905059814, 0.001986447488889098]"
83,"[0.002809069585055113, 0.9996833801269531, 0.001988297561183572, 0.002054398413747549]"
84,"[0.9986030459403992, 0.015558934770524502, 0.0021809961181133986, 0.000789784302469343]"
85,"[0.001413745223544538, 0.99956876039505, 0.0024423084687441587, 0.0013800740707665682]"
86,"[0.001636349014006555, 0.9996017813682556, 0.0018798152450472116, 0.0014755179872736335]"
87,"[0.0017450798768550158, 0.9996360540390015, 0.001679629902355373, 0.002233432373031974]"
88,"[0.6397608518600464, 0.9459643959999084, 0.001330828876234591, 0.02673760987818241]"
89,"[0.002355646574869752, 0.9996273517608643, 0.0013558444334194064, 0.0015420486452057958]"
90,"[0.0027915106620639563, 0.9996032118797302, 0.0014959779800847173, 0.001255455776117742]"
91,"[0.0018945327028632164, 0.9996078610420227, 0.0016763668972998857, 0.0014530544867739081]"
92,"[0.015037487260997295, 0.01439779531210661, 0.9663600325584412, 0.0006439157295972109]"
93,"[0.0019799626898020506, 0.9996496438980103, 0.0014915819047018886, 0.0017590457573533058]"
94,"[0.0016745036700740457, 0.9993925094604492, 0.0021769674494862556, 0.0014805382816120982]"
95,"[0.9697401523590088, 0.001105348696000874, 0.0005420199013315141, 0.8046356439590454]"
96,"[0.9995309114456177, 0.0027250146958976984, 0.0023744679056108, 0.0036727269180119038]"
97,"[0.9993347525596619, 0.0024919419083744287, 0.0022759842686355114, 0.003217545570805669]"
98,"[0.2253546267747879, 0.004105645231902599, 0.0006568271201103926, 0.9992897510528564]"
99,"[0.999057948589325, 0.0013333414681255817, 0.010898713022470474, 0.0012508425861597061]"
100,"[0.5560711026191711, 0.002166679361835122, 0.00043810048373416066, 0.9965965151786804]"
101,"[0.00199563754722476, 0.0016688727773725986, 0.9987481832504272, 0.006289866752922535]"
102,"[0.9994316697120667, 0.0019977097399532795, 0.002492371015250683, 0.00348468916490674]"
103,"[0.9891160130500793, 0.002252758014947176, 0.0003615565656218678, 0.5825876593589783]"
104,"[0.999372661113739, 0.0025732337962836027, 0.002419678494334221, 0.0026784150395542383]"
105,"[0.995716392993927, 0.0008253979030996561, 0.037976671010255814, 0.0011977502144873142]"
106,"[0.013857261277735233, 0.0032900539226830006, 0.0017970274202525616, 0.9996428489685059]"
107,"[0.9994086027145386, 0.0023076434154063463, 0.0033191025722771883, 0.0021479781717061996]"
108,"[0.9994274377822876, 0.0027084164321422577, 0.0021782468538731337, 0.002984813414514065]"
109,"[0.9993972778320312, 0.002377835102379322, 0.002932328265160322, 0.0026007264386862516]"
110,"[0.9931581616401672, 0.983002245426178, 0.0007459773914888501, 0.9948722720146179]"
111,"[0.005409546662122011, 0.9930643439292908, 0.003762350883334875, 0.0012184595689177513]"
112,"[0.8962492346763611, 0.0007579491939395666, 0.7577389478683472, 0.0006155449082143605]"
113,"[0.00013667864550370723, 0.17502456903457642, 0.011360540986061096, 0.8115294575691223]"
114,"[0.0006158242467790842, 0.9965425133705139, 0.0008281300542876124, 0.01157651748508215]"
115,"[0.0037464583292603493, 0.0024145827628672123, 0.9994387030601501, 0.0023882112000137568]"
116,"[0.999255359172821, 0.0021666947286576033, 0.0034516858868300915, 0.002102245343849063]"
117,"[0.009642328135669231, 0.9829369187355042, 0.002330537885427475, 0.9959061145782471]"
118,"[0.9994298815727234, 0.0028630744200199842, 0.0027518169954419136, 0.002278819913044572]"
119,"[0.002307600574567914, 0.00442603649571538, 0.9993687272071838, 0.0022564351093024015]"
120,"[0.7170065641403198, 0.00030630145920440555, 0.8265649676322937, 0.001809791661798954]"
121,"[0.005192470736801624, 0.4721973240375519, 0.365323007106781, 0.0014978174585849047]"
122,"[0.9993377327919006, 0.006218866910785437, 0.002741761738434434, 0.0013689323095604777]"
123,"[0.9992668032646179, 0.001873473753221333, 0.002353543881326914, 0.0043478053994476795]"
