index,logits
0,"[0.9997032284736633, 0.004509360063821077, 0.0016598483780398965, 0.0013637013034895062]"
1,"[0.9759652614593506, 0.0003502599138300866, 0.4954383671283722, 0.00033661164343357086]"
2,"[0.7773727774620056, 0.000290633732220158, 0.9390629529953003, 0.00029291503597050905]"
3,"[0.6835474967956543, 0.4708927571773529, 2.7957779821008444e-05, 0.017500387504696846]"
4,"[0.9994332194328308, 0.0009988510282710195, 0.004412096459418535, 0.0011133786756545305]"
5,"[0.9986996650695801, 0.0010583330877125263, 0.0009475116385146976, 0.015095042064785957]"
6,"[0.003978812135756016, 0.02618449181318283, 0.0015661967918276787, 0.9996910095214844]"
7,"[0.9996447563171387, 0.0017857864731922746, 0.001998103456571698, 0.0014905007556080818]"
8,"[0.004300935193896294, 0.0007964555406942964, 0.9990931749343872, 0.0024681882932782173]"
9,"[0.4518178701400757, 0.0003128152748104185, 0.9780448079109192, 0.00042179215233772993]"
10,"[0.0021660311613231897, 0.0023597257677465677, 0.9996620416641235, 0.0019347930792719126]"
11,"[0.9848494529724121, 0.001264493097551167, 0.2996382415294647, 0.00024402496637776494]"
12,"[0.005330068524926901, 0.002501268172636628, 0.002206154866144061, 0.999265730381012]"
13,"[0.001609602477401495, 0.9993513226509094, 0.0006018706480972469, 0.014488490298390388]"
14,"[0.0006429005297832191, 0.14956316351890564, 0.0020326259545981884, 0.9977292418479919]"
15,"[0.002030581934377551, 0.02159261889755726, 0.0013119239592924714, 0.9991920590400696]"
16,"[0.9997771382331848, 0.002762261778116226, 0.001977470936253667, 0.0019182987743988633]"
17,"[0.05825536325573921, 0.9979208111763, 0.00012076519487891346, 0.5799027681350708]"
18,"[0.0025599380023777485, 0.0038269353099167347, 0.004044051747769117, 0.9994633793830872]"
19,"[0.663650393486023, 0.0024040513671934605, 0.00031403201865032315, 0.9595789909362793]"
20,"[0.0004559965163934976, 0.001341227674856782, 0.15328489243984222, 0.9891713261604309]"
21,"[0.003978812135756016, 0.02618449181318283, 0.0015661967918276787, 0.9996910095214844]"
22,"[0.0023138774558901787, 0.002185407793149352, 0.0048490301705896854, 0.9990248680114746]"
23,"[0.00017793623555917293, 0.8225885033607483, 0.002864605048671365, 0.7473357319831848]"
24,"[0.0015752570470795035, 0.005247451364994049, 0.0041398536413908005, 0.9993135929107666]"
25,"[0.014891332015395164, 0.9150283336639404, 5.187122224015184e-05, 0.10885236412286758]"
26,"[0.06961295753717422, 0.0011939832475036383, 0.0015973015688359737, 0.9981433153152466]"
27,"[0.05716099217534065, 0.00190241530071944, 0.0013730655191466212, 0.9987347722053528]"
28,"[0.8880307078361511, 0.0006085563218221068, 0.0006083506741560996, 0.650920569896698]"
29,"[0.14247816801071167, 0.0023270761594176292, 0.00037907095975242555, 0.9974609613418579]"
30,"[0.004461162723600864, 0.0019814264960587025, 0.9995226860046387, 0.001461165607906878]"
31,"[0.0031759783159941435, 0.003797156736254692, 0.0031712218187749386, 0.999332845211029]"
32,"[0.0029315492138266563, 0.005808273330330849, 0.002745712408795953, 0.9995858073234558]"
33,"[0.0009195247548632324, 0.9989718198776245, 0.0006823595031164587, 0.012323753908276558]"
34,"[0.0907178670167923, 0.9940860271453857, 0.00040724611608311534, 0.9680803418159485]"
35,"[0.003181080101057887, 0.0018084541661664844, 0.99954754114151, 0.0016553661553189158]"
36,"[0.0028432002291083336, 0.0025114668533205986, 0.9996511936187744, 0.0015977199655026197]"
37,"[0.9995169639587402, 0.005750660784542561, 0.0007125990814529359, 0.020340437069535255]"
38,"[0.0016096798935905099, 0.9996589422225952, 0.0016893574502319098, 0.0019540649373084307]"
39,"[0.9997227787971497, 0.0020537972450256348, 0.00197938596829772, 0.0014765277737751603]"
40,"[0.00528715830296278, 0.9997877478599548, 0.0013330138754099607, 0.004033510107547045]"
41,"[0.9994428753852844, 0.9048750400543213, 0.004924330394715071, 0.09580954164266586]"
42,"[0.0020547553431242704, 0.9996753931045532, 0.0014612316153943539, 0.0021138074807822704]"
43,"[0.002406342886388302, 0.9997350573539734, 0.0013991226442158222, 0.0024063680320978165]"
44,"[0.007350181229412556, 0.9996687173843384, 0.0015458394773304462, 0.0010345032205805182]"
45,"[0.00528715830296278, 0.9997877478599548, 0.0013330138754099607, 0.004033510107547045]"
46,"[0.0029493144247680902, 0.9990687966346741, 0.002383497776463628, 0.0006478942232206464]"
47,"[0.0018284920370206237, 0.9997146725654602, 0.0016376589192077518, 0.0019119923235848546]"
48,"[0.9816001653671265, 0.7314457893371582, 0.0002964623272418976, 0.0009266775450669229]"
49,"[0.9997748732566833, 0.0077005899511277676, 0.0007676405948586762, 0.0034151377622038126]"
50,"[0.9936607480049133, 0.00025829707738012075, 0.21545638144016266, 0.0006045828922651708]"
51,"[0.001420696615241468, 0.001427559065632522, 0.9993516802787781, 0.004478564485907555]"
52,"[0.0018778890371322632, 0.9996516704559326, 0.0014530281769111753, 0.002161085605621338]"
53,"[0.9997678399085999, 0.003344947239384055, 0.0020967538002878428, 0.0029463726095855236]"
54,"[0.0014870344894006848, 0.9996273517608643, 0.0015855167293921113, 0.002008406911045313]"
55,"[0.00528715830296278, 0.9997877478599548, 0.0013330138754099607, 0.004033510107547045]"
56,"[0.0017101159319281578, 0.9995585083961487, 0.0008315289742313325, 0.005719311535358429]"
57,"[0.0019939192570745945, 0.9997276663780212, 0.0016498402692377567, 0.002272870158776641]"
58,"[0.002763860858976841, 0.05865222215652466, 0.0009927048813551664, 0.9990586638450623]"
59,"[0.999664306640625, 0.0018175184959545732, 0.0018958578584715724, 0.0015229479176923633]"
60,"[0.08892782777547836, 0.3720396161079407, 4.5285618398338556e-05, 0.9053880572319031]"
61,"[0.00404569786041975, 0.9997714161872864, 0.0012214117450639606, 0.004975480958819389]"
62,"[0.0015383653808385134, 0.9996622800827026, 0.001507577020674944, 0.0023260179441422224]"
63,"[0.004125445149838924, 0.9997352957725525, 0.0016767204506322742, 0.002037834608927369]"
64,"[0.045702844858169556, 0.013016275130212307, 0.9874096512794495, 0.00012725047417916358]"
65,"[0.0014497482916340232, 0.9996594190597534, 0.0023444846738129854, 0.0016406814102083445]"
66,"[0.0017620851285755634, 0.9995424747467041, 0.0010446686064824462, 0.004985748324543238]"
67,"[0.9984679818153381, 0.06298177689313889, 0.0007593471091240644, 0.00043385886237956583]"
68,"[0.9956716299057007, 0.00965229980647564, 0.000495721644256264, 0.005063413176685572]"
69,"[0.0010270639322698116, 0.7641763091087341, 0.0010674456134438515, 0.9033542275428772]"
70,"[0.0018736922647804022, 0.9993934631347656, 0.0012740204110741615, 0.006454869639128447]"
71,"[0.010999924503266811, 0.01390722393989563, 0.9884788393974304, 0.00022246193839237094]"
72,"[0.001357815694063902, 0.9996217489242554, 0.001623288495466113, 0.0027876996900886297]"
73,"[0.005997529253363609, 0.0036390337627381086, 0.0015380451222881675, 0.9989972710609436]"
74,"[0.0014219351578503847, 0.9995075464248657, 0.0018876645481213927, 0.0020253111142665148]"
75,"[0.001823572674766183, 0.9996697902679443, 0.0012670813594013453, 0.0030885611195117235]"
76,"[0.05190790817141533, 0.9993246793746948, 0.0008533557993359864, 0.0008143159211613238]"
77,"[0.0014463263796642423, 0.9995694756507874, 0.0013465611264109612, 0.003227892564609647]"
78,"[0.2525835633277893, 0.23649568855762482, 4.317197817726992e-05, 0.1998947262763977]"
79,"[0.001575904549099505, 0.9996259212493896, 0.0015562871703878045, 0.0019582195673137903]"
80,"[0.9996374845504761, 0.0013452369021251798, 0.002023460576310754, 0.0028034320566803217]"
81,"[0.9940276145935059, 0.15796399116516113, 0.0008516962407156825, 0.0003023043100256473]"
82,"[0.0014640905428677797, 0.9996707439422607, 0.0017783576622605324, 0.0019649690948426723]"
83,"[0.009489485993981361, 0.999583899974823, 0.0009343863930553198, 0.004329964052885771]"
84,"[0.9995539784431458, 0.0016601067036390305, 0.0014171124203130603, 0.002614227356389165]"
85,"[0.001503323088400066, 0.9996576309204102, 0.0015360746765509248, 0.002301625208929181]"
86,"[0.9773070812225342, 0.11960062384605408, 0.00011482820264063776, 0.03304872289299965]"
87,"[0.0014896868960931897, 0.01896934024989605, 0.002095067175105214, 0.9986518025398254]"
88,"[0.00024530140217393637, 0.20452825725078583, 0.6118518114089966, 0.0023067104630172253]"
89,"[0.9980558156967163, 0.0019520517671480775, 0.0007031484274193645, 0.007249365095049143]"
90,"[0.9472999572753906, 0.9091407656669617, 0.00014228021609596908, 0.000942527549341321]"
91,"[0.9706591367721558, 0.7610966563224792, 0.0006526510114781559, 0.0002210114325862378]"
92,"[0.0015086440835148096, 0.999626874923706, 0.0013259394327178597, 0.0026149782352149487]"
93,"[0.0023463426623493433, 0.9996672868728638, 0.0014805657556280494, 0.0019870309624820948]"
94,"[0.962816596031189, 0.615460991859436, 0.00015851116040721536, 0.0027450011111795902]"
95,"[0.009477549232542515, 0.2792028486728668, 0.0013575784396380186, 0.999408483505249]"
96,"[0.3474227786064148, 0.22303898632526398, 0.07208312302827835, 8.091723429970443e-05]"
97,"[0.9997478127479553, 0.0030502453446388245, 0.0022436161525547504, 0.0015097901923581958]"
98,"[0.9993767142295837, 0.002766731195151806, 0.0015170498518273234, 0.0014520701952278614]"
99,"[0.9822596311569214, 0.641904890537262, 0.0005081795388832688, 0.000249031581915915]"
100,"[0.0038840780034661293, 0.9997684359550476, 0.001577439485117793, 0.0025788587518036366]"
101,"[0.9944986701011658, 0.0040210229344666, 0.001519839745014906, 0.003965321928262711]"
102,"[0.9996651411056519, 0.0018834047950804234, 0.0015196979511529207, 0.001728001399897039]"
103,"[0.44788679480552673, 0.22679033875465393, 0.023659976199269295, 0.00019642728148028255]"
104,"[0.9996174573898315, 0.0021143266931176186, 0.001629526144824922, 0.0013751625083386898]"
105,"[0.9995033740997314, 0.0010605569696053863, 0.004536342341452837, 0.0011942896526306868]"
106,"[0.9987837672233582, 0.5563151836395264, 0.00020539546676445752, 0.07146032154560089]"
107,"[0.9996664524078369, 0.0036939322017133236, 0.0011430521262809634, 0.005225672386586666]"
108,"[0.9996582269668579, 0.0020235616248100996, 0.0014005564153194427, 0.0020216654520481825]"
109,"[0.9997544884681702, 0.004954004194587469, 0.00257294625043869, 0.002054816810414195]"
110,"[0.9996250867843628, 0.004232367035001516, 0.0013514618622139096, 0.0012831538915634155]"
111,"[0.9997771382331848, 0.002762261778116226, 0.001977470936253667, 0.0019182987743988633]"
112,"[0.9997561573982239, 0.002409398788586259, 0.0017594333039596677, 0.002385221654549241]"
113,"[0.026106884703040123, 0.0037689555902034044, 0.0009721312089823186, 0.9994412064552307]"
114,"[0.001495329779572785, 0.9662178754806519, 0.0010146187851205468, 0.9763340950012207]"
115,"[0.8421408534049988, 0.9618169665336609, 0.0010718210833147168, 0.00017756811575964093]"
116,"[0.9997406601905823, 0.003162223845720291, 0.00173454568721354, 0.001363922841846943]"
117,"[0.9995543360710144, 0.006406464613974094, 0.008549170568585396, 0.0013546227710321546]"
118,"[0.9996662139892578, 0.001823760219849646, 0.001795281539671123, 0.0015229544369503856]"
119,"[0.9995958209037781, 0.0016483974177390337, 0.0015819338150322437, 0.001611369545571506]"
120,"[0.9993926286697388, 0.01832323707640171, 0.0010859547182917595, 0.0005053984932601452]"
121,"[0.9996992349624634, 0.001664121518842876, 0.0016364947659894824, 0.00250391592271626]"
122,"[0.0015925165498629212, 0.9995471835136414, 0.0014072224730625749, 0.0018527753418311477]"
123,"[0.9997201561927795, 0.002028379123657942, 0.0025754806119948626, 0.00136176950763911]"
124,"[0.9996938705444336, 0.0019738213159143925, 0.0018714151810854673, 0.001470389892347157]"
125,"[0.9594558477401733, 0.001097937929444015, 0.000259700434980914, 0.9546520709991455]"
126,"[0.9996733665466309, 0.0018124326597899199, 0.002008077222853899, 0.0015033280942589045]"
127,"[0.9991896748542786, 0.01463590282946825, 0.0019879236351698637, 0.0006343804998323321]"
128,"[0.9993091821670532, 0.005487225949764252, 0.000610849354416132, 0.0024594725109636784]"
129,"[0.1801920384168625, 0.991460919380188, 0.00023673793475609273, 0.0007579535595141351]"
130,"[0.9879652261734009, 0.9220200777053833, 0.001726655405946076, 0.9801267385482788]"
131,"[0.9997478127479553, 0.0030502453446388245, 0.0022436161525547504, 0.0015097901923581958]"
132,"[0.6421357989311218, 0.32624369859695435, 0.3744969666004181, 0.002629882423207164]"
133,"[0.002856847597286105, 0.12446761131286621, 0.9560050964355469, 0.00016019685426726937]"
134,"[0.9993471503257751, 0.011704901233315468, 0.0004223423602525145, 0.011391849257051945]"
135,"[0.9996504783630371, 0.0007361460593529046, 0.0019529825076460838, 0.010414239019155502]"
136,"[0.9996498823165894, 0.17709241807460785, 0.001224649604409933, 0.009444864466786385]"
137,"[0.9995012283325195, 0.015416892245411873, 0.0005701545742340386, 0.003106868825852871]"
138,"[0.035452768206596375, 0.5063186883926392, 0.0005969387129880488, 0.9981918931007385]"
