index,logits
0,"[0.9960399866104126, 0.05505404621362686, 0.03004894219338894, 0.014328131452202797]"
1,"[0.9734960794448853, 0.009239108301699162, 0.5911363363265991, 0.005868341773748398]"
2,"[0.8205596804618835, 0.00525627750903368, 0.9222166538238525, 0.006222784519195557]"
3,"[0.763349711894989, 0.13634783029556274, 0.0016074849991127849, 0.6158666014671326]"
4,"[0.9944157600402832, 0.013119579292833805, 0.08129587769508362, 0.014344126917421818]"
5,"[0.9904612898826599, 0.02289777621626854, 0.02580093778669834, 0.056590188294649124]"
6,"[0.05911604315042496, 0.07319414615631104, 0.0407947413623333, 0.9932303428649902]"
7,"[0.9957544803619385, 0.04862424358725548, 0.027868526056408882, 0.013772204518318176]"
8,"[0.9004256725311279, 0.0026407833211123943, 0.6619569659233093, 0.02152738906443119]"
9,"[0.9749919176101685, 0.006002161651849747, 0.5781799554824829, 0.006425146479159594]"
10,"[0.05825480446219444, 0.01954171061515808, 0.9946723580360413, 0.01485477015376091]"
11,"[0.9685482382774353, 0.010241499170660973, 0.5593937039375305, 0.0049961647018790245]"
12,"[0.5036349296569824, 0.013312213122844696, 0.016187813133001328, 0.965877115726471]"
13,"[0.1542225033044815, 0.983380913734436, 0.0019881147891283035, 0.04233664646744728]"
14,"[0.04005269333720207, 0.09396056830883026, 0.0577920526266098, 0.9925153851509094]"
15,"[0.07010141015052795, 0.048378441482782364, 0.040382008999586105, 0.9921750426292419]"
16,"[0.9963127970695496, 0.028824958950281143, 0.030803926289081573, 0.01996329054236412]"
17,"[0.8064402341842651, 0.0481463186442852, 0.0029736128635704517, 0.9099173545837402]"
18,"[0.0718417838215828, 0.03703675791621208, 0.07601466774940491, 0.9909994006156921]"
19,"[0.749193549156189, 0.012384012341499329, 0.012299123220145702, 0.7893022298812866]"
20,"[0.019935475662350655, 0.025701185688376427, 0.2921139895915985, 0.9824436902999878]"
21,"[0.05911604315042496, 0.07319414615631104, 0.0407947413623333, 0.9932303428649902]"
22,"[0.05655445158481598, 0.029267653822898865, 0.07705041021108627, 0.9911918044090271]"
23,"[0.007648464757949114, 0.5589702129364014, 0.135477676987648, 0.1467858850955963]"
24,"[0.023827996104955673, 0.05040295422077179, 0.07544457167387009, 0.9854932427406311]"
25,"[0.3748931586742401, 0.8277501463890076, 0.000996390706859529, 0.16089166700839996]"
26,"[0.6038479804992676, 0.007181765511631966, 0.032680898904800415, 0.9144505858421326]"
27,"[0.11184646934270859, 0.03522752597928047, 0.048789165914058685, 0.9914536476135254]"
28,"[0.8896862864494324, 0.0171939916908741, 0.0075881280936300755, 0.5191730260848999]"
29,"[0.3202376663684845, 0.029028529301285744, 0.01095372810959816, 0.9818952679634094]"
30,"[0.5276280045509338, 0.004182660952210426, 0.9341258406639099, 0.025884423404932022]"
31,"[0.07497937232255936, 0.04773032292723656, 0.0467023104429245, 0.991144597530365]"
32,"[0.06583404541015625, 0.0513388067483902, 0.049644362181425095, 0.9932385683059692]"
33,"[0.024862032383680344, 0.8885322213172913, 0.004729093983769417, 0.7181203365325928]"
34,"[0.27439436316490173, 0.9777873754501343, 0.004199658520519733, 0.10057464241981506]"
35,"[0.14883121848106384, 0.007694514002650976, 0.9850725531578064, 0.020438354462385178]"
36,"[0.03997597470879555, 0.03035837970674038, 0.9955886602401733, 0.01880377158522606]"
37,"[0.9956130981445312, 0.04689285531640053, 0.030649198219180107, 0.022038163617253304]"
38,"[0.015688525512814522, 0.9973074197769165, 0.03033713810145855, 0.017440948635339737]"
39,"[0.996562659740448, 0.03356793522834778, 0.026506630703806877, 0.01628567837178707]"
40,"[0.017666229978203773, 0.9968106150627136, 0.03471711650490761, 0.016183296218514442]"
