index,logits
0,"[0.9999972581863403, 5.246422369964421e-05, 1.8173677744925953e-06, 1.7679911252344027e-05]"
1,"[0.9905121922492981, 0.016283852979540825, 7.4286376730015036e-06, 0.0011012485483661294]"
2,"[0.9999867677688599, 0.0004564057453535497, 9.958206646842882e-05, 5.013731788494624e-05]"
3,"[0.9762048125267029, 0.7250912189483643, 1.2924501788802445e-06, 0.0017526568844914436]"
4,"[0.999890923500061, 0.0007029551197774708, 6.081478568376042e-05, 8.120029087876901e-05]"
5,"[0.9996032118797302, 0.0011111461790278554, 0.0006506227073259652, 0.0003253142349421978]"
6,"[0.9999970197677612, 8.532599167665467e-05, 6.974046584673488e-08, 0.0011211374076083302]"
7,"[0.00013715896056964993, 0.9999850988388062, 0.00012146958033554256, 0.00047918918426148593]"
8,"[0.0010761443991214037, 0.015554054640233517, 0.9968113303184509, 0.00011235670535825193]"
9,"[0.9757055640220642, 0.0005328803090378642, 0.0913737341761589, 0.00011979512783000246]"
10,"[0.02972041629254818, 0.9975324869155884, 0.0024189201649278402, 1.2549130588013213e-05]"
11,"[0.00010772477253340185, 0.9999876022338867, 0.00016609673912171274, 7.153809565352276e-05]"
12,"[0.9997783303260803, 0.001176477293483913, 4.5953263906994835e-05, 0.00054524204460904]"
13,"[5.722840069211088e-05, 0.00011248877854086459, 1.62185933731962e-05, 0.9999986886978149]"
14,"[2.1248581106192432e-05, 0.9999994039535522, 1.4743622159585357e-05, 5.854167102370411e-05]"
15,"[5.794078606413677e-05, 5.616171256406233e-05, 4.8849862650968134e-05, 0.9999943971633911]"
16,"[0.0015167391393333673, 2.2525136955664493e-05, 2.911161232077575e-07, 0.9999996423721313]"
17,"[3.153575744363479e-05, 3.7078436889714794e-06, 6.370779829012463e-06, 1.0]"
18,"[4.133709444431588e-05, 3.633788583101705e-05, 1.5033835552458186e-05, 0.999996542930603]"
19,"[7.021904457360506e-05, 0.000468611455289647, 4.75506458315067e-05, 0.9999825954437256]"
20,"[0.0001626732700970024, 0.0001612281776033342, 0.9020681977272034, 0.5402234792709351]"
21,"[1.3914280316384975e-05, 1.2285244338272605e-05, 2.3161626359069487e-06, 0.9999998807907104]"
22,"[6.566690717590973e-05, 0.00012590410187840462, 2.2627853468293324e-05, 0.9999911785125732]"
23,"[0.0017787470715120435, 0.035154424607753754, 0.0008210180676542222, 0.9908359050750732]"
24,"[7.409842510242015e-05, 0.0003522852493915707, 2.799654976115562e-05, 0.999985933303833]"
25,"[0.00015499995788559318, 0.0006646299734711647, 7.93730141595006e-05, 0.999970555305481]"
26,"[2.4569168090238236e-05, 0.18958182632923126, 0.009970503859221935, 0.371393084526062]"
