index,logits
0,"[0.9999630451202393, 2.6373983928351663e-05, 0.0002824091643560678, 0.0006018992862664163]"
1,"[0.9997939467430115, 0.00019287632312625647, 0.0005097929388284683, 0.0026754438877105713]"
2,"[0.9994781613349915, 0.0005394706386141479, 0.0032778081949800253, 0.0013209972530603409]"
3,"[0.9999151229858398, 0.00020162147120572627, 0.0009134553256444633, 0.001300428993999958]"
4,"[0.9989860653877258, 0.00032302108593285084, 0.0021114421542733908, 0.0010281717404723167]"
5,"[0.994286835193634, 0.0046302457340061665, 0.009313096292316914, 0.003759406739845872]"
6,"[0.9998385906219482, 0.04171383008360863, 4.0129711464942375e-07, 0.005208542570471764]"
7,"[0.9831261038780212, 0.27453458309173584, 0.0002864326525013894, 0.0011126736644655466]"
8,"[0.013393290340900421, 0.0023669942747801542, 0.9992037415504456, 0.000442143005784601]"
9,"[0.009897064417600632, 0.003297763876616955, 0.9987940788269043, 0.0028587989509105682]"
10,"[0.002222166396677494, 0.006390878465026617, 0.9996553659439087, 0.00044990581227466464]"
11,"[0.0017051760805770755, 0.999483585357666, 0.0006712950998917222, 0.0006848860648460686]"
12,"[0.8961535096168518, 0.0008540151175111532, 0.0004213384527247399, 0.899931013584137]"
13,"[0.0010997132631018758, 0.0004028875264339149, 0.0002562901936471462, 0.9999338388442993]"
14,"[0.00010345626651542261, 0.9999710321426392, 0.00019574507314246148, 0.00021024960733484477]"
15,"[0.0001588298036949709, 0.9988503456115723, 9.686855628388003e-05, 0.0033507689367979765]"
16,"[0.0010379584273323417, 7.150555757107213e-05, 6.451903118431801e-06, 0.9999997615814209]"
17,"[0.0006661544903181493, 0.00010971877782139927, 2.088318251480814e-05, 0.9999955892562866]"
18,"[0.0002367135602980852, 0.00025361464940942824, 8.035988867050037e-05, 0.9999916553497314]"
19,"[0.0005672005354426801, 0.0010707005858421326, 0.0002870715979952365, 0.9998238682746887]"
20,"[0.0007348298095166683, 0.0014102966524660587, 0.3703017234802246, 0.9488174319267273]"
21,"[0.0001749876100802794, 7.619964162586257e-05, 4.392652044771239e-05, 0.9999995231628418]"
22,"[0.0007874419679865241, 0.00043913719127886, 0.0003006083134096116, 0.9999526739120483]"
23,"[0.0043266634456813335, 0.371977299451828, 0.0018941938178613782, 0.8659890294075012]"
24,"[0.0021099227014929056, 0.0013463411014527082, 0.0007347272476181388, 0.999285876750946]"
25,"[0.002704791957512498, 0.0018454608507454395, 0.0008436195785179734, 0.9994062185287476]"
26,"[0.0002465741999913007, 0.9776181578636169, 0.00107836932875216, 0.018275819718837738]"
27,"[0.0356706827878952, 0.001991736004129052, 0.00037293549394235015, 0.9996639490127563]"
28,"[0.0005008800653740764, 0.01750515215098858, 0.9984221458435059, 0.0014787180116400123]"
29,"[0.001460426952689886, 0.999140739440918, 0.00024223954824265093, 0.005305434111505747]"
30,"[0.0015550650423392653, 0.0007690671482123435, 0.9999274015426636, 0.0013384688645601273]"
31,"[0.0025517656467854977, 0.34191709756851196, 0.002275519771501422, 0.8373875617980957]"
32,"[0.0002000649692490697, 0.9999768733978271, 4.9601076170802116e-05, 0.0002530803612899035]"
33,"[0.003040557261556387, 0.45107918977737427, 0.0011426933342590928, 0.8921111822128296]"
34,"[5.199300358071923e-05, 0.9999980926513672, 4.651572089642286e-05, 8.92866519279778e-05]"
35,"[0.009793004021048546, 0.2095678746700287, 0.9696987867355347, 0.00044912961311638355]"
36,"[0.999984860420227, 2.2601845557801425e-05, 5.4158386774361134e-05, 0.00018954039842355996]"
37,"[3.229180219932459e-05, 0.9999904632568359, 0.00012099897139705718, 0.00010885277879424393]"
38,"[0.6749402284622192, 0.9431437253952026, 1.5678391719120555e-05, 6.330817268462852e-05]"
39,"[0.9759815335273743, 0.5161958932876587, 3.749322786461562e-05, 6.336198566714302e-05]"
40,"[0.1846153438091278, 0.9989963173866272, 9.036856454258668e-07, 0.00011586110485950485]"
41,"[0.9999856948852539, 2.393233990005683e-05, 7.594733324367553e-05, 0.00015543538029305637]"
42,"[0.00011876802454935387, 0.9999171495437622, 0.00018688944692257792, 0.0002961566497106105]"
43,"[0.00010909886623267084, 0.9999955892562866, 4.7601050027878955e-05, 5.4108575568534434e-05]"
44,"[0.0015032364754006267, 0.9998750686645508, 0.0003182021318934858, 0.00015752440958749503]"
45,"[0.0021673196461051702, 0.9999885559082031, 7.08432207829901e-06, 2.155127003788948e-05]"
46,"[0.9942324757575989, 0.007373311556875706, 0.0004913325537927449, 0.0004984926199540496]"
47,"[0.003793486161157489, 0.9976480603218079, 0.00011691287363646552, 0.0002656987926457077]"
48,"[0.9979165196418762, 0.02004280500113964, 0.000427708902861923, 0.0006764605059288442]"
49,"[0.00022474097204394639, 0.9999939203262329, 2.3829743440728635e-05, 0.00013691827189177275]"
50,"[0.9999539852142334, 2.379615580139216e-05, 0.00013082168879918754, 0.0006436037365347147]"
51,"[8.575987885706127e-05, 0.9999852180480957, 0.00015089726366568357, 0.00031055332510732114]"
52,"[0.026317501440644264, 0.9918274879455566, 4.718538548331708e-05, 0.002377603203058243]"
53,"[5.877565399714513e-06, 0.9999892711639404, 0.0017852230230346322, 1.4748149624210782e-05]"
54,"[0.004269711673259735, 0.9994295239448547, 0.0002602931344881654, 0.00010739973367890343]"
55,"[0.0011942038545385003, 0.9998588562011719, 2.2314079615171067e-06, 0.0011004825355485082]"
56,"[0.007206109818071127, 0.03404748812317848, 0.00035401928471401334, 0.9942730069160461]"
57,"[0.002155395457521081, 0.9998997449874878, 0.00016673399659339339, 0.00015316886128857732]"
58,"[0.000828525866381824, 0.0017867805436253548, 0.9998657703399658, 0.0023861865047365427]"
59,"[0.04597710445523262, 0.9998962879180908, 9.530079842079431e-05, 5.984836388961412e-05]"
60,"[0.9984751343727112, 0.0004973865579813719, 0.00040482848999090493, 0.040239233523607254]"
61,"[0.003416911931708455, 0.34081748127937317, 5.560672889259877e-06, 0.9959962368011475]"
62,"[0.0005118330009281635, 0.999785840511322, 0.0025872974656522274, 0.0010853259591385722]"
63,"[0.08338630199432373, 0.9999321699142456, 3.4106055863958318e-06, 1.6086489267763682e-05]"
64,"[2.0238254364812747e-05, 0.9999860525131226, 0.00020275599672459066, 0.00026124087162315845]"
65,"[9.787048475118354e-05, 0.9999810457229614, 0.00010791303066071123, 0.0001626932789804414]"
66,"[6.855269748484716e-05, 0.9999470710754395, 0.00033190392423421144, 0.0010482894722372293]"
67,"[0.9984163045883179, 0.0037512395065277815, 0.00034357814001850784, 0.0019547624979168177]"
68,"[0.9955796599388123, 0.016017893329262733, 0.0005879729287698865, 0.0006330336909741163]"
69,"[0.003767460584640503, 0.998554527759552, 0.0010371922980993986, 0.001058934605680406]"
70,"[0.3741992115974426, 0.9148880839347839, 0.00279303640127182, 0.0017021283274516463]"
71,"[0.0022419290617108345, 0.9991476535797119, 0.001331650884822011, 0.0015125840436667204]"
72,"[0.002217669039964676, 0.9983389377593994, 0.0011087037855759263, 0.0007357369177043438]"
73,"[0.024386126548051834, 0.12172623723745346, 0.00020536001829896122, 0.902256965637207]"
74,"[0.00037748352042399347, 0.9999330043792725, 0.0002124122838722542, 0.00035659255809150636]"
75,"[0.002561801578849554, 0.9996201992034912, 0.0003491455572657287, 0.00034916086588054895]"
76,"[0.513160765171051, 0.9771854281425476, 8.056552178459242e-05, 0.00020575005328282714]"
77,"[0.9994723200798035, 0.004422734957188368, 0.00011444986739661545, 0.0010615354403853416]"
78,"[0.9988476037979126, 0.0010194575879722834, 0.0007995193009264767, 0.0019773554522544146]"
79,"[0.003224831772968173, 0.9989264607429504, 0.0007162900292314589, 0.001147592905908823]"
80,"[0.8494479060173035, 0.9551140069961548, 1.8204611478722654e-05, 3.094198473263532e-05]"
81,"[0.1717633455991745, 0.99461430311203, 0.0001346542703686282, 0.0001448208058718592]"
82,"[0.0006250031874515116, 0.9999529123306274, 0.0002565840841270983, 0.0007223181892186403]"
83,"[6.541933544212952e-05, 0.9999955892562866, 8.047997835092247e-05, 9.223570668837056e-05]"
84,"[0.22374564409255981, 0.9829478859901428, 0.0005432762554846704, 0.0018763479311019182]"
85,"[0.0016668220050632954, 0.9993306398391724, 0.0006032550008967519, 0.0010261230636388063]"
86,"[0.006434876471757889, 0.999521017074585, 0.000341133214533329, 0.0005970268975943327]"
