index,logits
146,"[0.9999221563339233, 0.00012144873471697792, 0.00012287829304113984, 0.00021642887440975755]"
44,"[0.0003435234248172492, 0.9999371767044067, 8.167626947397366e-05, 0.00015325550339184701]"
511,"[0.9999603033065796, 6.421970465453342e-05, 7.859346806071699e-05, 0.8455416560173035]"
118,"[0.0030167773365974426, 0.0001403395290253684, 0.0001754654513206333, 0.9999603033065796]"
386,"[0.9999352693557739, 0.00013166201824788004, 0.00013286457397043705, 0.0002219223533757031]"
140,"[0.9999303817749023, 0.0001296358968829736, 0.000127464096294716, 0.0002152730739908293]"
523,"[0.00030621798941865563, 0.0010286165634170175, 0.9999741315841675, 0.00011377761256881058]"
377,"[0.00014261354226619005, 0.011724810115993023, 0.9999878406524658, 8.799895294941962e-05]"
555,"[0.9999220371246338, 0.00011505070142447948, 0.00013359861623030156, 0.00021334088523872197]"
351,"[0.00015648320550099015, 0.0005356051260605454, 0.9999383687973022, 0.0002161212032660842]"
493,"[0.0004991699825040996, 0.0001416911545675248, 0.0008526709862053394, 0.9999319314956665]"
390,"[0.38808882236480713, 9.520115418126807e-05, 0.9998815059661865, 1.5885952961980365e-05]"
0,"[0.9999436140060425, 0.00012475313269533217, 8.319292101077735e-05, 0.000474159955047071]"
248,"[0.00015026061737444252, 0.0006663459935225546, 0.9999419450759888, 0.000185105309356004]"
124,"[0.9999221563339233, 0.00011365431419108063, 0.00012545875506475568, 0.0002288509567733854]"
149,"[0.999923825263977, 0.00011923339479835704, 0.00012719770893454552, 0.0002187845966545865]"
429,"[0.0003976204025093466, 0.00021973077673465014, 0.00041018324554897845, 0.9999200105667114]"
382,"[0.00015281670494005084, 0.000677304866258055, 0.9999408721923828, 0.00017548051255289465]"
223,"[0.999923586845398, 0.0001108648139052093, 0.00014588955673389137, 0.00020933907944709063]"
574,"[0.00015217617328744382, 0.0006868999917060137, 0.9999427795410156, 0.00017845821275841445]"
426,"[8.69852738105692e-05, 0.00010705423483159393, 0.9998230338096619, 0.0065203336998820305]"
53,"[0.00041041578515432775, 0.9999510049819946, 8.971722854766995e-05, 0.00015069983783178031]"
425,"[0.0003445485490374267, 0.00025800985167734325, 0.0004611290933098644, 0.9999268054962158]"
14,"[0.00033854457433335483, 0.9999452829360962, 9.195679012918845e-05, 0.00016011501429602504]"
361,"[0.999943733215332, 0.00013237113307695836, 0.0001689909549895674, 0.00020408732234500349]"
372,"[0.00016101002984214574, 0.0007082728552632034, 0.9999469518661499, 0.0001714420213829726]"
303,"[0.0003294101043138653, 0.9999412298202515, 9.544103522785008e-05, 0.00014626716438215226]"
32,"[0.000317165395244956, 0.9999450445175171, 9.686273551778868e-05, 0.0001633741776458919]"
126,"[0.9999303817749023, 0.0001224598818225786, 0.0001257904659723863, 0.00023576979583594948]"
464,"[0.0001511948212282732, 0.000668124295771122, 0.9999433755874634, 0.00018726670532487333]"
92,"[0.00030388147570192814, 0.9999349117279053, 9.274549665860832e-05, 0.00014856524649076164]"
317,"[0.016793888062238693, 0.0003577196039259434, 0.9999816417694092, 2.538849184929859e-05]"
280,"[0.9999353885650635, 0.00012403099390212446, 0.0001595068461028859, 0.0002004921407205984]"
550,"[0.9999730587005615, 7.7750017226208e-05, 9.261698869522661e-05, 0.0033986337948590517]"
171,"[0.999934196472168, 0.0001279536372749135, 9.902205783873796e-05, 0.00030736069311387837]"
502,"[0.47325730323791504, 0.00011900258687091991, 0.00010957061749650165, 0.999993085861206]"
526,"[0.0001131697281380184, 0.09926365315914154, 0.9999856948852539, 5.645834971801378e-05]"
18,"[0.00038211207720451057, 0.00017161374853458256, 0.0005201998283155262, 0.9999048709869385]"
285,"[0.9999256134033203, 0.0001119391163229011, 0.0001370837853755802, 0.00022688473109155893]"
431,"[0.00022398307919502258, 5.652843174175359e-05, 0.9989562034606934, 0.07912321388721466]"
230,"[0.00036613745032809675, 0.9999457597732544, 9.20961465453729e-05, 0.0001479852944612503]"
381,"[0.00015229331620503217, 0.0006935098790563643, 0.999944806098938, 0.00018165331857744604]"
16,"[0.0006489147781394422, 0.00016972246521618217, 0.00032952349283732474, 0.9999250173568726]"
589,"[0.00014851581363473088, 0.0006878016865812242, 0.9999397993087769, 0.0001766731875250116]"
560,"[0.00015444509335793555, 0.0006689365836791694, 0.9999433755874634, 0.00018181656196247786]"
562,"[0.00015287354472093284, 0.000667042622808367, 0.9999425411224365, 0.00018280479707755148]"
156,"[0.023131106048822403, 0.9999817609786987, 4.172406988800503e-05, 6.845308234915137e-05]"
385,"[0.0006973528652451932, 0.00015911355149000883, 0.0003712663019541651, 0.9999294281005859]"
61,"[0.0016248318133875728, 0.9999755620956421, 7.641379488632083e-05, 0.0001222133869305253]"
1,"[0.9999256134033203, 0.00011899737000931054, 0.00012564899225253612, 0.0002286217495566234]"
197,"[0.999983549118042, 0.0034969106782227755, 4.7968700528144836e-05, 0.0001667667384026572]"
103,"[0.9999265670776367, 0.00011293491843389347, 0.00012921122834086418, 0.0002389412111369893]"
36,"[0.999937891960144, 0.00014445050328504294, 0.0001154296041931957, 0.00023891862656455487]"
497,"[0.00023952829360496253, 0.001859156647697091, 0.999642014503479, 0.00689937686547637]"
432,"[0.00017079849203582853, 4.085762338945642e-05, 0.06814894080162048, 0.9995908141136169]"
568,"[0.00014735726290382445, 0.0006681325612589717, 0.9999380111694336, 0.00017919414676725864]"
173,"[0.9999314546585083, 0.00011475847713882104, 0.00010350609954912215, 0.0003235256008338183]"
320,"[0.9999169111251831, 0.0001052579827955924, 0.00013496367319021374, 0.0002201390452682972]"
579,"[0.0001512881281087175, 0.0006781768752261996, 0.9999428987503052, 0.00018237042240798473]"
113,"[0.9999141693115234, 0.0001126043644035235, 0.00011068809544667602, 0.00023951874754857272]"
267,"[0.00015705812256783247, 0.0007499511702917516, 0.999954104423523, 0.0001911218132590875]"
456,"[0.00031344578019343317, 0.9999510049819946, 0.00011059293319704011, 0.00016631082689855248]"
185,"[0.00043203902896493673, 0.9999604225158691, 9.607437823433429e-05, 0.00017579384439159185]"
265,"[0.9999322891235352, 0.0001268809282919392, 0.0001251575449714437, 0.00023333245189860463]"
462,"[0.00015521796012762934, 0.0007037410396151245, 0.9999456405639648, 0.0001773549010977149]"
