index,logits
0,"[0.9997026324272156, 0.027351489290595055, 0.0017493056366220117, 0.0022862355690449476]"
1,"[0.967304527759552, 0.9540566802024841, 0.0013282892759889364, 4.53618195024319e-05]"
2,"[0.9987167119979858, 0.0037842493038624525, 0.027361135929822922, 0.009059231728315353]"
3,"[0.9898087978363037, 0.7742195725440979, 0.0016120809596031904, 0.0033258479088544846]"
4,"[0.6983513832092285, 0.961237907409668, 0.0037095185834914446, 7.196514616225613e-06]"
5,"[0.9950857758522034, 0.15166650712490082, 0.004921333398669958, 0.018230775371193886]"
6,"[0.9777699112892151, 0.006420809775590897, 0.002062692539766431, 0.7935446500778198]"
7,"[0.995327353477478, 0.6654112339019775, 0.0011919309617951512, 0.0007362471078522503]"
8,"[0.9866620898246765, 0.024707959964871407, 0.0028407585341483355, 0.5262542366981506]"
9,"[0.8202963471412659, 0.984836757183075, 0.0003675977932289243, 0.0011128537589684129]"
10,"[0.9834643006324768, 0.9777538776397705, 3.800776903517544e-05, 0.0014635002007707953]"
11,"[0.9984776377677917, 0.8985087275505066, 0.00027190925902687013, 0.00012016855180263519]"
12,"[0.09531334042549133, 0.9994764924049377, 0.00026986663579009473, 0.0005747374380007386]"
13,"[0.9995641112327576, 0.11001113802194595, 0.00114645273424685, 0.0038462053053081036]"
14,"[0.0361807681620121, 0.9382278323173523, 0.21714238822460175, 0.0014122871216386557]"
15,"[0.4001912474632263, 0.9916635751724243, 0.0034664447885006666, 0.00011067669402109459]"
16,"[0.014873442240059376, 0.6273941993713379, 0.9338361620903015, 0.002136081922799349]"
17,"[0.014526838436722755, 0.9343211650848389, 0.22600707411766052, 0.0072882529348134995]"
18,"[0.6620591282844543, 0.9939019680023193, 0.0058943480253219604, 0.0003216232289560139]"
19,"[0.12303046882152557, 0.9534709453582764, 0.32726985216140747, 0.0003363909781910479]"
20,"[0.012325183488428593, 0.30180850625038147, 0.978857159614563, 0.0018175928853452206]"
21,"[0.003899568924680352, 0.012449202127754688, 0.0050064632669091225, 0.9995831847190857]"
22,"[0.004116851836442947, 0.5123792290687561, 0.0022295592352747917, 0.9701767563819885]"
23,"[0.002833085833117366, 0.02112167701125145, 0.0072169178165495396, 0.9993860721588135]"
24,"[0.00515216076746583, 0.41544362902641296, 6.406336615327746e-05, 0.9974132180213928]"
25,"[0.42539891600608826, 0.041630398482084274, 0.001951221376657486, 0.9789517521858215]"
26,"[0.0017406521365046501, 0.567423939704895, 0.0003782524145208299, 0.9942671656608582]"
27,"[0.0015983605990186334, 0.01840529404580593, 0.0015844949521124363, 0.9998811483383179]"
28,"[0.01126208994537592, 0.5461373925209045, 0.0008269464015029371, 0.9803428053855896]"
29,"[0.009307488799095154, 0.12499412894248962, 0.0006992895505391061, 0.9976686835289001]"
30,"[0.005075050052255392, 0.995887815952301, 0.0009587155655026436, 0.021631821990013123]"
31,"[0.035496026277542114, 0.15122400224208832, 0.001445417059585452, 0.9907083511352539]"
32,"[0.0031828724313527346, 0.04712044075131416, 0.0009958000155165792, 0.9995763897895813]"
33,"[0.8096299171447754, 0.06322282552719116, 0.0012895261170342565, 0.8169058561325073]"
34,"[0.0017920637037605047, 0.0652327761054039, 0.0010442084167152643, 0.9991804957389832]"
35,"[0.0036516522523015738, 0.7027171850204468, 0.000527584517840296, 0.9656298160552979]"
36,"[0.9516836404800415, 0.8882340788841248, 0.000460289214970544, 0.011195885948836803]"
37,"[0.729587197303772, 0.9986635446548462, 5.341970609151758e-05, 0.0005962583236396313]"
38,"[0.7922607660293579, 0.9953418970108032, 0.0013521042419597507, 0.0009548008092679083]"
39,"[0.008657598868012428, 0.9904104471206665, 0.0013454470317810774, 0.10578150302171707]"
40,"[0.00920192338526249, 0.12944939732551575, 0.0006153903668746352, 0.9951440095901489]"
41,"[0.02922193892300129, 0.11448438465595245, 0.001842495403252542, 0.9926483035087585]"
42,"[0.021312115713953972, 0.9506520628929138, 9.061512537300587e-05, 0.6106135845184326]"
43,"[0.849245548248291, 0.8512266278266907, 2.654633135534823e-05, 0.13161152601242065]"
44,"[0.010563453659415245, 0.7590169906616211, 0.0002240069879917428, 0.9269871711730957]"
45,"[0.0047148545272648335, 0.999376118183136, 0.0030697290785610676, 0.0016947685508057475]"
46,"[0.00041255264659412205, 0.9985737800598145, 0.038551121950149536, 0.0013613441260531545]"
47,"[0.0006884436588734388, 0.9993717074394226, 0.0018384824506938457, 0.006778779439628124]"
48,"[0.02458166517317295, 0.9991588592529297, 0.002303586108610034, 0.0006881708395667374]"
49,"[0.034392084926366806, 0.9991508722305298, 0.003201832063496113, 0.0013391503598541021]"
50,"[0.008111005648970604, 0.9874470829963684, 0.14270979166030884, 0.004935253877192736]"
51,"[0.00320713990367949, 0.9995108842849731, 0.0018674414604902267, 0.0023300370667129755]"
52,"[0.00993927102535963, 0.9995672106742859, 0.0011711380211636424, 0.0013581978855654597]"
53,"[0.0006460222648456693, 0.9998675584793091, 0.000851269462145865, 0.0025681599508970976]"
54,"[0.00439500855281949, 0.9990678429603577, 0.0020653335377573967, 0.009357543662190437]"
55,"[0.004003195557743311, 0.9962833523750305, 0.028557926416397095, 0.004136049188673496]"
56,"[0.049726452678442, 0.9990038275718689, 0.002771141938865185, 0.0019388488726690412]"
57,"[0.08174077421426773, 0.9992859959602356, 0.004287710878998041, 0.00026332971174269915]"
58,"[0.001870886073447764, 0.9997497200965881, 0.0023842735681682825, 0.0018130402313545346]"
59,"[0.01812708005309105, 0.9996856451034546, 0.001054084743373096, 0.0013763740425929427]"
60,"[0.002243336522951722, 0.9997145533561707, 0.001455277786590159, 0.0005432515754364431]"
61,"[0.002162232296541333, 0.9995529055595398, 0.004173029214143753, 0.003687497228384018]"
62,"[0.002849859418347478, 0.9994805455207825, 0.002053681993857026, 0.006269311066716909]"
63,"[0.0018996900180354714, 0.9996596574783325, 0.0012597962049767375, 0.003838776610791683]"
64,"[0.012328480370342731, 0.9992781281471252, 0.0021245393436402082, 0.0006820782436989248]"
65,"[0.2789022624492645, 0.9963130354881287, 0.0007119037327356637, 0.0002647381625138223]"
66,"[0.0029682598542422056, 0.9993798732757568, 0.0012964074267074466, 0.0034980704076588154]"
67,"[0.011249853298068047, 0.9995545744895935, 0.000708780949935317, 0.0016350462101399899]"
68,"[0.1153230294585228, 0.9965316653251648, 0.0013164285337552428, 0.003652505809441209]"
69,"[0.07431242614984512, 0.9990670084953308, 0.0002780253707896918, 0.0008257133886218071]"
70,"[0.11196859180927277, 0.9990430474281311, 0.0018552533583715558, 0.0007447251700796187]"
71,"[0.061847660690546036, 0.9993700385093689, 0.00024654436856508255, 0.0014013306936249137]"
72,"[0.006651838310062885, 0.999910831451416, 0.0005914870416745543, 0.0005044160061515868]"
73,"[0.7104451060295105, 0.9849390983581543, 0.0018410602351650596, 0.001038209069520235]"
74,"[0.008990787900984287, 0.9998764991760254, 0.0006569889956153929, 0.0003460865991655737]"
75,"[0.10273008048534393, 0.9970978498458862, 0.0009379185503348708, 0.0033762608654797077]"
76,"[0.008147804997861385, 0.9990948438644409, 0.002874895930290222, 0.0015893399249762297]"
77,"[0.00200970028527081, 0.9995865225791931, 0.0009117501904256642, 0.002292588585987687]"
78,"[0.015078817494213581, 0.9990830421447754, 0.0034154686145484447, 0.002615433419123292]"
79,"[0.11551476269960403, 0.9995217323303223, 0.0003992444835603237, 0.00043608323903754354]"
