index,logits
0,"[0.9986791014671326, 0.2676927447319031, 0.0013511060969904065, 0.004511392209678888]"
1,"[0.9861516356468201, 0.9207629561424255, 0.004314118530601263, 9.604048682376742e-05]"
2,"[0.9969276785850525, 0.014686132781207561, 0.02745112031698227, 0.034750018268823624]"
3,"[0.9854814410209656, 0.6397199630737305, 0.0023590074852108955, 0.02275477722287178]"
4,"[0.9222011566162109, 0.9949620962142944, 0.0008742436184547842, 2.3648812202736735e-05]"
5,"[0.9911292791366577, 0.1989399492740631, 0.007422556634992361, 0.053336095064878464]"
6,"[0.6122795939445496, 0.004848657175898552, 0.004791741259396076, 0.9962471127510071]"
7,"[0.9756764769554138, 0.8241161108016968, 0.004102478735148907, 0.00152827356941998]"
8,"[0.9756335020065308, 0.03171956166625023, 0.00464098434895277, 0.7531393766403198]"
9,"[0.9687259793281555, 0.983647882938385, 0.0006780660478398204, 0.0007369996747002006]"
10,"[0.9916514754295349, 0.9910275340080261, 0.0001298909046454355, 0.0008328258409164846]"
11,"[0.9990643858909607, 0.7320806980133057, 0.00036358312354423106, 0.002103004604578018]"
12,"[0.8568286895751953, 0.9970993995666504, 0.00027054932434111834, 0.0007001924095675349]"
13,"[0.999477207660675, 0.25312161445617676, 0.0007297828560695052, 0.011882869526743889]"
14,"[0.2916087508201599, 0.8877683281898499, 0.1936720311641693, 0.0016612705076113343]"
15,"[0.17232131958007812, 0.9853054881095886, 0.09227429330348969, 0.00019528310804162174]"
16,"[0.0164595115929842, 0.9085525870323181, 0.7749331593513489, 0.0032616418320685625]"
17,"[0.08037235587835312, 0.9025253057479858, 0.340116947889328, 0.0034648505970835686]"
18,"[0.6129348278045654, 0.9908028841018677, 0.05126582831144333, 0.0002793959865812212]"
19,"[0.6227473020553589, 0.9839941263198853, 0.02945842035114765, 0.0005972175276838243]"
20,"[0.07342207431793213, 0.9066162109375, 0.6261669993400574, 0.0012173859868198633]"
21,"[0.00902548898011446, 0.08428004384040833, 0.005041403695940971, 0.9962222576141357]"
22,"[0.011351724155247211, 0.9432702660560608, 0.0026550032198429108, 0.4928440451622009]"
23,"[0.005312301218509674, 0.12857748568058014, 0.010301579721271992, 0.995107889175415]"
24,"[0.008789438754320145, 0.05097923055291176, 0.000622723251581192, 0.9994398951530457]"
25,"[0.18530809879302979, 0.47643914818763733, 0.003295529866591096, 0.8139708042144775]"
26,"[0.005920903291553259, 0.9964855909347534, 0.0007211004849523306, 0.08998490869998932]"
27,"[0.0018520408775657415, 0.1790299266576767, 0.002492845058441162, 0.9984421133995056]"
28,"[0.032443515956401825, 0.7794718146324158, 0.0017633220413699746, 0.8342735171318054]"
29,"[0.0808529332280159, 0.6329850554466248, 0.0003440332075115293, 0.9400498270988464]"
